序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
628,臺中市,2015/09/12,西屯,3.2,0.39,-,41.0,63,37,21.9,2.75,19.15,2.086,0.242,1.844,2.6,1.14,27.97,0.0,0.0,70.86,0.0
629,臺中市,2015/09/12,忠明,3.3,0.42,-,43.1,56,33,20.99,1.65,19.33,1.974,0.182,1.792,1.76,1.03,27.32,-,-,66.03,-
630,臺中市,2015/09/12,豐原,2.9,0.36,-,46.2,49,29,12.31,1.35,10.96,1.878,0.117,1.761,1.95,1.17,26.42,-,-,70.01,-
631,臺中市,2015/09/12,沙鹿,3.9,0.4,-,35.5,58,21,21.02,2.67,18.35,-,-,-,3.16,1.26,26.49,-,-,73.76,-
632,臺中市,2015/09/12,大里,3.3,0.5,424.03,47.6,64,36,20.98,2.42,18.55,2.106,0.213,1.893,1.85,1.15,28.38,-,-,67.41,-
633,臺中市,2015/09/11,西屯,4.9,0.34,-,40.9,51,26,22.26,3.06,19.2,2.028,0.201,1.828,1.93,1.05,27.21,0.0,0.0,72.05,0.0
634,臺中市,2015/09/11,忠明,3.1,0.49,-,37.9,46,27,26.4,2.8,23.6,2.01,0.192,1.818,1.64,1.01,26.72,-,-,66.8,-
635,臺中市,2015/09/11,豐原,2.6,0.51,-,48.6,38,25,13.02,2.15,10.87,1.874,0.123,1.75,1.78,1.25,26.0,-,-,71.36,-
636,臺中市,2015/09/11,沙鹿,3.8,0.4,-,39.3,52,15,18.48,2.17,16.29,-,-,-,2.68,1.15,25.89,-,-,73.76,-
637,臺中市,2015/09/11,大里,3.7,0.55,430.64,42.3,60,31,26.1,3.38,22.72,2.218,0.249,1.969,1.71,1.21,28.0,-,-,68.03,-
638,臺中市,2015/09/10,西屯,2.7,0.24,-,47.0,40,17,13.08,2.11,10.97,1.864,0.085,1.779,3.44,1.32,27.13,0.0,0.0,63.4,0.0
639,臺中市,2015/09/10,忠明,2.3,0.33,-,42.5,31,17,17.36,2.0,15.35,1.864,0.133,1.731,2.26,1.35,26.56,-,-,60.58,-
640,臺中市,2015/09/10,豐原,1.6,0.25,-,44.7,24,12,8.32,1.05,7.26,1.82,0.095,1.725,2.16,1.21,26.06,-,-,64.05,-
641,臺中市,2015/09/10,沙鹿,1.8,0.24,-,47.0,39,8,10.83,0.67,10.16,-,-,-,4.58,1.4,25.74,-,-,66.19,-
642,臺中市,2015/09/10,大里,4.0,0.48,426.51,42.1,49,23,23.65,3.06,20.6,2.172,0.221,1.951,1.93,1.16,28.02,-,-,64.68,-
643,臺中市,2015/09/09,西屯,2.9,-,-,51.6,47,20,-,-,-,1.967,0.174,1.793,3.15,1.29,28.79,0.0,0.0,63.86,0.0
644,臺中市,2015/09/09,忠明,-,0.42,-,50.0,39,19,19.18,1.68,17.5,1.969,0.183,1.786,2.2,1.24,28.38,-,-,60.13,-
645,臺中市,2015/09/09,豐原,2.0,0.27,-,44.9,24,12,7.22,0.89,6.32,1.823,0.09,1.734,1.96,1.3,26.79,-,-,66.24,-
646,臺中市,2015/09/09,沙鹿,2.8,0.34,-,41.7,46,11,15.95,1.54,14.38,-,-,-,3.4,1.25,26.93,-,-,69.95,-
647,臺中市,2015/09/09,大里,2.9,0.42,413.21,51.0,45,20,16.3,1.08,15.22,2.023,0.178,1.846,1.98,1.26,28.97,-,-,65.56,-
648,臺中市,2015/09/08,西屯,1.6,0.32,-,37.6,38,15,15.64,2.46,13.18,1.966,0.144,1.822,3.01,1.13,27.94,0.0,0.0,74.14,0.0
649,臺中市,2015/09/08,忠明,2.0,0.44,-,27.6,28,13,19.74,3.61,16.13,2.017,0.18,1.837,1.92,0.97,27.16,-,-,70.79,-
650,臺中市,2015/09/08,豐原,1.8,0.27,-,35.4,14,10,8.64,1.56,7.07,1.835,0.096,1.739,1.83,1.02,26.57,-,-,72.28,-
651,臺中市,2015/09/08,沙鹿,1.3,0.3,-,41.9,42,9,11.34,1.36,9.98,-,-,-,4.43,1.5,26.47,-,-,75.38,-
652,臺中市,2015/09/08,大里,2.5,0.49,425.4,38.2,29,14,18.22,2.17,16.02,2.147,0.248,1.899,1.75,1.06,28.52,-,-,69.73,-
653,臺中市,2015/09/07,西屯,2.4,0.37,-,13.5,24,10,26.14,4.76,21.38,2.002,0.238,1.764,1.22,1.02,27.07,7.13,5.13,90.94,10.31
654,臺中市,2015/09/07,忠明,2.6,0.51,-,16.4,12,12,22.0,3.49,18.5,1.916,0.186,1.733,1.18,0.88,25.8,-,-,87.57,-
655,臺中市,2015/09/07,豐原,1.8,0.3,-,10.4,12,8,10.21,2.46,7.74,1.773,0.092,1.681,1.53,1.33,25.35,-,-,84.62,-
656,臺中市,2015/09/07,沙鹿,2.7,0.41,-,17.4,29,11,19.68,2.12,17.55,-,-,-,1.75,1.03,27.13,-,-,89.49,-
657,臺中市,2015/09/07,大里,2.4,0.42,417.33,18.3,21,10,18.66,3.94,14.73,2.028,0.268,1.76,1.36,0.98,26.99,-,-,83.32,-
658,臺中市,2015/09/06,西屯,3.0,0.2,-,22.7,34,16,10.04,1.87,8.17,1.842,0.09,1.752,2.9,2.75,30.02,0.0,0.0,72.84,0.0
659,臺中市,2015/09/06,忠明,2.4,0.27,-,22.7,23,17,9.88,1.3,8.57,1.77,0.053,1.717,2.29,1.98,29.25,-,-,68.3,-
660,臺中市,2015/09/06,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
661,臺中市,2015/09/06,沙鹿,2.6,0.25,-,22.6,34,12,11.66,2.13,9.53,-,-,-,3.22,3.1,29.03,-,-,75.4,-
662,臺中市,2015/09/06,大里,1.1,0.28,414.18,24.0,27,17,9.77,2.11,7.66,1.85,0.065,1.785,2.23,2.02,29.73,-,-,69.01,-
663,臺中市,2015/09/05,西屯,4.7,0.31,-,21.1,39,19,20.27,6.82,13.46,2.094,0.2,1.894,2.17,1.95,29.4,0.0,0.0,74.61,0.0
664,臺中市,2015/09/05,忠明,4.4,0.46,-,20.9,28,17,20.1,5.96,14.15,1.982,0.161,1.821,1.79,1.45,28.6,-,-,69.67,-
665,臺中市,2015/09/05,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
666,臺中市,2015/09/05,沙鹿,3.7,0.37,-,18.5,37,14,18.13,5.05,13.08,-,-,-,2.38,2.22,28.45,-,-,74.57,-
667,臺中市,2015/09/05,大里,1.8,0.42,436.03,25.5,35,22,18.43,5.49,12.93,2.032,0.169,1.863,1.75,1.49,29.0,-,-,70.71,-
668,臺中市,2015/09/04,西屯,4.9,0.35,-,12.8,35,14,26.39,12.21,14.18,2.368,0.41,1.957,1.49,1.15,29.51,0.0,0.0,74.18,0.0
669,臺中市,2015/09/04,忠明,4.3,0.47,-,10.8,27,14,29.86,13.47,16.4,2.085,0.211,1.873,1.6,1.12,28.7,-,-,69.88,-
670,臺中市,2015/09/04,豐原,2.0,0.25,-,16.1,27,12,11.11,3.27,7.84,1.803,0.104,1.699,1.94,1.66,27.43,-,-,73.38,-
671,臺中市,2015/09/04,沙鹿,4.6,0.37,-,12.3,32,11,24.94,9.51,15.44,-,-,-,1.6,1.0,28.55,-,-,75.09,-
672,臺中市,2015/09/04,大里,3.6,0.46,433.72,17.5,36,17,21.64,6.12,15.52,2.214,0.264,1.949,1.75,1.62,29.18,-,-,71.11,-
673,臺中市,2015/09/03,西屯,2.7,0.31,-,16.1,33,16,22.77,6.89,15.87,2.194,0.313,1.881,1.29,0.94,28.87,0.0,0.0,76.1,0.0
674,臺中市,2015/09/03,忠明,2.4,0.45,-,15.1,26,14,24.68,7.21,17.47,2.015,0.195,1.82,1.38,0.87,28.01,-,-,71.93,-
675,臺中市,2015/09/03,豐原,3.2,0.28,-,17.9,27,14,10.6,2.07,8.52,1.793,0.112,1.681,1.95,1.68,26.77,-,-,76.85,-
676,臺中市,2015/09/03,沙鹿,3.4,0.4,-,16.3,34,11,20.08,4.23,15.84,-,-,-,1.61,0.94,28.17,-,-,75.66,-
677,臺中市,2015/09/03,大里,4.0,0.47,435.48,21.0,31,16,21.9,6.22,15.68,2.173,0.28,1.893,1.57,1.23,28.78,-,-,71.18,-
678,臺中市,2015/09/02,西屯,3.7,0.33,-,17.2,30,13,24.76,8.48,16.28,2.148,0.275,1.872,1.29,1.2,27.89,0.5,6.2,81.31,12.59
679,臺中市,2015/09/02,忠明,2.1,0.54,-,17.5,19,13,24.25,6.51,17.74,2.077,0.237,1.841,1.4,0.96,26.86,-,-,77.76,-
680,臺中市,2015/09/02,豐原,2.3,0.33,-,22.7,35,12,11.8,2.04,9.76,1.813,0.128,1.685,1.75,1.45,25.99,-,-,80.32,-
681,臺中市,2015/09/02,沙鹿,2.4,0.34,-,22.3,30,9,18.12,2.63,15.48,-,-,-,1.82,1.62,27.54,-,-,78.2,-
682,臺中市,2015/09/02,大里,2.9,0.43,434.28,21.4,24,9,17.63,4.63,13.0,2.145,0.246,1.898,1.61,1.24,27.82,-,-,75.4,-
683,臺中市,2015/09/01,西屯,3.3,0.36,-,15.8,25,10,24.76,7.95,16.8,2.127,0.301,1.827,1.36,1.08,27.43,2.67,5.41,83.67,17.71
684,臺中市,2015/09/01,忠明,1.7,0.55,-,15.3,16,9,24.85,6.82,18.03,2.029,0.256,1.773,1.29,0.86,26.3,-,-,79.89,-
685,臺中市,2015/09/01,豐原,2.1,0.27,-,23.2,13,8,11.14,1.97,9.18,1.811,0.119,1.692,2.04,1.79,26.08,-,-,76.06,-
686,臺中市,2015/09/01,沙鹿,1.8,0.3,-,19.6,24,6,16.32,2.19,14.13,-,-,-,2.07,1.96,26.92,-,-,80.02,-
687,臺中市,2015/09/01,大里,1.6,0.43,425.82,17.6,20,8,20.83,6.54,14.29,2.204,0.327,1.877,1.52,1.07,27.84,-,-,74.12,-
688,臺南市,2015/09/30,新營,2.8,0.42,-,32.9,30,15,12.75,2.47,10.28,2.145,0.123,2.023,1.39,0.91,29.5,0.0,0.0,76.3,0.0
689,臺南市,2015/09/30,善化,3.3,0.4,413.72,25.3,-,18,12.25,1.74,10.51,-,-,-,1.92,1.78,28.76,-,-,79.74,-
690,臺南市,2015/09/30,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
691,臺南市,2015/09/30,臺南,3.3,0.53,-,25.3,33,18,15.3,2.22,13.07,2.132,0.164,1.969,2.0,1.84,28.99,-,-,72.85,-
692,臺南市,2015/09/29,新營,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,0.0
693,臺南市,2015/09/29,善化,2.0,0.33,393.96,38.3,-,17,9.91,0.51,9.42,-,-,-,6.58,6.55,27.38,-,-,86.19,-
694,臺南市,2015/09/29,安南,3.1,0.42,-,36.6,43,19,-,-,-,2.067,0.306,1.761,5.24,5.04,28.36,-,-,89.08,-
695,臺南市,2015/09/29,臺南,2.9,0.38,-,40.1,39,19,11.76,1.22,10.54,2.043,0.088,1.954,4.36,4.17,27.24,-,-,83.1,-
696,臺南市,2015/09/28,新營,1.3,0.25,-,34.8,22,14,7.48,0.83,6.65,1.912,0.019,1.893,4.56,1.14,26.7,0.67,6.46,85.98,193.01
697,臺南市,2015/09/28,善化,1.0,0.22,397.29,35.0,26,11,5.93,0.28,5.71,-,-,-,7.26,5.48,26.45,-,-,87.22,-
698,臺南市,2015/09/28,安南,1.0,0.2,-,37.6,28,8,5.8,0.15,5.79,1.714,0.019,1.695,6.59,2.99,26.62,-,-,91.26,-
699,臺南市,2015/09/28,臺南,2.0,0.29,-,36.9,31,8,7.85,1.0,6.85,1.963,0.053,1.909,5.75,3.47,26.03,-,-,84.68,-
700,臺南市,2015/09/27,新營,1.5,0.3,-,49.6,25,16,7.79,0.74,7.02,1.944,0.033,1.911,3.73,1.45,26.69,0.0,0.0,70.36,0.0
701,臺南市,2015/09/27,善化,2.3,0.27,402.05,47.5,55,26,8.45,0.74,7.68,-,-,-,4.82,1.56,27.58,-,-,71.7,-
702,臺南市,2015/09/27,安南,2.1,0.27,-,49.3,61,20,7.26,0.51,6.7,1.773,0.039,1.734,4.73,1.69,27.66,-,-,72.27,-
703,臺南市,2015/09/27,臺南,2.5,0.38,-,49.5,55,20,9.49,0.99,8.5,2.034,0.071,1.963,3.74,1.8,27.02,-,-,64.14,-
704,臺南市,2015/09/26,新營,5.4,0.4,-,45.9,22,15,13.67,0.95,12.64,2.126,0.08,2.046,2.49,1.0,29.15,0.0,0.0,71.07,0.0
705,臺南市,2015/09/26,善化,4.3,0.38,424.66,45.8,61,30,12.11,1.03,11.09,-,-,-,3.15,1.35,29.58,-,-,73.58,-
706,臺南市,2015/09/26,安南,3.9,0.34,-,49.5,60,24,10.66,0.28,10.5,1.919,0.092,1.826,3.08,1.13,30.08,-,-,74.06,-
707,臺南市,2015/09/26,臺南,4.0,0.42,-,52.2,57,21,13.15,1.77,11.38,2.156,0.13,2.026,2.67,1.25,29.41,-,-,65.65,-
708,臺南市,2015/09/25,新營,3.4,0.42,-,40.9,46,29,13.68,1.01,12.62,2.189,0.117,2.072,1.82,0.91,29.81,0.0,0.0,73.4,0.0
709,臺南市,2015/09/25,善化,3.4,0.35,423.54,35.8,41,25,11.63,1.76,9.85,-,-,-,2.0,1.57,29.74,-,-,75.56,-
710,臺南市,2015/09/25,安南,4.0,0.36,-,37.4,47,28,13.6,1.72,11.89,1.93,0.119,1.811,1.96,1.15,30.16,-,-,77.83,-
711,臺南市,2015/09/25,臺南,4.1,0.52,-,39.3,46,28,15.94,1.5,14.44,2.235,0.194,2.041,1.94,1.33,29.41,-,-,70.3,-
712,臺南市,2015/09/24,新營,2.9,0.34,-,28.7,46,21,11.76,1.32,10.44,2.167,0.093,2.073,1.52,1.03,29.55,0.0,0.0,73.76,0.0
713,臺南市,2015/09/24,善化,2.6,0.29,413.81,28.0,41,26,11.28,2.39,8.89,-,-,-,1.9,1.65,29.46,-,-,78.07,-
714,臺南市,2015/09/24,安南,0.9,0.29,-,33.6,38,20,10.62,1.22,9.51,1.929,0.129,1.8,1.79,1.33,30.05,-,-,80.09,-
715,臺南市,2015/09/24,臺南,2.9,0.36,-,37.6,32,19,9.36,1.11,8.23,2.081,0.118,1.963,1.88,1.43,29.26,-,-,72.1,-
716,臺南市,2015/09/23,新營,4.0,0.34,-,36.4,56,29,12.24,2.24,10.0,2.126,0.09,2.036,1.61,1.1,29.33,0.0,0.0,73.98,0.0
717,臺南市,2015/09/23,善化,2.3,0.33,412.87,34.2,51,37,11.56,0.86,10.76,-,-,-,1.87,1.5,29.27,-,-,76.87,-
718,臺南市,2015/09/23,安南,2.3,0.3,-,32.3,44,29,11.24,0.9,10.45,1.921,0.096,1.825,1.9,1.2,29.69,-,-,78.04,-
719,臺南市,2015/09/23,臺南,3.8,0.41,-,36.1,41,29,11.94,1.1,10.83,2.165,0.145,2.02,1.94,1.43,28.89,-,-,70.05,-
720,臺南市,2015/09/22,新營,3.0,0.34,-,35.8,56,31,10.34,0.91,9.41,2.148,0.084,2.064,1.75,1.03,29.04,0.0,0.0,75.05,0.0
721,臺南市,2015/09/22,善化,3.0,0.28,409.52,35.8,45,30,10.66,1.18,9.47,-,-,-,2.26,1.76,29.05,-,-,78.83,-
722,臺南市,2015/09/22,安南,2.9,0.29,-,38.2,39,26,10.95,0.67,10.34,1.893,0.113,1.78,2.11,1.2,29.4,-,-,80.47,-
723,臺南市,2015/09/22,臺南,2.3,0.45,-,39.6,33,22,13.33,1.16,12.16,2.156,0.162,1.994,2.13,1.36,28.5,-,-,73.29,-
724,臺南市,2015/09/21,新營,1.7,0.34,-,43.9,53,31,9.9,0.54,9.31,2.159,0.081,2.078,1.49,1.06,28.41,0.0,0.0,74.54,0.0
725,臺南市,2015/09/21,善化,1.9,0.3,409.34,37.6,48,34,14.08,1.62,12.48,-,-,-,1.7,1.42,27.94,-,-,81.95,-
726,臺南市,2015/09/21,安南,2.8,0.4,-,36.7,49,28,17.64,1.77,15.87,2.044,0.226,1.818,1.44,1.0,28.34,-,-,82.49,-
727,臺南市,2015/09/21,臺南,3.2,0.55,-,40.9,40,28,17.21,1.63,15.58,2.24,0.202,2.038,1.41,1.08,27.52,-,-,75.02,-
728,臺南市,2015/09/20,新營,3.2,0.36,-,68.7,62,38,8.0,0.74,7.25,2.12,0.067,2.053,1.58,1.1,28.63,0.0,0.0,68.63,0.0
729,臺南市,2015/09/20,善化,2.8,0.31,407.04,61.5,56,39,9.24,0.65,8.6,-,-,-,1.72,1.6,28.71,-,-,74.03,-
730,臺南市,2015/09/20,安南,2.7,0.33,-,65.6,55,33,8.85,0.91,7.96,1.879,0.087,1.791,1.83,1.39,29.09,-,-,73.65,-
731,臺南市,2015/09/20,臺南,3.7,0.38,-,70.2,53,31,10.79,1.19,9.6,2.117,0.102,2.015,1.87,1.45,28.39,-,-,65.9,-
732,臺南市,2015/09/19,新營,3.2,0.41,-,59.6,74,41,13.55,1.19,12.36,2.186,0.105,2.081,1.53,1.0,27.82,0.0,0.0,69.25,0.0
733,臺南市,2015/09/19,善化,3.4,0.39,418.78,63.8,65,44,12.62,1.15,11.45,-,-,-,1.73,1.48,28.07,-,-,74.45,-
734,臺南市,2015/09/19,安南,4.1,0.41,-,62.6,70,40,17.31,2.55,14.76,2.043,0.128,1.915,1.84,1.24,28.59,-,-,73.67,-
735,臺南市,2015/09/19,臺南,5.3,0.47,-,65.4,59,37,15.38,1.26,14.12,2.234,0.163,2.071,1.74,1.42,28.06,-,-,64.45,-
736,臺南市,2015/09/18,新營,3.2,0.41,-,48.5,72,33,16.89,1.79,15.08,2.183,0.109,2.074,2.15,0.97,27.85,0.0,0.0,68.22,0.0
737,臺南市,2015/09/18,善化,3.1,0.37,418.79,49.3,71,41,15.86,3.09,12.78,-,-,-,2.38,1.39,28.47,-,-,73.03,-
738,臺南市,2015/09/18,安南,4.0,0.37,-,52.8,68,34,18.15,2.59,15.54,2.047,0.153,1.894,2.35,1.11,28.8,-,-,72.35,-
739,臺南市,2015/09/18,臺南,4.9,0.56,-,57.1,61,36,18.48,1.82,16.65,2.35,0.211,2.139,2.19,1.38,28.16,-,-,64.84,-
740,臺南市,2015/09/17,新營,3.3,0.41,-,48.5,73,29,15.03,1.81,13.22,2.222,0.106,2.116,1.7,0.98,28.84,0.0,0.0,73.43,0.0
741,臺南市,2015/09/17,善化,4.0,0.31,419.08,44.2,53,28,13.22,2.1,11.15,-,-,-,1.67,1.28,28.85,-,-,77.23,-
742,臺南市,2015/09/17,安南,3.6,0.38,-,48.0,54,27,15.77,0.97,14.84,1.993,0.151,1.842,1.68,1.11,29.54,-,-,75.89,-
743,臺南市,2015/09/17,臺南,3.3,0.48,-,53.7,49,30,13.4,0.86,12.51,2.229,0.171,2.058,1.79,1.47,28.84,-,-,68.44,-
744,臺南市,2015/09/16,新營,3.7,0.35,-,39.7,55,22,13.39,0.91,12.44,2.111,0.088,2.024,1.72,1.0,29.41,0.0,0.0,73.57,0.0
745,臺南市,2015/09/16,善化,4.0,0.28,419.79,43.8,43,25,11.36,0.91,10.52,-,-,-,1.52,1.3,29.21,-,-,77.5,-
746,臺南市,2015/09/16,安南,3.0,0.38,-,43.3,52,27,14.59,2.33,12.26,1.994,0.152,1.842,1.62,1.06,29.61,-,-,78.78,-
747,臺南市,2015/09/16,臺南,4.4,0.54,-,48.2,50,29,15.41,1.35,14.05,2.282,0.205,2.077,1.67,1.28,29.07,-,-,69.61,-
748,臺南市,2015/09/15,新營,2.0,0.36,-,45.4,65,27,10.81,0.87,9.93,2.178,0.097,2.081,1.73,1.1,29.5,0.0,0.0,73.66,0.0
749,臺南市,2015/09/15,善化,2.5,0.32,415.97,46.3,55,34,10.07,0.91,9.15,-,-,-,1.69,1.32,29.39,-,-,77.09,-
750,臺南市,2015/09/15,安南,1.8,0.39,-,46.2,61,33,13.23,1.65,11.58,2.018,0.165,1.853,1.68,0.97,30.06,-,-,76.58,-
751,臺南市,2015/09/15,臺南,4.1,0.55,-,53.8,50,-,14.77,0.87,13.91,2.247,0.205,2.042,1.7,1.26,29.42,-,-,66.71,-
752,臺南市,2015/09/14,新營,3.3,0.35,-,57.2,68,29,10.48,1.08,9.38,2.157,0.084,2.073,1.83,1.08,28.97,0.0,0.0,69.84,0.0
753,臺南市,2015/09/14,善化,3.2,0.34,416.31,53.4,60,34,10.33,1.44,8.89,-,-,-,1.75,1.5,28.74,-,-,75.65,-
754,臺南市,2015/09/14,安南,2.6,0.38,-,55.8,57,28,12.58,2.45,10.13,1.964,0.147,1.817,1.85,1.23,29.65,-,-,72.99,-
755,臺南市,2015/09/14,臺南,3.0,0.46,-,64.6,56,-,12.07,0.92,11.13,2.157,0.155,2.002,1.84,1.45,28.92,-,-,64.35,-
756,臺南市,2015/09/13,新營,3.6,0.36,-,50.4,68,27,11.26,0.68,10.56,2.159,0.081,2.079,1.7,1.05,28.62,0.0,0.0,70.47,0.0
757,臺南市,2015/09/13,善化,2.3,0.34,411.44,53.9,59,31,7.97,1.12,6.87,-,-,-,1.86,1.44,28.66,-,-,75.33,-
758,臺南市,2015/09/13,安南,3.1,0.34,-,50.2,58,27,10.52,0.74,9.77,1.954,0.114,1.84,1.73,1.24,29.66,-,-,71.38,-
759,臺南市,2015/09/13,臺南,4.4,0.42,-,51.9,53,-,12.14,1.47,10.66,2.18,0.147,2.033,1.67,1.35,28.79,-,-,64.04,-
760,臺南市,2015/09/12,新營,3.5,0.35,-,59.7,67,30,12.32,1.06,11.26,2.098,0.085,2.013,1.95,1.06,29.15,0.0,0.0,65.5,0.0
761,臺南市,2015/09/12,善化,3.2,0.31,417.48,56.0,54,30,8.56,0.62,7.94,-,-,-,1.87,1.45,28.65,-,-,74.4,-
762,臺南市,2015/09/12,安南,3.1,0.3,-,58.6,51,25,10.62,1.34,9.27,1.96,0.126,1.834,1.93,1.08,29.51,-,-,70.17,-
763,臺南市,2015/09/12,臺南,2.6,0.39,-,67.1,46,38,10.36,0.99,9.36,2.089,0.126,1.963,1.93,1.26,28.76,-,-,61.23,-
764,臺南市,2015/09/11,新營,2.7,0.35,-,50.8,59,23,13.46,1.62,11.84,2.237,0.122,2.115,1.54,1.08,28.28,0.0,0.0,66.75,0.0
765,臺南市,2015/09/11,善化,2.9,0.33,417.1,54.5,52,28,10.1,0.93,9.17,-,-,-,1.95,1.69,28.38,-,-,73.63,-
766,臺南市,2015/09/11,安南,4.0,0.4,-,53.8,55,28,14.73,1.39,13.32,2.073,0.225,1.848,1.8,1.45,29.17,-,-,69.73,-
767,臺南市,2015/09/11,臺南,3.9,0.37,-,63.2,49,34,9.8,0.96,8.83,2.126,0.126,2.001,1.65,1.47,28.09,-,-,64.15,-
768,臺南市,2015/09/10,新營,2.3,0.33,-,41.9,58,22,14.89,2.13,12.76,2.229,0.106,2.123,2.04,0.99,27.54,0.0,0.0,70.7,0.0
769,臺南市,2015/09/10,善化,2.7,0.31,417.27,49.5,50,24,7.57,0.52,7.09,-,-,-,2.01,1.51,28.01,-,-,77.32,-
770,臺南市,2015/09/10,安南,3.4,0.39,-,47.8,55,26,14.29,1.14,13.25,2.064,0.137,1.927,1.84,1.17,28.5,-,-,75.5,-
771,臺南市,2015/09/10,臺南,4.1,0.45,-,51.6,50,21,13.96,1.64,12.33,2.215,0.178,2.038,1.79,1.38,28.02,-,-,67.72,-
772,臺南市,2015/09/09,新營,1.8,0.32,-,48.5,43,15,9.61,0.97,8.64,2.086,0.106,1.979,1.76,1.14,28.57,0.0,0.0,71.38,0.0
773,臺南市,2015/09/09,善化,1.1,0.28,400.72,51.7,36,17,6.37,0.61,5.7,-,-,-,1.99,1.85,28.63,-,-,77.58,-
774,臺南市,2015/09/09,安南,2.1,0.32,-,53.6,39,17,11.68,0.83,10.97,1.969,0.201,1.768,2.21,1.84,29.32,-,-,75.78,-
775,臺南市,2015/09/09,臺南,2.8,0.4,-,55.9,34,14,10.3,1.23,9.07,2.088,0.138,1.95,2.08,1.78,28.43,-,-,69.37,-
776,臺南市,2015/09/08,新營,1.1,0.31,-,33.7,33,11,11.76,1.57,10.19,2.154,0.102,2.052,1.53,0.97,27.79,0.0,0.0,81.47,0.0
777,臺南市,2015/09/08,善化,1.9,0.23,409.16,35.9,22,9,7.94,1.16,6.76,-,-,-,1.94,1.43,27.65,-,-,84.36,-
778,臺南市,2015/09/08,安南,2.2,0.32,-,36.3,32,14,13.51,1.11,12.37,2.006,0.214,1.792,1.7,1.13,28.43,-,-,84.62,-
779,臺南市,2015/09/08,臺南,2.6,0.39,-,41.2,26,10,12.52,1.37,11.14,2.133,0.171,1.963,1.86,1.46,27.63,-,-,76.54,-
780,臺南市,2015/09/07,新營,2.7,0.32,-,19.9,25,9,12.04,1.51,10.54,2.123,0.132,1.991,1.57,1.37,27.68,3.88,5.18,84.33,4.17
781,臺南市,2015/09/07,善化,2.3,0.23,410.09,19.7,21,10,11.11,1.83,9.28,-,-,-,2.03,1.72,27.42,-,-,86.82,-
782,臺南市,2015/09/07,安南,3.3,0.37,-,17.7,24,8,19.82,3.83,15.98,1.971,0.247,1.724,1.6,1.34,27.48,-,-,90.35,-
783,臺南市,2015/09/07,臺南,3.2,0.49,-,18.6,18,8,16.63,2.76,13.87,2.112,0.222,1.89,1.67,1.38,26.44,-,-,84.89,-
784,臺南市,2015/09/06,新營,2.1,0.24,-,21.3,29,12,7.5,1.05,6.43,2.133,0.065,2.068,1.62,1.41,29.74,0.0,0.0,73.74,0.0
785,臺南市,2015/09/06,善化,1.7,0.19,419.39,20.6,24,14,6.59,1.06,5.53,-,-,-,2.2,1.96,29.22,-,-,79.59,-
786,臺南市,2015/09/06,安南,2.5,0.21,-,21.6,27,10,9.08,1.55,7.54,1.81,0.102,1.708,1.99,1.67,30.66,-,-,78.48,-
787,臺南市,2015/09/06,臺南,2.6,0.22,-,22.6,23,11,7.6,1.43,6.16,1.962,0.095,1.867,2.01,1.74,29.51,-,-,73.15,-
788,臺南市,2015/09/05,新營,2.8,0.27,-,21.0,33,16,10.46,1.75,8.71,2.488,0.091,2.397,1.48,1.11,29.41,0.0,0.0,73.43,0.0
789,臺南市,2015/09/05,善化,1.7,0.21,425.75,23.0,26,13,8.13,1.43,6.69,-,-,-,1.62,1.35,28.92,-,-,79.25,-
790,臺南市,2015/09/05,安南,2.5,0.28,-,25.9,28,13,10.66,1.22,9.52,1.913,0.118,1.795,1.68,1.26,30.38,-,-,76.99,-
791,臺南市,2015/09/05,臺南,3.3,0.29,-,27.5,23,17,10.86,2.04,8.82,2.097,0.171,1.925,1.76,1.55,29.33,-,-,70.59,-
792,臺南市,2015/09/04,新營,3.7,0.28,-,19.0,31,13,12.08,2.78,9.29,2.321,0.109,2.212,1.84,1.04,29.22,0.0,0.0,74.8,0.0
793,臺南市,2015/09/04,善化,2.5,0.24,422.95,18.0,32,15,9.52,1.86,7.65,-,-,-,1.81,1.41,28.75,-,-,80.44,-
794,臺南市,2015/09/04,安南,2.8,0.24,-,21.2,27,10,11.31,2.72,8.63,1.933,0.113,1.82,2.0,1.12,30.22,-,-,77.93,-
