序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
865,嘉義縣,2016/11/04,新港,3.5,0.35,-,39.8,71,33,15.01,3.06,11.95,-,-,-,1.53,1.11,23.32,-,-,73.24,-
866,嘉義縣,2016/11/03,朴子,4.1,0.26,-,38.6,73,24,14.25,1.17,13.08,-,-,-,2.47,1.21,24.27,-,-,65.18,-
867,嘉義縣,2016/11/03,新港,3.3,0.27,-,38.7,54,19,10.51,1.19,9.31,-,-,-,2.43,0.93,22.48,-,-,66.75,-
868,嘉義縣,2016/11/02,朴子,3.6,0.23,-,35.7,89,12,12.57,1.83,10.74,-,-,-,3.28,1.02,23.61,-,-,67.03,-
869,嘉義縣,2016/11/02,新港,3.3,0.24,-,36.8,67,14,10.15,1.03,9.1,-,-,-,4.29,0.88,22.56,-,-,64.82,-
870,嘉義縣,2016/11/01,朴子,2.9,0.24,-,35.9,-,16,11.06,1.74,9.33,-,-,-,2.75,1.14,25.17,-,-,69.27,-
871,嘉義縣,2016/11/01,新港,1.6,0.25,-,35.9,45,12,7.9,1.06,6.84,-,-,-,3.26,0.71,23.75,-,-,68.36,-
872,屏東縣,2016/11/13,屏東,3.4,0.54,-,45.5,59,40,15.79,1.25,14.53,2.208,0.129,2.079,1.31,1.02,26.34,-,-,69.9,-
873,屏東縣,2016/11/13,潮州,4,0.4,-,-,72,47,11.96,1.47,10.5,-,-,-,1.42,1.17,25.75,-,-,75.91,-
874,屏東縣,2016/11/13,恆春,0.6,0.09,401.03,47,38,5,7.52,2.77,4.75,-,-,-,4.26,4.17,25.24,0,0,80.13,0
875,屏東縣,2016/11/12,屏東,3.2,0.56,-,42.3,69,41,18.91,1.47,17.45,2.276,0.166,2.11,1.23,0.97,26.42,-,-,68.61,-
876,屏東縣,2016/11/12,潮州,4.2,0.37,-,-,73,37,11.72,1.66,10.06,-,-,-,1.65,1.5,25.17,-,-,76.47,-
877,屏東縣,2016/11/12,恆春,1.1,0.11,402.53,53.3,36,6,6.34,3.67,2.67,-,-,-,6.66,6.65,25.16,0,0,75.92,0
878,屏東縣,2016/11/11,屏東,3.9,0.51,-,30.3,54,29,21.56,2,19.56,2.201,0.177,2.024,1.01,0.8,24.66,-,-,70.39,-
879,屏東縣,2016/11/11,潮州,3.5,0.42,-,-,70,34,18.24,1.66,16.58,-,-,-,1.21,0.9,24,-,-,78.39,-
880,屏東縣,2016/11/11,恆春,1.5,0.15,401.41,52.3,32,5,6.39,3.3,3.09,-,-,-,8.97,8.72,24.5,0,0,79.52,0
881,屏東縣,2016/11/10,屏東,1.5,0.44,-,31.4,67,36,17.89,1.26,16.63,2.17,0.159,2.012,1.68,1,24.57,-,-,70.32,-
882,屏東縣,2016/11/10,潮州,3,0.42,-,34,94,42,18.23,1.77,16.46,-,-,-,1.68,0.93,24.63,-,-,76.35,-
883,屏東縣,2016/11/10,恆春,1.2,0.12,401.63,47.8,27,5,3.64,2.26,1.39,-,-,-,6.04,5.8,24.33,0,0,76.96,0
884,屏東縣,2016/11/09,屏東,3.7,0.57,-,42.6,75,34,19.52,1.73,17.79,2.19,0.175,2.016,1.42,1.16,25.28,-,-,70.9,-
885,屏東縣,2016/11/09,潮州,3.8,0.39,-,47.3,72,36,14.8,2.23,12.56,-,-,-,1.52,1.3,24.65,-,-,79.28,-
886,屏東縣,2016/11/09,恆春,0.8,0.14,401.23,50.5,33,6,4.57,1.1,3.51,-,-,-,10.06,9.83,24.13,0,0,76.12,0
887,屏東縣,2016/11/08,屏東,2,0.38,-,35.5,57,26,14.73,1.63,13.1,2.117,0.109,2.008,1.75,1.18,26.54,-,-,66.05,-
888,屏東縣,2016/11/08,潮州,2.7,0.27,-,41.1,59,34,10.69,1.29,9.41,-,-,-,1.64,1.27,25.23,-,-,73.67,-
889,屏東縣,2016/11/08,恆春,1,0.11,398.23,43.1,27,6,4.81,2.42,2.39,-,-,-,3.67,3.45,24.79,0,0,84.47,0
890,屏東縣,2016/11/07,屏東,2.2,0.41,-,38.7,62,40,14.61,1.61,13,2.147,0.112,2.035,1.46,0.97,26.79,-,-,64.45,-
891,屏東縣,2016/11/07,潮州,3,0.34,-,44.8,73,39,10.55,1.18,9.37,-,-,-,1.39,1.21,25.68,-,-,74.76,-
892,屏東縣,2016/11/07,恆春,1.7,0.08,406.24,41.3,28,5,4.56,2.71,1.85,-,-,-,3.76,3.62,24.66,0,0,82.54,0
893,屏東縣,2016/11/06,屏東,3.2,0.39,-,46.2,53,30,13.07,1.25,11.82,2.05,0.079,1.971,1.68,1.02,26.1,-,-,66.63,-
894,屏東縣,2016/11/06,潮州,4.1,0.36,-,45.8,76,47,13.11,1.4,11.71,-,-,-,1.69,1.38,25.28,-,-,76.73,-
895,屏東縣,2016/11/06,恆春,0.6,0.08,407.03,44.4,34,5,6.5,3.47,3.03,-,-,-,4.2,4.01,25.7,1.5,4.41,80.87,30.5
896,屏東縣,2016/11/05,屏東,2.4,0.35,-,43.3,52,28,13.41,1.35,12.07,2.047,0.081,1.966,1.77,1,25.6,-,-,66.15,-
897,屏東縣,2016/11/05,潮州,3.3,0.34,-,42.9,63,35,13.22,1.17,12.05,-,-,-,1.44,1.23,24.74,-,-,74.04,-
898,屏東縣,2016/11/05,恆春,0.9,0.13,408.42,48.2,39,9,5.76,3.35,2.4,-,-,-,3.04,2.75,25.14,0,0,80.74,0
899,屏東縣,2016/11/04,屏東,2.9,0.42,-,43.7,55,30,15.49,1.5,13.99,2.102,0.118,1.984,1.63,1,25.72,-,-,64.31,-
900,屏東縣,2016/11/04,潮州,2.5,0.3,-,43.3,61,32,13.9,1.5,12.39,-,-,-,1.52,1.08,24.92,-,-,72.72,-
901,屏東縣,2016/11/04,恆春,1.5,0.12,408.7,49.5,34,6,-,-,-,-,-,-,5.55,5.24,24.87,0,0,79.25,0
902,屏東縣,2016/11/03,屏東,4.5,0.51,-,38.9,69,33,20.98,1.9,19.08,2.235,0.184,2.051,1.32,1.1,25.38,-,-,64.9,-
903,屏東縣,2016/11/03,潮州,3.4,0.31,-,42.4,74,27,14.44,2.46,11.97,-,-,-,1.55,1.3,24.61,-,-,73.89,-
904,屏東縣,2016/11/03,恆春,0.9,0.09,405.65,51.2,27,5,3.98,0.94,3.1,-,-,-,9.47,9.23,24.68,0,0,74.29,0
905,屏東縣,2016/11/02,屏東,1.9,0.48,-,42.9,75,34,16.82,0.91,15.89,2.188,0.151,2.037,1.28,0.96,25.66,-,-,67.29,-
906,屏東縣,2016/11/02,潮州,3.1,0.38,-,43.5,83,37,15.71,2.41,13.3,-,-,-,1.52,1.31,25.01,-,-,75.51,-
907,屏東縣,2016/11/02,恆春,1.1,0.08,406.6,49.8,24,4,7.09,2.93,4.16,-,-,-,10.02,9.93,24.96,0,0,77,0
908,屏東縣,2016/11/01,屏東,2.3,0.51,-,36,77,35,15.94,0.86,15.06,2.157,0.132,2.024,1.37,1.04,26.72,-,-,70.36,-
909,屏東縣,2016/11/01,潮州,3.9,0.43,-,38.7,86,37,15.25,1.87,13.37,-,-,-,1.46,1.14,26.08,-,-,78.08,-
910,屏東縣,2016/11/01,恆春,1.2,0.14,404.1,51.2,36,9,5.18,3.49,1.69,-,-,-,10.75,10.22,26.24,0,0,76.73,0
911,臺東縣,2016/11/13,臺東,1.5,0.26,-,7,-,-,6.85,0.88,5.98,-,-,-,1.76,1.66,24.98,0,0,68.74,0
912,臺東縣,2016/11/13,關山,1.4,-,-,21.1,34,12,6.45,2.81,3.64,-,-,-,1.11,0.82,23.13,-,-,77.65,-
913,臺東縣,2016/11/12,臺東,1.7,0.3,-,33.2,33,8,8.57,2.17,6.4,-,-,-,2.22,1.83,24.55,0,0,66.15,0
914,臺東縣,2016/11/12,關山,1.2,-,-,25.2,28,10,5.51,1.9,3.61,-,-,-,1.07,0.67,22.16,-,-,78.1,-
915,臺東縣,2016/11/11,臺東,1.5,0.32,-,33.7,25,6,7.69,1.65,6.02,-,-,-,2.56,1.74,23.27,0,0,70.55,0
916,臺東縣,2016/11/11,關山,0.6,-,-,33.3,24,9,5.59,1.43,4.15,-,-,-,1.92,1.33,20.8,-,-,82.02,-
917,臺東縣,2016/11/10,臺東,0.8,0.27,-,31.5,23,4,6.5,1.61,4.89,-,-,-,2.24,1.75,23.89,0,0,66.53,0
918,臺東縣,2016/11/10,關山,1.4,-,-,27.9,21,8,4.57,0.82,3.73,-,-,-,1.57,0.89,21.7,-,-,76.69,-
919,臺東縣,2016/11/09,臺東,1.3,0.26,-,35.5,31,6,5.52,1.27,4.23,-,-,-,2.94,1.7,23.39,0,0,65.81,0
920,臺東縣,2016/11/09,關山,0.9,-,-,34.4,30,7,7.8,3.34,4.47,-,-,-,2.72,2.13,20.79,-,-,76.76,-
921,臺東縣,2016/11/08,臺東,0.6,0.27,-,25.4,24,5,7.24,2.31,4.93,-,-,-,2.12,1.69,25.13,0,0,68.54,0
922,臺東縣,2016/11/08,關山,0.7,-,-,19.9,25,7,6.55,2.48,4.07,-,-,-,1.21,0.83,22.51,-,-,81.36,-
923,臺東縣,2016/11/07,臺東,1.8,0.33,-,21,21,5,10.16,2.69,7.47,-,-,-,1.67,1.45,24.66,8.83,4.71,72.12,4.88
924,臺東縣,2016/11/07,關山,1.2,-,-,15.8,26,7,7.02,1.95,5.08,-,-,-,0.96,0.49,22.08,-,-,82.42,-
925,臺東縣,2016/11/06,臺東,1.3,0.24,-,26.1,45,7,6.35,1.78,4.57,-,-,-,2.02,1.81,25.67,0,0,67.79,0
926,臺東縣,2016/11/06,關山,0.8,-,-,20,27,8,5.26,2.11,3.15,-,-,-,1.07,0.68,23.11,-,-,78.3,-
927,臺東縣,2016/11/05,臺東,1.4,0.28,-,28.2,31,8,7.73,2.45,5.28,-,-,-,2.43,2.01,25.05,0,0,68.59,0
928,臺東縣,2016/11/05,關山,1.3,-,-,20.8,22,7,5.66,2.31,3.34,-,-,-,0.93,0.6,22.35,-,-,80.58,-
929,臺東縣,2016/11/04,臺東,0.6,0.28,-,33,31,7,8.49,2.99,5.5,-,-,-,2.46,1.94,24.49,0,0,69.01,0
930,臺東縣,2016/11/04,關山,1.1,-,-,25.1,20,7,6.23,2.31,3.92,-,-,-,1.2,0.58,21.68,-,-,81.63,-
931,臺東縣,2016/11/03,臺東,0.9,0.23,-,35.6,63,6,6.46,1.66,4.8,-,-,-,2.84,1.86,24.09,0,0,64.98,0
932,臺東縣,2016/11/03,關山,0.9,-,-,35.9,19,8,4.59,1.09,3.49,-,-,-,2.54,1.56,21.49,-,-,76.25,-
933,臺東縣,2016/11/02,臺東,4.1,0.49,-,34.3,66,4,8.38,4.21,4.18,-,-,-,3.01,1.84,24.49,0,0,65.81,0
934,臺東縣,2016/11/02,關山,1.1,-,-,32.6,36,7,5.08,1.77,3.31,-,-,-,3,1.88,21.68,-,-,76.62,-
935,臺東縣,2016/11/01,臺東,1.1,0.26,-,36.2,112,7,5.09,1.01,4.07,-,-,-,3.17,2.04,25.67,0,0,65.82,0
936,臺東縣,2016/11/01,關山,1,-,-,35.3,72,9,5.31,1.78,3.54,-,-,-,2.95,2.01,23.4,-,-,74.01,-
937,花蓮縣,2016/11/13,花蓮,1.4,0.22,-,25.9,29,12,5.11,1.39,3.72,-,-,-,2.55,2.37,24.61,0,0,75.29,0
938,花蓮縣,2016/11/12,花蓮,1.4,0.3,-,28,31,13,7.67,2.18,5.51,-,-,-,2.27,2.1,23.23,0,0,74.99,0
939,花蓮縣,2016/11/11,花蓮,1.3,0.34,-,24.8,40,13,14.52,2.46,12.04,-,-,-,1.68,1.18,21.5,1.13,4.94,82.54,51.58
940,花蓮縣,2016/11/10,花蓮,2.1,0.24,-,28.8,24,8,7.89,3.01,4.88,-,-,-,2.62,2.31,22.55,0,0,75.88,0
941,花蓮縣,2016/11/09,花蓮,1.7,0.23,-,37.7,27,10,7.27,1.7,5.56,-,-,-,4.29,3.78,22.22,0,0,69.72,0
942,花蓮縣,2016/11/08,花蓮,1.7,0.22,-,31,20,7,5.95,1.9,4.05,-,-,-,3.39,3.12,24.09,0,0,73.77,0
943,花蓮縣,2016/11/07,花蓮,1.9,0.33,-,25.7,18,8,12.25,3.16,9.09,-,-,-,1.66,1.31,23.33,6.69,5.21,81.74,4.91
944,花蓮縣,2016/11/06,花蓮,1.8,0.2,-,27.5,25,12,6.57,1.75,4.82,-,-,-,2.51,2.34,24.57,0,0,73.75,0
945,花蓮縣,2016/11/05,花蓮,2,0.27,-,27.1,32,12,9.35,2.82,6.53,-,-,-,2.37,2.16,24.04,0,0,71.25,0
946,花蓮縣,2016/11/04,花蓮,1.8,0.27,-,27,23,9,10.05,1.55,8.49,-,-,-,2.32,2.05,22.77,0,0,79.56,0
947,花蓮縣,2016/11/03,花蓮,1.9,0.22,-,38.2,22,8,7.5,1.22,6.26,-,-,-,3.09,2.54,23.12,0,0,71.28,0
948,花蓮縣,2016/11/02,花蓮,1.9,0.2,-,39.6,21,5,5.68,0.67,5.01,-,-,-,3.79,3.21,23.83,0,0,67.49,0
949,花蓮縣,2016/11/01,花蓮,1.6,0.24,-,42.3,26,9,5.3,0.83,4.47,-,-,-,4.1,3.62,25.1,0,0,68.48,0
950,澎湖縣,2016/11/13,馬公,1.2,0.3,-,49.7,37,25,4.88,0.89,3.99,-,-,-,1.93,1.08,25.07,0,0,82.64,0
951,澎湖縣,2016/11/12,馬公,2.7,0.24,-,49.1,38,19,4.58,0.97,3.6,-,-,-,2.83,1.49,24.87,0,0,79.52,0
952,澎湖縣,2016/11/11,馬公,2.5,0.21,-,46.7,26,15,3.42,0.58,2.79,-,-,-,4.35,2.38,23.47,0,0,75.59,0
953,澎湖縣,2016/11/10,馬公,2,0.18,-,36.7,22,12,3.66,1.26,2.4,-,-,-,5.19,2.79,22.65,0.83,5.99,81.77,70.11
954,澎湖縣,2016/11/09,馬公,2.4,0.16,-,39.6,30,13,3.49,1.63,1.86,-,-,-,8.07,5.6,22.85,0,0,72.53,0
955,澎湖縣,2016/11/08,馬公,2.6,0.22,-,43.7,33,20,3.78,0.89,2.88,-,-,-,4.56,2.61,25.52,0,0,78.56,0
956,澎湖縣,2016/11/07,馬公,1.8,0.16,-,43.9,36,21,3.8,0.63,3.12,-,-,-,2.03,1.4,26.03,0,0,82.3,0
957,澎湖縣,2016/11/06,馬公,1.7,0.2,-,49.2,38,24,4.42,0.66,3.73,-,-,-,2.47,0.93,25.7,0,0,82.14,0
958,澎湖縣,2016/11/05,馬公,1.5,0.24,-,48.6,37,21,4.59,1.19,3.4,-,-,-,2.73,1.18,24.38,0,0,79.67,0
959,澎湖縣,2016/11/04,馬公,1.8,0.18,-,44.8,42,22,3.76,0.77,2.97,-,-,-,3.94,1.97,24.21,0,0,78.13,0
960,澎湖縣,2016/11/03,馬公,1.4,0.08,-,45,34,14,2.84,0.72,2.13,-,-,-,7.05,4.63,23.36,0,0,69.02,0
961,澎湖縣,2016/11/02,馬公,0.5,0.14,-,42.7,37,15,2.06,0.33,1.67,-,-,-,7.33,4.65,23.17,0,0,69.04,0
962,澎湖縣,2016/11/01,馬公,1.7,0.19,-,42.1,38,15,3.43,1.28,2.15,-,-,-,5.83,3.1,24.45,0,0,72.58,0
963,金門縣,2016/11/13,金門,6.8,0.48,-,48.6,116,62,22.48,3.43,19.05,-,-,-,1.36,1.3,22.59,0,0,79.46,0
964,金門縣,2016/11/12,金門,4,0.33,-,46.8,74,31,18.09,1.92,16.15,-,-,-,1.92,1.39,21.48,0,0,71.26,0
965,金門縣,2016/11/11,金門,2.8,0.32,-,42.4,41,15,10.11,0.85,9.21,-,-,-,3.19,2.47,19.46,0,0,62.84,0
966,金門縣,2016/11/10,金門,3.6,0.33,-,28.7,37,10,14.27,2.34,11.93,-,-,-,2.13,1.48,18.71,0.63,5.31,72.92,21.66
967,金門縣,2016/11/09,金門,2.2,0.27,-,36.2,40,11,8.24,1.04,7.2,-,-,-,4.51,3.67,18.79,0,0,64.34,0
968,金門縣,2016/11/08,金門,5.1,0.31,-,39.5,59,24,10.8,1.27,9.53,-,-,-,3.03,2.54,22.89,0,0,76.03,0
969,金門縣,2016/11/07,金門,3.4,0.27,-,39,62,23,12.36,1.24,11.12,-,-,-,2.18,1.84,24.3,0,0,74.87,0
970,金門縣,2016/11/06,金門,6.2,0.33,-,35.4,87,37,17.31,2.19,15.11,-,-,-,2.04,1.61,23.63,0,0,73.72,0
971,金門縣,2016/11/05,金門,3.8,0.29,-,44.4,69,28,14.84,1.31,13.53,-,-,-,1.69,1.3,22.59,0,0,70.34,0
972,金門縣,2016/11/04,金門,3.6,0.26,-,50,67,23,10.39,0.92,9.45,-,-,-,2.95,2.16,21.89,0,0,59.39,0
973,金門縣,2016/11/03,金門,4.1,0.23,-,43.5,61,14,10.43,0.8,9.58,-,-,-,4.11,3.23,20.87,0,0,56.26,0
974,金門縣,2016/11/02,金門,-,-,-,-,41,9,-,-,-,-,-,-,4.71,3.9,22.65,0,0,57.86,0
975,金門縣,2016/11/01,金門,2.4,0.29,-,46.3,52,14,-,-,-,-,-,-,4.88,4.17,24.84,0,0,60.63,0
976,連江縣,2016/11/13,馬祖,3,0.4,-,40.3,45,26,8.97,1.18,7.74,-,-,-,1.65,1.06,21.51,0.5,6.26,89.5,13.49
977,連江縣,2016/11/12,馬祖,2.2,0.24,-,43.6,41,22,6.53,0.67,5.82,-,-,-,3.23,1.93,19.89,0,0,83.67,0
978,連江縣,2016/11/11,馬祖,2.8,0.25,-,42.9,30,16,5.81,0.88,4.88,-,-,-,3.86,2.75,18.2,0,0,77.79,0
979,連江縣,2016/11/10,馬祖,2.7,0.2,-,37.6,22,12,5.14,1.05,4.1,-,-,-,3.06,2.36,17.1,0.83,4.4,81.34,37.37
980,連江縣,2016/11/09,馬祖,1.9,0.17,-,33.3,32,17,3.75,0.51,3.21,-,-,-,5.33,4.21,16.06,0.63,4.62,78.19,69.75
981,連江縣,2016/11/08,馬祖,2.7,0.35,-,30.9,39,21,9.27,1.21,8.03,-,-,-,4.6,3.77,20.29,0,0,84.22,0
982,連江縣,2016/11/07,馬祖,3.3,0.19,-,43,44,23,5.86,1.01,4.82,-,-,-,3.06,2.44,22.99,0,0,86.42,0
983,連江縣,2016/11/06,馬祖,3.1,0.25,-,49,49,24,5.96,1.08,4.87,-,-,-,3.36,2.52,22.95,0,0,87.48,0
984,連江縣,2016/11/05,馬祖,2.9,0.26,-,49.8,47,24,5.85,0.87,4.94,-,-,-,2.65,1.76,21.85,0,0,82.43,0
985,連江縣,2016/11/04,馬祖,2.6,0.19,-,52.4,48,26,4.67,0.83,3.83,-,-,-,3.76,2.77,20.08,0,0,76.38,0
986,連江縣,2016/11/03,馬祖,2.9,0.19,-,47,48,23,4.69,0.47,4.21,-,-,-,5.59,4.63,19.15,0,0,73.35,0
987,連江縣,2016/11/02,馬祖,2.1,0.14,-,48.5,37,15,3.06,0.65,2.38,-,-,-,6.3,5.37,19.15,0,0,71.78,0
988,連江縣,2016/11/01,馬祖,1.7,0.23,-,39.8,34,15,5.35,0.79,4.53,-,-,-,7.09,6.05,20.61,0,0,75.46,0
,,,,,,,,,,,,,,,,,,,,,,
