序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
860,雲林縣,2017/10/13,崙背,2.1,0.17,-,29.4,231,23,8.55,1.68,6.87,-,-,-,4.83,4.43,27.05,3.5,6.79,73.59,28.38
861,雲林縣,2017/10/13,麥寮,2.7,0.2,-,30.6,130,20,7.4,1.08,6.31,1.875,0.034,1.841,7.71,7.05,27.02,-,-,80.32,-
862,雲林縣,2017/10/13,臺西,2.5,0.16,-,33.8,145,25,5.03,0.24,4.84,1.839,0.003,1.849,12.56,11.6,26.28,-,-,78.55,-
863,雲林縣,2017/10/12,斗六,3.2,0.34,-,31.6,51,24,18.54,2.49,16.05,-,-,-,1.63,1.44,30.03,-,-,71.38,-
864,雲林縣,2017/10/12,崙背,3.7,0.29,-,22.9,53,22,12.72,1.89,10.82,-,-,-,2.69,2.48,29.01,0,0,72.79,0
865,雲林縣,2017/10/12,麥寮,4.3,0.28,-,18.3,87,22,11.95,1.62,10.35,2.142,0.069,2.073,4.08,3.67,28.68,-,-,77.49,-
866,雲林縣,2017/10/12,臺西,3.6,0.19,-,23.6,90,22,9.54,1.35,8.18,1.96,0.023,1.938,6.81,6.28,28.03,-,-,80.12,-
867,雲林縣,2017/10/11,斗六,3.5,0.32,-,46.6,58,31,10.89,0.99,9.89,-,-,-,1.4,0.98,31.46,-,-,69.03,-
868,雲林縣,2017/10/11,崙背,3.1,0.31,-,36.1,64,37,10.98,2.26,8.72,-,-,-,1.55,1.37,30.12,0.5,3.64,75.85,0
869,雲林縣,2017/10/11,麥寮,3.3,0.29,-,32.3,74,33,10.62,2.99,7.63,2.243,0.093,2.151,1.72,1.48,29.87,-,-,79.18,-
870,雲林縣,2017/10/11,臺西,3.5,0.23,-,32.5,-,31,11.13,1.65,9.48,2.208,0.047,2.162,2.78,2.8,29.07,-,-,81.9,-
871,雲林縣,2017/10/10,斗六,3.7,0.33,-,40.9,50,25,12.05,0.99,11.03,-,-,-,1.24,0.88,31.08,-,-,69.58,-
872,雲林縣,2017/10/10,崙背,3.8,0.35,-,41.8,62,37,11.35,1.06,10.27,-,-,-,1.26,1.07,29.98,0,0,73.58,0
873,雲林縣,2017/10/10,麥寮,5.7,0.38,-,35.1,83,45,17.36,2.8,14.56,2.654,0.133,2.521,1.33,1.09,29.55,-,-,79.05,-
874,雲林縣,2017/10/10,臺西,3.9,0.29,-,36.3,-,38,12.31,1.91,10.4,2.343,0.052,2.292,2.12,2,28.83,-,-,81.19,-
875,雲林縣,2017/10/09,斗六,3.3,0.29,-,34.7,42,19,11.43,1.41,10.02,-,-,-,1.32,1.08,31.07,-,-,68.02,-
876,雲林縣,2017/10/09,崙背,3.1,0.25,-,39.5,65,36,8.15,0.71,7.41,-,-,-,1.87,1.65,29.97,0,0,75.82,0
877,雲林縣,2017/10/09,麥寮,2.6,0.33,-,36.8,75,35,8.74,1.81,6.93,2.201,0.075,2.125,1.83,1.7,29.59,-,-,80.04,-
878,雲林縣,2017/10/09,臺西,3.1,0.28,-,36.9,-,31,9.11,2.11,7.01,2.119,0.047,2.071,2.32,2.08,28.86,-,-,82.31,-
879,雲林縣,2017/10/08,斗六,3.2,0.47,-,49.9,76,39,12.91,0.38,12.58,-,-,-,1.44,1.1,30.96,-,-,73.95,-
880,雲林縣,2017/10/08,崙背,5,0.41,-,33.4,71,30,12.22,1.15,11.17,-,-,-,1.65,1.35,30.04,0,0,77.42,0
881,雲林縣,2017/10/08,麥寮,2.8,0.37,-,26.5,99,29,11.34,1.65,9.68,2.251,0.074,2.178,2.33,1.96,29.53,-,-,80.63,-
882,雲林縣,2017/10/08,臺西,3.1,0.31,-,30.8,-,24,8.15,1.02,7.12,2.052,0.028,2.028,3.68,3.53,29.05,-,-,82.06,-
883,雲林縣,2017/10/07,斗六,4.9,0.41,-,44.2,68,33,13.32,0.56,12.68,-,-,-,1.4,1.05,31.2,-,-,71.28,-
884,雲林縣,2017/10/07,崙背,3,0.31,-,35.6,63,30,10.58,0.76,9.93,-,-,-,1.61,1.37,30.02,0,0,77.3,0
885,雲林縣,2017/10/07,麥寮,2.6,0.3,-,30.8,93,29,9.3,1.65,7.64,2.274,0.063,2.211,2.4,2.17,29.54,-,-,80.95,-
886,雲林縣,2017/10/07,臺西,3.1,0.22,-,36.9,62,23,7.57,0.72,6.85,2.085,0.024,2.065,3.81,3.68,29.02,-,-,82.47,-
887,雲林縣,2017/10/06,斗六,4,0.39,-,42.7,61,31,11.15,0.68,10.53,-,-,-,1.4,1.11,30.55,-,-,74.4,-
888,雲林縣,2017/10/06,崙背,3.1,0.3,-,30.5,61,28,11.1,1.23,9.85,-,-,-,1.65,1.5,29.38,0.5,0,79.74,0
889,雲林縣,2017/10/06,麥寮,3.1,0.31,-,26.9,95,26,11.97,3.06,8.91,2.186,0.083,2.102,2.47,2.18,29.03,-,-,82.51,-
890,雲林縣,2017/10/06,臺西,2.7,0.25,-,31.7,59,23,7.85,1.11,6.74,2.109,0.057,2.053,3.81,3.68,28.49,-,-,83.79,-
891,雲林縣,2017/10/05,斗六,3.6,0.39,-,34,54,22,15.35,2.02,13.33,-,-,-,1.53,1.13,29.98,-,-,74.15,-
892,雲林縣,2017/10/05,崙背,2.3,0.25,-,38,43,22,7.78,0.72,7.06,-,-,-,2.11,1.92,28.66,0,0,79.08,0
893,雲林縣,2017/10/05,麥寮,3.2,0.31,-,33.8,86,24,10.59,2.54,8.05,2.029,0.062,1.967,2.88,2.6,28.57,-,-,79.25,-
894,雲林縣,2017/10/05,臺西,3.7,0.25,-,38.5,50,21,8.63,0.87,7.75,1.95,0.02,1.931,5.08,4.88,28,-,-,80.7,-
895,雲林縣,2017/10/04,斗六,3.7,0.44,-,29.3,63,35,14.1,0.96,13.11,-,-,-,1.54,1.37,29.5,-,-,77.84,-
896,雲林縣,2017/10/04,崙背,2.9,0.33,-,31.8,51,26,10.93,1.24,9.69,-,-,-,2.35,2.1,28.9,0,0,76.64,0
897,雲林縣,2017/10/04,麥寮,4.9,0.37,-,29.9,75,27,13.05,2.23,10.82,2.167,0.072,2.094,3.45,3.14,28.73,-,-,79.67,-
898,雲林縣,2017/10/04,臺西,4.8,0.31,-,33.8,107,27,11.6,1.71,9.89,2,0.021,1.988,5.53,5.43,28.15,-,-,81.4,-
899,雲林縣,2017/10/03,斗六,3.2,0.39,-,35.3,56,35,13.28,1.11,12.17,-,-,-,1.77,1.52,31.04,-,-,73.31,-
900,雲林縣,2017/10/03,崙背,2.9,0.31,-,32.1,56,33,12,1.73,10.27,-,-,-,2,1.81,30.14,0,0,77.82,0
901,雲林縣,2017/10/03,麥寮,3.1,0.34,-,30.4,75,37,10.51,1.48,9.09,2.244,0.087,2.157,2.53,2.28,29.85,-,-,79.13,-
902,雲林縣,2017/10/03,臺西,5.7,0.26,-,31.2,57,33,14.28,3.85,10.43,2.185,0.042,2.145,3.92,3.74,29.56,-,-,80.14,-
903,雲林縣,2017/10/02,斗六,2.6,0.3,-,39.6,43,27,8.68,0.53,8.13,-,-,-,1.46,1.15,31.45,-,-,69.55,-
904,雲林縣,2017/10/02,崙背,2.4,0.24,-,35.4,46,31,9.12,1.39,7.75,-,-,-,1.42,1.28,30.49,0,0,73.59,0
905,雲林縣,2017/10/02,麥寮,3.5,0.32,-,30.3,61,33,14.87,3.48,11.39,2.206,0.088,2.117,1.55,1.26,30.47,-,-,75.11,-
906,雲林縣,2017/10/02,臺西,3,0.22,-,39.4,51,32,6.72,1.12,5.58,2.086,0.012,2.081,2.45,2.24,29.64,-,-,80.89,-
907,雲林縣,2017/10/01,斗六,3.5,0.26,-,45,36,19,7.94,0.53,7.35,-,-,-,1.58,1.17,31.5,-,-,67.66,-
908,雲林縣,2017/10/01,崙背,2.9,0.26,-,42.6,47,28,7.79,0.31,7.51,-,-,-,1.65,1.48,30.17,0,0,76.37,0
909,雲林縣,2017/10/01,麥寮,3.3,0.26,-,37.6,64,31,9.75,1.56,8.19,2.135,0.097,2.038,1.95,1.63,30.05,-,-,79.26,-
910,雲林縣,2017/10/01,臺西,3.4,0.23,-,37.6,56,31,7.9,0.59,7.27,2.089,0.034,2.066,2.71,2.6,29.21,-,-,82.86,-
911,嘉義縣,2017/10/14,朴子,2,0.29,-,15.5,24,7,14.43,3.23,11.2,-,-,-,1.35,1.14,26.11,-,-,99.13,-
912,嘉義縣,2017/10/14,新港,2,0.34,-,11.8,21,8,14.46,3,11.46,-,-,-,1.43,1.12,25.52,-,-,87.61,-
913,嘉義縣,2017/10/13,朴子,3,0.22,-,28.1,145,13,9.87,1.76,8.11,-,-,-,3.2,2.75,27.44,-,-,80.67,-
914,嘉義縣,2017/10/13,新港,2.4,0.23,-,26.3,60,10,9.4,1.91,7.5,-,-,-,3.58,3.39,26.66,-,-,73.33,-
915,嘉義縣,2017/10/12,朴子,4,0.29,-,26.3,86,19,13.28,2.12,11.16,-,-,-,2.05,1.75,29.67,-,-,76.13,-
916,嘉義縣,2017/10/12,新港,4.3,0.32,-,24,60,24,14.16,1.78,12.38,-,-,-,2.19,1.89,28.75,-,-,69.76,-
917,嘉義縣,2017/10/11,朴子,3.3,0.28,-,44.3,63,24,10.29,1.59,8.7,-,-,-,1.84,1.48,31.21,-,-,74.22,-
918,嘉義縣,2017/10/11,新港,3.5,0.36,-,43.5,59,28,13.45,1.59,11.86,-,-,-,1.68,1.39,30.06,-,-,69.04,-
919,嘉義縣,2017/10/10,朴子,3.5,0.33,-,42.3,64,27,11.6,2.47,9.13,-,-,-,1.54,1.23,31.1,-,-,73.51,-
920,嘉義縣,2017/10/10,新港,3.7,0.33,-,42.1,63,30,12.66,1.84,10.81,-,-,-,1.45,1.21,30.02,-,-,68.17,-
921,嘉義縣,2017/10/09,朴子,2.6,0.33,-,40.2,69,26,9.57,1.6,7.96,-,-,-,1.84,1.51,30.71,-,-,76.9,-
922,嘉義縣,2017/10/09,新港,3.6,0.31,-,34.1,54,26,9.95,0.84,9.09,-,-,-,1.72,1.58,29.68,-,-,69.59,-
923,嘉義縣,2017/10/08,朴子,4.3,0.47,-,39.4,103,31,12.65,1.69,10.96,-,-,-,1.59,1.23,30.73,-,-,78.39,-
924,嘉義縣,2017/10/08,新港,3.8,0.51,-,39.7,81,32,13.93,2.46,11.47,-,-,-,1.41,1.18,29.8,-,-,72.3,-
925,嘉義縣,2017/10/07,朴子,2.9,0.33,-,44,79,28,14,3.05,10.95,-,-,-,1.69,1.38,30.83,-,-,77.69,-
926,嘉義縣,2017/10/07,新港,3.2,0.31,-,42.7,70,26,10.49,1.17,9.32,-,-,-,1.64,1.26,29.99,-,-,71.18,-
927,嘉義縣,2017/10/06,朴子,3,0.24,-,40.2,63,21,7.61,1.16,6.44,-,-,-,1.8,1.43,30.49,-,-,79.1,-
928,嘉義縣,2017/10/06,新港,2.3,0.29,-,36.5,64,24,9.45,1.68,7.78,-,-,-,1.84,1.52,29.34,-,-,73.92,-
929,嘉義縣,2017/10/05,朴子,2.8,0.29,-,42.6,60,18,8.59,1.38,7.2,-,-,-,2.05,1.77,29.79,-,-,77.46,-
930,嘉義縣,2017/10/05,新港,2.2,0.29,-,37.5,53,23,7.53,1.31,6.22,-,-,-,2.02,1.71,28.68,-,-,72.53,-
931,嘉義縣,2017/10/04,朴子,3.6,0.36,-,38.3,76,28,9.88,0.85,9,-,-,-,1.88,1.56,30.02,-,-,78.64,-
932,嘉義縣,2017/10/04,新港,2.4,0.37,-,34.3,63,32,10.71,1.73,8.97,-,-,-,2.13,1.82,28.95,-,-,73.2,-
933,嘉義縣,2017/10/03,朴子,3.4,0.31,-,34.4,66,25,12.38,1.97,10.4,-,-,-,1.91,1.68,31.04,-,-,75.78,-
934,嘉義縣,2017/10/03,新港,3.3,0.37,-,30.7,59,32,12.26,1.58,10.68,-,-,-,2.06,1.73,30.03,-,-,70.42,-
935,嘉義縣,2017/10/02,朴子,2.7,0.27,-,40.4,53,22,9.45,0.81,8.64,-,-,-,1.66,1.4,31.53,-,-,73.28,-
936,嘉義縣,2017/10/02,新港,3,0.26,-,33.2,42,26,11,1.17,9.83,-,-,-,1.58,1.32,30.44,-,-,68.16,-
937,嘉義縣,2017/10/01,朴子,2.5,0.27,-,37.3,49,17,8.04,1.29,6.75,-,-,-,1.74,1.47,31.28,-,-,75.53,-
938,嘉義縣,2017/10/01,新港,1.5,0.3,-,34.7,43,21,10.58,1.73,8.85,-,-,-,1.78,1.43,30.18,-,-,67.88,-
939,屏東縣,2017/10/14,屏東,1.8,0.35,-,9.1,14,2,12.75,3.09,9.67,2.039,0.092,1.947,1.24,1,25.59,-,-,90.27,-
940,屏東縣,2017/10/14,潮州,1.4,0.14,-,14.4,18,5,5.66,1.57,4.09,-,-,-,1.24,0.85,25.9,-,-,98.73,-
941,屏東縣,2017/10/14,恆春,-,0.05,395.05,24.8,29,9,2.92,0.62,2.27,-,-,-,6.15,5.74,27.74,5,5.1,91,13.72
942,屏東縣,2017/10/13,屏東,-,0.47,-,-,52,21,-,-,-,2.296,0.189,2.107,1.43,1.05,27.21,-,-,85.5,-
943,屏東縣,2017/10/13,潮州,3.1,0.32,-,18.8,54,21,21.7,8.03,13.67,-,-,-,1.23,0.89,26.92,-,-,93.66,-
944,屏東縣,2017/10/13,恆春,-,0.05,392.7,28.4,21,8,2.96,1.24,1.71,-,-,-,9.95,9.5,26.47,5.85,4.95,87.35,10.51
945,屏東縣,2017/10/12,屏東,3.6,0.4,-,39.8,44,18,12.47,1.07,11.4,2.119,0.124,1.995,1.57,1.11,30.41,-,-,73.29,-
946,屏東縣,2017/10/12,潮州,3.7,0.23,-,42.8,58,19,-,-,-,-,-,-,1.39,1.07,29.63,-,-,83.23,-
947,屏東縣,2017/10/12,恆春,-,-,-,-,-,-,-,-,-,-,-,-,9.22,8.32,25.84,0,0,77.55,0
948,屏東縣,2017/10/11,屏東,3.7,0.38,-,30.5,46,21,12.91,1.18,11.73,2.104,0.108,1.996,1.58,1.13,30.71,-,-,71.11,-
949,屏東縣,2017/10/11,潮州,2,0.2,-,27.8,46,15,12.84,5.27,7.55,-,-,-,1.5,1.19,29.89,-,-,83.11,-
950,屏東縣,2017/10/11,恆春,0.5,0.05,394.93,28.6,31,10,2.68,0.29,2.39,-,-,-,7.95,7.41,28.42,1.5,4.65,81.43,8.35
951,屏東縣,2017/10/10,屏東,-,0.39,-,-,-,-,-,-,-,2.169,0.101,2.068,1.79,1.36,30.9,-,-,71.4,-
952,屏東縣,2017/10/10,潮州,3,0.21,-,32.1,49,21,8.52,2.57,5.95,-,-,-,1.67,1.3,30.16,-,-,80.75,-
953,屏東縣,2017/10/10,恆春,1.3,0.05,394.07,22.3,29,10,2.83,0.52,2.27,-,-,-,7.66,7.62,28.69,4.25,4.66,84.68,5.45
954,屏東縣,2017/10/09,屏東,4.2,0.45,-,40.6,68,37,10.67,0.85,9.78,2.08,0.103,1.977,1.74,1.32,30.65,-,-,72.12,-
955,屏東縣,2017/10/09,潮州,4.9,0.34,-,37.9,63,27,11.07,1.53,9.52,-,-,-,1.68,1.25,30.4,-,-,81.42,-
956,屏東縣,2017/10/09,恆春,1.9,0.05,393.43,20.5,25,7,2.75,0.37,2.29,-,-,-,7.84,7.63,27.61,5.04,4.68,88.63,12.54
957,屏東縣,2017/10/08,屏東,4.8,0.66,-,32.9,83,49,17.39,1.14,16.25,2.431,0.183,2.248,1.37,0.99,29.11,-,-,79,-
958,屏東縣,2017/10/08,潮州,3.5,0.4,-,29.1,69,36,-,-,-,-,-,-,1.33,0.84,28.29,-,-,89.24,-
959,屏東縣,2017/10/08,恆春,1.9,0.08,396.6,25.6,26,9,2.82,0.93,1.88,-,-,-,9.4,8.93,27.33,2.58,4.47,88.18,33.34
960,屏東縣,2017/10/07,屏東,3.8,0.44,-,-,59,30,13.04,0.73,12.28,2.127,0.101,2.025,1.55,1.17,30.02,-,-,71.94,-
961,屏東縣,2017/10/07,潮州,3.6,0.34,-,36.1,59,28,8.77,1.74,7.02,-,-,-,1.43,1.14,29.69,-,-,80.97,-
962,屏東縣,2017/10/07,恆春,0.6,0.12,398.52,32.7,34,12,2.57,0.68,1.88,-,-,-,7.43,7.04,27.95,1.64,4.19,84.86,56
963,屏東縣,2017/10/06,屏東,4.9,0.47,-,46.3,64,30,13.73,0.83,12.9,2.102,0.117,1.985,1.61,1.34,30.25,-,-,71.24,-
964,屏東縣,2017/10/06,潮州,3.1,0.31,-,36.7,59,25,8.1,0.67,7.41,-,-,-,1.53,1.43,29.78,-,-,79.84,-
965,屏東縣,2017/10/06,恆春,0.6,0.12,398.6,32.6,34,10,2.6,0.5,2.04,-,-,-,5.48,4.98,28.53,0.5,4.9,83.21,21.9
966,屏東縣,2017/10/05,屏東,4.4,0.49,-,41,55,32,12.02,0.61,11.37,2.097,0.104,1.993,1.63,1.3,30.3,-,-,73.6,-
967,屏東縣,2017/10/05,潮州,4.1,0.3,-,44.5,59,30,8.91,0.53,8.29,-,-,-,1.59,1.34,29.76,-,-,83.33,-
968,屏東縣,2017/10/05,恆春,1.5,0.13,394.92,40,39,10,3.06,0.75,2.3,-,-,-,5.82,5.68,27.95,4.67,4.1,84.35,15.5
969,屏東縣,2017/10/04,屏東,3.8,0.48,-,43.3,62,42,12.08,0.42,11.66,2.118,0.102,2.016,1.56,1.24,30.38,-,-,72.95,-
970,屏東縣,2017/10/04,潮州,3.6,0.31,-,42.2,63,33,6.79,1.27,5.52,-,-,-,1.46,1.26,29.95,-,-,82.82,-
971,屏東縣,2017/10/04,恆春,1.7,0.13,396.55,36.5,30,9,2.74,0.3,2.39,-,-,-,6.37,6.16,28.25,1.9,3.93,84.54,22.02
972,屏東縣,2017/10/03,屏東,3.2,0.5,-,33.2,49,30,13.96,1.68,12.28,2.137,0.131,2.006,1.46,1.31,29.48,-,-,78.44,-
973,屏東縣,2017/10/03,潮州,2.4,0.29,-,35.7,50,32,7.29,0.95,6.32,-,-,-,1.41,1.16,29.35,-,-,84.35,-
974,屏東縣,2017/10/03,恆春,1.4,0.07,401.75,26.7,28,10,2.41,0.32,2.02,-,-,-,3.41,3.28,28.47,10,4.25,84.49,5.8
975,屏東縣,2017/10/02,屏東,3,0.41,-,37.6,40,25,11.68,0.77,10.87,2.069,0.095,1.974,1.71,1.35,30.31,-,-,73.21,-
976,屏東縣,2017/10/02,潮州,3.2,0.34,-,42.9,54,25,7.95,1.36,6.59,-,-,-,1.35,1.19,30.47,-,-,78.67,-
977,屏東縣,2017/10/02,恆春,2.1,0.12,404.41,26.8,27,9,2.69,0.5,2.15,-,-,-,3.41,3.3,28.53,0,0,84.68,0
978,屏東縣,2017/10/01,屏東,3.4,0.43,-,33.7,47,23,11.88,0.55,11.29,2.136,0.102,2.034,1.54,1.23,30.38,-,-,72.63,-
979,屏東縣,2017/10/01,潮州,3.5,0.34,-,41.3,53,23,7.35,0.7,6.6,-,-,-,1.46,1.08,29.88,-,-,82.13,-
980,屏東縣,2017/10/01,恆春,3.3,0.13,396.26,34.7,28,9,2.84,0.96,1.88,-,-,-,4.72,4.66,28.08,4.25,4.74,85.74,7.2
981,臺東縣,2017/10/14,臺東,1.2,0.2,-,18.5,19,3,6.63,3.49,3.19,-,-,-,1.92,1.47,25.97,11.93,4.36,94.51,12.71
982,臺東縣,2017/10/14,關山,1.1,-,-,18.5,6,4,3.46,0.88,2.56,-,-,-,1.59,0.85,24.98,-,-,95.77,-
983,臺東縣,2017/10/13,臺東,0.8,0.19,-,19.4,14,4,6.94,2.85,4.09,-,-,-,2.4,2,26.05,11.29,4.54,85.23,9.94
984,臺東縣,2017/10/13,關山,1.3,-,-,21.2,9,4,3.85,0.34,3.51,-,-,-,2.91,2.57,24.6,-,-,91.42,-
985,臺東縣,2017/10/12,臺東,0.5,0.21,-,19.1,19,5,6.24,4.27,2,-,-,-,2.94,2.4,27.68,1.36,4.69,76.55,21.54
986,臺東縣,2017/10/12,關山,0.6,-,-,18.5,11,3,2.93,0.78,2.16,-,-,-,2.95,2.53,26.52,-,-,81.81,-
987,臺東縣,2017/10/11,臺東,0.7,0.22,-,18.1,22,4,7.76,4,3.76,-,-,-,2.9,2.23,28.53,1.83,4.45,75.59,11.3
988,臺東縣,2017/10/11,關山,0.7,-,-,16.8,16,5,3.24,1,2.24,-,-,-,2.3,1.82,28.45,-,-,74.13,-
989,臺東縣,2017/10/10,臺東,1,0.22,-,14.3,27,5,7.78,4.04,3.74,-,-,-,2.64,2.18,28.68,0,0,76.51,0
990,臺東縣,2017/10/10,關山,0.5,-,-,13,18,4,3.08,1,2.07,-,-,-,2.03,1.65,27.9,-,-,80.02,-
991,臺東縣,2017/10/09,臺東,1.1,0.23,-,11.8,18,4,8.94,5.64,3.31,-,-,-,2.31,1.9,27.64,0.75,4.49,81.01,9.6
992,臺東縣,2017/10/09,關山,0.5,-,-,12.2,12,4,3.62,1.15,2.45,-,-,-,1.95,1.65,26.23,-,-,87.18,-
993,臺東縣,2017/10/08,臺東,1.7,0.21,-,16.7,29,6,7.4,4.12,3.28,-,-,-,2.51,1.83,27.1,5.05,4.43,81.84,10.37
994,臺東縣,2017/10/08,關山,0.5,-,-,17.9,15,7,3.56,0.85,2.7,-,-,-,2.53,2.15,26.12,-,-,87.07,-
995,臺東縣,2017/10/07,臺東,1.2,0.23,-,22.8,42,8,5.75,1.78,3.97,-,-,-,2.96,2.38,28.39,2.25,4.66,74.79,18.35
996,臺東縣,2017/10/07,關山,0.5,-,-,22.2,41,10,2.86,0.7,2.13,-,-,-,2.52,1.94,27.48,-,-,78.47,-
997,臺東縣,2017/10/06,臺東,1.7,0.24,-,22.3,30,8,5.43,1.75,3.69,-,-,-,2.77,2.19,28.76,0,0,73.32,0
998,臺東縣,2017/10/06,關山,1.1,-,-,18.9,26,9,4.04,1.02,3,-,-,-,1.78,1.39,28.06,-,-,74.93,-
999,臺東縣,2017/10/05,臺東,1.1,0.31,-,25.3,30,9,7.53,2.29,5.24,-,-,-,2.31,1.78,27.74,1,4.48,79.66,11.67
1000,臺東縣,2017/10/05,關山,2.2,-,-,21.9,20,7,4.12,0.55,3.58,-,-,-,1.42,1.19,26.43,-,-,86.72,-
1001,臺東縣,2017/10/04,臺東,1.5,0.25,-,26.6,32,11,7.09,3.63,3.46,-,-,-,2.39,1.95,28.65,0,0,75.03,0
1002,臺東縣,2017/10/04,關山,0.6,-,-,21,22,9,4.12,1.09,3.03,-,-,-,1.81,1.31,26.53,-,-,84.79,-
1003,臺東縣,2017/10/03,臺東,1,0.26,-,17.1,26,9,6.44,2.3,4.15,-,-,-,1.73,1.48,29.01,0,0,77.04,0
1004,臺東縣,2017/10/03,關山,1.8,-,-,12.1,22,9,4.43,1.44,2.99,-,-,-,1.1,0.84,28.53,-,-,77.45,-
1005,臺東縣,2017/10/02,臺東,1.6,0.28,-,18.3,25,9,7.23,3.44,3.79,-,-,-,1.61,1.29,28.97,0,0,75.38,0
1006,臺東縣,2017/10/02,關山,1.2,-,-,16.2,22,10,2.88,0.78,2.07,-,-,-,1.13,0.93,29.01,-,-,74.28,-
1007,臺東縣,2017/10/01,臺東,0.8,0.24,-,21.9,26,10,5.16,2.35,2.81,-,-,-,1.87,1.57,28.99,0,0,75.55,0
1008,臺東縣,2017/10/01,關山,1,-,-,18.6,21,10,2.07,0.45,1.61,-,-,-,1.26,0.98,29.03,-,-,74.21,-
1009,花蓮縣,2017/10/14,花蓮,1.3,0.22,-,15.4,6,2,13.19,3.31,9.88,-,-,-,2.27,1.41,26,9.38,5.38,89.31,6.97
1010,花蓮縣,2017/10/13,花蓮,1.7,0.2,-,21.5,17,4,10.41,2.09,8.32,-,-,-,3.5,2.68,25.84,9.77,5.44,84.66,8.25
1011,花蓮縣,2017/10/12,花蓮,1.2,0.2,-,15.7,14,3,9.75,2,7.74,-,-,-,2.58,1.94,25.75,3.74,5.53,82.15,5.61
1012,花蓮縣,2017/10/11,花蓮,1.8,0.25,-,15.7,19,-,7.88,2.47,5.4,-,-,-,2.46,1.84,27.85,0.67,5.84,75.85,23.5
1013,花蓮縣,2017/10/10,花蓮,1.6,0.21,-,11.2,21,8,7.87,2.42,5.44,-,-,-,1.96,1.67,27.72,0,0,77.03,0
1014,花蓮縣,2017/10/09,花蓮,1.6,0.19,-,10.2,18,6,7.73,2.84,4.88,-,-,-,1.9,1.55,27.32,3.67,5.09,80.6,11.3
1015,花蓮縣,2017/10/08,花蓮,1.8,0.25,-,15.2,22,11,10.94,1.96,8.97,-,-,-,2.36,1.84,27.78,2.75,4.87,78.99,15.9
1016,花蓮縣,2017/10/07,花蓮,1.7,0.3,-,22.6,25,10,10.98,2.37,8.61,-,-,-,2.4,2.05,27.5,0.7,5.1,77.67,20.36
1017,花蓮縣,2017/10/06,花蓮,1.5,0.26,-,21.3,26,11,7.39,1.92,5.47,-,-,-,2.42,2.23,28.08,0,0,73.65,0
1018,花蓮縣,2017/10/05,花蓮,1.8,0.32,-,27.3,32,12,11.02,1.12,9.93,-,-,-,1.99,1.62,27.18,6.5,4.47,79.31,27.73
1019,花蓮縣,2017/10/04,花蓮,2,0.27,-,33.8,24,12,8.21,0.97,7.25,-,-,-,2.67,2.25,27.11,13.82,4.57,81.05,15.87
1020,花蓮縣,2017/10/03,花蓮,1.8,0.24,-,27.9,27,17,4.86,0.85,4.03,-,-,-,2.42,2.15,29.24,0,0,72.44,0
1021,花蓮縣,2017/10/02,花蓮,1.7,0.21,-,20.8,24,14,3.98,0.83,3.13,-,-,-,2.45,2.14,29.22,0,0,72.98,0
1022,花蓮縣,2017/10/01,花蓮,1.8,0.21,-,24.1,23,14,4.4,0.75,3.62,-,-,-,2.32,2.13,28.93,0,0,72.23,0
1023,澎湖縣,2017/10/14,馬公,1,0.08,-,27.5,28,9,3.96,0.95,2.99,-,-,-,6.84,5.98,29.15,0.88,6.55,90.04,450.03
1024,澎湖縣,2017/10/13,馬公,0.8,0.16,-,38.8,49,14,2.5,1.39,1.11,-,-,-,10.87,9.21,28.08,1.67,6.71,80.55,707.6
1025,澎湖縣,2017/10/12,馬公,0.9,0.11,-,26.4,32,13,4.23,1.31,2.92,-,-,-,8,6.91,28.39,0,0,80.05,0
1026,澎湖縣,2017/10/11,馬公,2.9,0.15,-,24.4,34,12,4.92,1.01,3.91,-,-,-,4.18,3.64,29.28,0.5,6.66,84.21,44.2
1027,澎湖縣,2017/10/10,馬公,1.3,0.11,-,25.1,37,15,5.94,1.04,4.88,-,-,-,2.6,2.2,29.16,0,0,87,0
1028,澎湖縣,2017/10/09,馬公,2.5,0.16,-,18.9,40,13,5.38,0.99,4.38,-,-,-,2.08,1.78,29.51,0,0,88.55,0
1029,澎湖縣,2017/10/08,馬公,1.8,0.17,-,33.7,34,16,2.57,0.72,1.85,-,-,-,6.71,5.93,28.49,0,0,84.09,0
1030,澎湖縣,2017/10/07,馬公,2.2,0.2,-,33.7,34,16,4.39,0.87,3.49,-,-,-,5.51,4.73,28.4,0,0,83.8,0
1031,澎湖縣,2017/10/06,馬公,0.6,0.19,-,35.6,40,18,4.59,1.69,2.9,-,-,-,4.41,3.83,28.38,0.5,5.67,84.58,4.3
