序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
195,臺北市,1999/02/01,陽明,2.3,0.27,49.5,-,14,-,4.84,0.44,4.4,-,-,-,16.75,-,88.0,60.0,-
196,臺北市,1999/02/01,士林,2.7,1.05,9.0,-,59,-,55.05,20.0,35.05,-,-,-,19.42,-,-,55.0,-
197,新北市,1999/02/28,板橋,2.3,0.46,26.9,-,61,-,26.1,3.57,22.53,2.007,0.14,1.86,16.58,-,-,56.0,-
198,新北市,1999/02/28,三重,3.1,1.47,-,-,49,31,89.21,51.13,38.09,-,-,-,15.99,-,-,49.0,-
199,新北市,1999/02/28,菜寮,3.5,0.45,30.6,-,44,-,18.84,1.13,17.72,-,-,-,16.33,-,-,44.0,-
200,新北市,1999/02/28,永和,2.0,0.64,-,-,58,-,35.25,12.93,22.31,2.214,0.31,1.9,16.01,-,-,54.0,-
201,新北市,1999/02/28,新莊,2.5,0.23,33.9,-,39,-,17.06,0.68,16.39,1.882,0.04,1.84,16.29,-,-,39.0,-
202,新北市,1999/02/28,新店,0.5,0.29,36.9,-,33,-,11.82,0.89,10.93,-,-,-,15.79,-,-,41.0,-
203,新北市,1999/02/28,淡水,0.4,0.44,35.4,-,44,-,12.22,1.89,10.33,-,-,-,15.72,-,74.0,44.0,-
204,新北市,1999/02/28,汐止,2.9,0.69,27.0,-,68,-,37.55,8.89,28.66,-,-,-,15.05,-,-,59.0,-
205,新北市,1999/02/28,土城,1.6,0.42,31.9,-,38,-,16.6,1.5,15.09,-,-,-,16.51,-,-,39.0,-
206,新北市,1999/02/28,林口,1.9,0.25,35.8,-,33,-,13.05,0.78,12.28,-,-,-,13.63,-,-,38.0,-
207,新北市,1999/02/28,萬里,0.3,0.04,47.7,-,83,-,2.5,0.15,2.35,1.851,0.0,1.85,15.53,-,-,66.0,-
208,新北市,1999/02/27,板橋,4.2,0.94,18.4,-,60,-,47.97,16.28,31.68,2.555,0.53,2.02,18.27,-,-,55.0,-
209,新北市,1999/02/27,三重,3.2,2.58,-,-,71,43,150.73,99.14,51.59,-,-,-,17.95,-,-,60.0,-
210,新北市,1999/02/27,菜寮,2.0,0.9,26.6,-,44,-,34.46,12.4,22.06,-,-,-,18.23,-,-,44.0,-
211,新北市,1999/02/27,永和,0.9,0.96,-,-,43,-,44.24,17.64,26.6,2.482,0.45,2.03,17.63,-,-,43.0,-
212,新北市,1999/02/27,新莊,3.7,0.82,27.4,-,56,-,40.14,14.79,25.35,2.545,0.41,2.14,17.9,-,-,53.0,-
213,新北市,1999/02/27,新店,0.8,0.54,29.6,-,33,-,19.51,2.42,17.1,-,-,-,16.99,-,-,35.0,-
214,新北市,1999/02/27,淡水,1.1,0.52,31.7,-,41,-,18.53,6.9,11.63,-,-,-,15.91,-,82.0,41.0,-
215,新北市,1999/02/27,汐止,1.4,0.63,30.3,-,53,-,31.43,11.65,19.78,-,-,-,15.84,-,-,51.0,-
216,新北市,1999/02/27,土城,3.0,0.77,25.0,-,48,-,34.64,12.78,-,-,-,-,17.84,-,-,48.0,-
217,新北市,1999/02/27,林口,1.6,0.45,33.8,-,40,-,15.03,2.78,12.25,-,-,-,14.47,-,-,40.0,-
218,新北市,1999/02/27,萬里,0.2,0.13,50.6,-,51,-,2.35,0.06,2.28,2.076,0.03,2.05,16.12,-,-,51.0,-
219,新北市,1999/02/26,板橋,14.2,1.55,18.2,-,118,-,95.64,46.04,49.6,3.523,1.1,2.43,23.94,-,-,84.0,-
220,新北市,1999/02/26,三重,10.8,3.61,-,-,147,66,-,-,-,-,-,-,22.97,-,-,99.0,-
221,新北市,1999/02/26,菜寮,11.3,1.84,17.3,-,128,-,97.88,42.59,55.3,-,-,-,23.19,-,-,89.0,-
222,新北市,1999/02/26,永和,11.8,3.23,-,-,172,-,168.53,105.75,62.78,4.492,1.94,2.55,23.03,-,-,111.0,-
223,新北市,1999/02/26,新莊,14.6,1.27,21.4,-,123,-,86.9,42.4,44.5,3.525,1.29,2.24,23.79,-,-,87.0,-
224,新北市,1999/02/26,新店,3.5,1.2,25.3,-,78,-,61.86,19.67,42.19,-,-,-,23.5,-,-,79.0,-
225,新北市,1999/02/26,淡水,5.8,1.14,19.3,-,79,-,50.0,15.09,34.91,-,-,-,21.83,-,83.0,64.0,-
226,新北市,1999/02/26,汐止,8.2,1.76,24.2,-,134,-,122.53,58.1,64.44,-,-,-,21.56,-,-,92.0,-
227,新北市,1999/02/26,土城,9.6,1.3,17.2,-,100,-,87.93,44.33,43.59,-,-,-,23.36,-,-,75.0,-
228,新北市,1999/02/26,林口,10.2,0.9,18.3,-,47,-,61.94,23.98,37.96,-,-,-,21.03,-,-,47.0,-
229,新北市,1999/02/26,萬里,3.4,0.67,44.8,-,66,-,31.08,5.88,25.2,2.394,0.15,2.24,19.8,-,-,135.0,-
230,新北市,1999/02/25,板橋,9.5,1.26,16.0,-,41,-,65.23,26.81,38.42,2.671,0.66,2.01,22.8,-,-,41.0,-
231,新北市,1999/02/25,三重,5.6,2.51,-,-,60,35,-,-,-,-,-,-,22.19,-,-,55.0,-
232,新北市,1999/02/25,菜寮,7.5,1.54,15.9,-,40,-,67.82,30.87,36.95,-,-,-,22.35,-,-,40.0,-
233,新北市,1999/02/25,永和,8.0,1.83,-,-,39,-,84.36,51.24,33.11,2.95,0.77,2.18,21.77,-,-,39.0,-
234,新北市,1999/02/25,新莊,8.9,1.13,24.5,-,36,-,54.8,20.19,34.61,2.602,0.59,2.01,22.79,-,-,40.0,-
235,新北市,1999/02/25,新店,2.8,0.88,22.6,-,28,-,36.27,11.86,24.41,-,-,-,22.34,-,-,35.0,-
236,新北市,1999/02/25,淡水,2.5,0.9,23.7,-,48,-,32.55,7.65,24.9,-,-,-,21.77,-,80.0,48.0,-
237,新北市,1999/02/25,汐止,6.9,1.08,13.3,-,50,-,60.09,21.56,38.53,-,-,-,19.98,-,-,50.0,-
238,新北市,1999/02/25,土城,5.0,1.06,18.5,-,39,-,48.74,18.63,30.11,-,-,-,22.49,-,-,39.0,-
239,新北市,1999/02/25,林口,4.5,0.76,26.4,-,32,-,34.98,7.91,27.06,-,-,-,19.76,-,-,46.0,-
240,新北市,1999/02/25,萬里,0.4,0.44,33.1,-,29,-,13.22,1.76,11.46,2.059,0.04,2.02,19.51,-,-,44.0,-
241,新北市,1999/02/24,板橋,12.8,1.7,21.4,-,144,-,93.45,40.67,52.78,3.65,1.01,2.64,20.89,-,-,97.0,-
242,新北市,1999/02/24,三重,7.0,3.21,-,-,131,69,-,-,-,-,-,-,20.67,-,-,90.0,-
243,新北市,1999/02/24,菜寮,8.2,1.81,21.5,-,108,-,84.62,43.8,40.82,-,-,-,20.85,-,-,79.0,-
244,新北市,1999/02/24,永和,7.2,2.17,-,-,102,-,109.57,64.16,45.41,-,-,-,20.25,-,-,76.0,-
245,新北市,1999/02/24,新莊,-,1.57,18.2,-,-,-,58.56,27.51,31.05,2.787,0.73,2.06,20.86,-,-,52.0,-
246,新北市,1999/02/24,新店,3.3,0.96,26.8,-,54,-,42.48,14.42,28.06,-,-,-,20.8,-,-,71.0,-
247,新北市,1999/02/24,淡水,5.6,1.31,23.7,-,103,-,59.57,27.46,32.11,-,-,-,20.81,-,75.0,77.0,-
248,新北市,1999/02/24,汐止,7.1,1.53,17.5,-,99,-,98.02,52.86,45.16,-,-,-,19.4,-,-,75.0,-
249,新北市,1999/02/24,土城,9.3,1.56,24.0,-,93,-,79.95,30.88,49.06,-,-,-,21.01,-,-,85.0,-
250,新北市,1999/02/24,林口,8.3,0.68,28.5,-,58,-,39.36,11.3,28.06,-,-,-,19.18,-,-,55.0,-
251,新北市,1999/02/24,萬里,1.7,0.42,39.7,-,54,-,18.08,1.88,16.19,2.26,0.13,2.13,19.2,-,-,55.0,-
252,新北市,1999/02/23,板橋,7.6,1.21,22.7,-,56,-,63.59,22.29,41.31,3.186,0.78,2.41,20.03,-,-,88.0,-
253,新北市,1999/02/23,三重,4.7,3.37,-,-,75,54,192.53,132.94,59.59,-,-,-,19.67,-,-,62.0,-
254,新北市,1999/02/23,菜寮,4.6,1.44,18.2,-,56,-,70.44,32.33,38.11,-,-,-,19.69,-,-,63.0,-
255,新北市,1999/02/23,永和,6.6,2.37,-,-,73,-,119.21,73.97,45.24,-,-,-,19.52,-,-,61.0,-
256,新北市,1999/02/23,新莊,-,1.52,6.4,-,-,-,43.69,18.4,25.29,2.649,0.6,2.05,19.86,-,-,25.0,-
257,新北市,1999/02/23,新店,2.0,1.1,20.0,-,44,-,59.24,25.17,34.07,-,-,-,19.55,-,-,96.0,-
258,新北市,1999/02/23,淡水,2.5,0.92,24.1,-,55,-,39.12,11.35,27.77,-,-,-,17.81,-,84.0,54.0,-
259,新北市,1999/02/23,汐止,3.3,1.25,15.3,-,62,-,78.54,35.57,42.97,-,-,-,18.8,-,-,56.0,-
260,新北市,1999/02/23,土城,5.3,1.14,26.1,-,50,-,69.94,29.53,40.41,-,-,-,20.44,-,-,88.0,-
261,新北市,1999/02/23,林口,3.3,0.52,29.8,-,26,-,29.91,5.06,24.84,-,-,-,17.06,-,-,65.0,-
262,新北市,1999/02/23,萬里,0.4,0.22,36.3,-,34,-,12.62,1.71,10.91,2.099,0.05,2.05,18.35,-,-,44.0,-
263,新北市,1999/02/22,板橋,3.0,0.86,19.7,-,25,-,44.22,8.59,35.63,2.35,0.34,2.01,15.53,-,-,34.0,-
264,新北市,1999/02/22,三重,1.7,2.2,-,-,38,24,100.63,54.04,46.59,-,-,-,15.16,-,-,38.0,-
265,新北市,1999/02/22,菜寮,2.0,0.89,21.0,-,25,-,38.26,4.92,33.34,-,-,-,15.69,-,-,31.0,-
266,新北市,1999/02/22,永和,2.8,1.02,-,-,35,-,53.48,22.26,31.22,-,-,-,16.6,-,-,35.0,-
267,新北市,1999/02/22,新莊,5.2,0.95,16.7,-,20,-,28.28,2.4,25.88,2.141,0.26,1.88,15.66,-,-,27.0,-
268,新北市,1999/02/22,新店,1.5,0.76,25.4,-,16,-,33.44,6.53,26.9,-,-,-,14.67,-,-,39.0,-
269,新北市,1999/02/22,淡水,0.7,0.96,26.1,-,21,-,33.48,8.77,24.72,-,-,-,14.68,-,82.0,37.0,-
270,新北市,1999/02/22,汐止,2.3,0.81,20.0,-,29,-,49.72,11.3,38.42,-,-,-,13.86,-,-,29.0,-
271,新北市,1999/02/22,土城,2.4,0.71,24.9,-,15,-,28.72,2.01,26.71,-,-,-,15.2,-,-,31.0,-
272,新北市,1999/02/22,林口,1.0,0.5,27.0,-,19,-,29.39,2.12,27.27,-,-,-,13.08,-,-,36.0,-
273,新北市,1999/02/22,萬里,0.3,0.08,53.8,-,29,-,2.81,0.14,2.67,1.891,0.0,1.89,14.65,-,-,50.0,-
274,新北市,1999/02/21,板橋,0.9,0.53,26.8,-,22,-,29.49,3.17,26.33,2.069,0.19,1.88,12.27,-,-,32.0,-
275,新北市,1999/02/21,三重,1.0,1.47,-,-,32,23,72.73,33.54,39.2,-,-,-,11.79,-,-,32.0,-
276,新北市,1999/02/21,菜寮,0.8,0.6,27.0,-,31,-,29.34,2.91,26.43,-,-,-,12.48,-,-,38.0,-
277,新北市,1999/02/21,永和,1.0,0.71,-,-,39,-,35.68,12.18,23.5,-,-,-,15.13,-,-,39.0,-
278,新北市,1999/02/21,新莊,3.5,0.68,23.0,-,24,-,19.66,0.46,19.2,1.951,0.05,1.9,12.18,-,-,24.0,-
279,新北市,1999/02/21,新店,0.9,0.43,35.1,-,18,-,16.63,0.32,16.31,-,-,-,11.64,-,-,35.0,-
280,新北市,1999/02/21,淡水,0.2,0.42,43.9,-,20,-,10.47,0.73,9.74,-,-,-,11.58,-,76.0,43.0,-
281,新北市,1999/02/21,汐止,0.7,0.59,29.8,-,26,-,31.3,4.04,27.26,-,-,-,11.05,-,-,37.0,-
282,新北市,1999/02/21,土城,0.8,0.49,31.9,-,20,-,20.3,0.49,19.81,-,-,-,11.98,-,-,33.0,-
283,新北市,1999/02/21,林口,0.4,0.37,33.3,-,25,-,21.25,0.44,20.81,-,-,-,9.24,-,-,36.0,-
284,新北市,1999/02/21,萬里,0.3,0.05,57.9,-,41,-,1.69,0.05,1.65,1.988,0.01,1.98,12.41,-,-,50.0,-
285,新北市,1999/02/20,板橋,0.8,0.68,17.9,-,27,-,38.47,6.67,31.81,2.076,0.26,1.82,11.29,-,-,27.0,-
286,新北市,1999/02/20,三重,1.4,2.07,-,-,47,29,112.45,65.9,46.55,-,-,-,11.05,-,-,47.0,-
287,新北市,1999/02/20,菜寮,0.5,0.83,17.7,-,41,-,39.48,7.6,31.88,-,-,-,11.71,-,-,41.0,-
288,新北市,1999/02/20,永和,1.2,0.98,-,-,33,-,51.74,22.86,28.89,-,-,-,14.48,-,-,33.0,-
289,新北市,1999/02/20,新莊,7.2,0.9,12.1,-,27,-,21.04,1.11,19.93,1.984,0.09,1.89,10.78,-,-,27.0,-
290,新北市,1999/02/20,新店,1.0,0.51,28.4,-,20,-,19.96,0.82,19.15,-,-,-,10.41,-,-,34.0,-
291,新北市,1999/02/20,淡水,0.3,0.39,41.4,-,28,-,7.82,0.91,6.91,-,-,-,10.4,-,80.0,41.0,-
292,新北市,1999/02/20,汐止,0.8,0.61,26.2,-,32,-,32.63,5.47,27.16,-,-,-,10.28,-,-,32.0,-
293,新北市,1999/02/20,土城,0.9,0.53,26.3,-,22,-,22.9,0.98,21.92,-,-,-,10.86,-,-,30.0,-
294,新北市,1999/02/20,林口,0.2,0.2,40.4,-,18,-,8.19,0.05,8.14,-,-,-,8.15,-,-,40.0,-
295,新北市,1999/02/20,萬里,0.6,0.06,52.7,-,47,-,1.6,0.03,1.56,2.06,0.02,2.04,11.65,-,-,49.0,-
296,新北市,1999/02/19,板橋,1.2,0.42,31.2,-,92,-,17.19,1.71,15.48,1.986,0.12,1.87,12.85,-,-,71.0,-
297,新北市,1999/02/19,三重,2.2,1.74,-,-,86,38,117.93,75.69,42.25,-,-,-,12.42,-,-,68.0,-
298,新北市,1999/02/19,菜寮,1.1,0.49,35.1,-,86,-,12.72,0.48,12.24,-,-,-,12.74,-,-,68.0,-
299,新北市,1999/02/19,永和,1.1,0.52,-,-,96,-,27.75,9.6,18.14,-,-,-,15.51,-,-,73.0,-
300,新北市,1999/02/19,新莊,2.9,0.52,29.0,-,82,-,9.42,0.27,9.15,1.836,0.1,1.74,12.25,-,-,66.0,-
301,新北市,1999/02/19,新店,0.9,0.4,36.4,-,77,-,11.72,0.4,11.32,-,-,-,11.61,-,-,63.0,-
302,新北市,1999/02/19,淡水,1.2,0.36,39.6,-,102,-,6.05,0.34,5.71,-,-,-,11.01,-,71.0,76.0,-
303,新北市,1999/02/19,汐止,1.0,0.42,35.9,-,112,-,16.87,2.4,14.47,-,-,-,11.3,-,-,81.0,-
304,新北市,1999/02/19,土城,1.1,0.38,34.9,-,72,-,-,-,-,-,-,-,12.59,-,-,61.0,-
305,新北市,1999/02/19,林口,1.0,0.22,42.2,-,79,-,4.36,0.04,4.32,-,-,-,8.91,-,-,64.0,-
306,新北市,1999/02/19,萬里,1.5,0.13,49.5,-,121,-,1.67,0.01,1.65,2.049,0.01,2.04,12.06,-,-,86.0,-
307,新北市,1999/02/18,板橋,2.1,1.06,27.4,-,63,-,45.41,17.73,27.68,3.062,0.43,2.63,19.32,-,-,57.0,-
308,新北市,1999/02/18,三重,2.1,2.38,-,-,67,44,141.4,93.5,47.9,-,-,-,19.0,-,-,59.0,-
309,新北市,1999/02/18,菜寮,1.3,1.4,28.3,-,74,-,62.85,40.21,22.64,-,-,-,19.14,-,-,67.0,-
310,新北市,1999/02/18,永和,0.8,1.02,-,-,53,-,46.32,19.25,27.07,-,-,-,21.77,-,-,52.0,-
311,新北市,1999/02/18,新莊,10.2,1.49,20.6,-,59,-,33.87,18.61,15.26,2.665,0.39,2.28,18.87,-,-,55.0,-
312,新北市,1999/02/18,新店,0.5,0.56,34.3,-,41,-,16.5,3.33,13.17,-,-,-,18.57,-,-,61.0,-
313,新北市,1999/02/18,淡水,1.0,0.86,29.9,-,56,-,26.17,7.88,18.3,-,-,-,17.38,-,79.0,53.0,-
314,新北市,1999/02/18,汐止,0.4,0.8,30.4,-,53,-,36.87,20.52,16.35,-,-,-,16.75,-,-,52.0,-
315,新北市,1999/02/18,土城,0.9,1.03,28.3,-,50,-,-,-,-,-,-,-,19.37,-,-,54.0,-
316,新北市,1999/02/18,林口,2.0,0.66,41.0,-,50,-,26.73,8.41,18.32,-,-,-,16.33,-,-,51.0,-
317,新北市,1999/02/18,萬里,1.8,0.26,44.3,-,48,-,6.9,1.1,5.8,2.172,0.03,2.15,16.23,-,-,49.0,-
318,新北市,1999/02/17,板橋,2.4,1.13,22.4,-,55,-,51.64,19.43,32.21,2.914,0.48,2.44,20.3,-,-,60.0,-
319,新北市,1999/02/17,三重,2.9,2.72,-,-,72,39,136.67,88.13,48.53,-,-,-,19.1,-,-,61.0,-
320,新北市,1999/02/17,菜寮,2.1,1.14,16.4,-,55,-,54.68,21.26,33.42,-,-,-,19.48,-,-,52.0,-
321,新北市,1999/02/17,永和,2.8,1.39,-,-,101,-,70.15,37.79,32.36,-,-,-,22.59,-,-,75.0,-
322,新北市,1999/02/17,新莊,11.6,1.44,12.2,-,44,-,34.88,16.76,18.12,2.403,0.22,2.18,19.75,-,-,44.0,-
323,新北市,1999/02/17,新店,0.9,0.71,27.6,-,46,-,28.83,5.23,23.6,-,-,-,20.06,-,-,53.0,-
324,新北市,1999/02/17,淡水,0.8,0.75,23.5,-,39,-,27.59,8.07,19.52,-,-,-,17.76,-,82.0,39.0,-
325,新北市,1999/02/17,汐止,3.1,0.7,24.5,-,45,-,36.23,13.69,22.53,-,-,-,17.99,-,-,45.0,-
326,新北市,1999/02/17,土城,1.6,0.9,27.1,-,41,-,46.73,18.76,27.97,-,-,-,20.91,-,-,68.0,-
327,新北市,1999/02/17,林口,0.6,0.45,34.8,-,26,-,20.74,4.36,16.38,-,-,-,16.51,-,-,45.0,-
328,新北市,1999/02/17,萬里,0.6,0.23,36.0,-,35,-,9.59,1.46,8.13,2.039,0.02,2.02,17.17,-,-,45.0,-
329,新北市,1999/02/16,板橋,1.6,0.57,23.3,-,43,-,22.66,2.7,19.97,2.518,0.22,2.3,18.39,-,-,43.0,-
330,新北市,1999/02/16,三重,3.0,2.83,-,-,66,36,134.69,87.06,47.63,-,-,-,18.31,-,-,58.0,-
331,新北市,1999/02/16,菜寮,1.8,0.75,21.9,-,52,-,31.48,7.18,24.29,-,-,-,18.45,-,-,51.0,-
332,新北市,1999/02/16,永和,2.5,1.34,-,-,91,-,76.17,43.61,32.56,-,-,-,21.51,-,-,70.0,-
333,新北市,1999/02/16,新莊,11.8,1.05,12.2,-,33,-,15.67,3.3,12.38,2.217,0.16,2.05,18.29,-,-,33.0,-
334,新北市,1999/02/16,新店,1.0,0.53,27.7,-,39,-,20.59,1.83,18.76,-,-,-,18.57,-,-,39.0,-
335,新北市,1999/02/16,淡水,1.1,0.35,31.8,-,25,-,13.4,2.07,11.33,-,-,-,17.86,-,79.0,32.0,-
336,新北市,1999/02/16,汐止,1.2,0.59,27.9,-,44,-,27.51,4.21,23.3,-,-,-,18.23,-,-,44.0,-
337,新北市,1999/02/16,土城,1.3,0.62,20.8,-,33,-,28.79,8.48,20.31,-,-,-,18.09,-,-,33.0,-
338,新北市,1999/02/16,林口,1.7,0.28,36.9,-,24,-,10.54,0.57,9.97,-,-,-,15.35,-,-,38.0,-
339,新北市,1999/02/16,萬里,0.5,0.14,36.8,-,29,-,7.76,0.55,7.21,1.981,0.01,1.98,17.16,-,-,38.0,-
340,新北市,1999/02/15,板橋,1.4,0.61,26.6,-,24,-,25.96,2.59,23.37,2.265,0.25,2.01,21.3,-,-,45.0,-
341,新北市,1999/02/15,三重,2.7,2.63,-,-,53,27,89.5,48.68,40.83,-,-,-,20.58,-,-,51.0,-
342,新北市,1999/02/15,菜寮,1.4,0.67,27.5,-,36,-,24.49,2.21,22.28,-,-,-,20.91,-,-,38.0,-
343,新北市,1999/02/15,永和,2.5,0.83,-,-,42,-,46.19,20.5,25.69,-,-,-,23.43,-,-,42.0,-
344,新北市,1999/02/15,新莊,6.6,0.83,18.8,-,25,-,18.91,1.2,17.71,2.049,0.1,1.95,21.21,-,-,31.0,-
345,新北市,1999/02/15,新店,0.5,0.36,36.1,-,21,-,10.95,0.29,10.67,-,-,-,20.82,-,-,38.0,-
346,新北市,1999/02/15,淡水,1.0,0.36,37.7,-,24,-,9.61,1.55,8.06,-,-,-,20.93,-,65.0,35.0,-
347,新北市,1999/02/15,汐止,3.2,0.66,22.5,-,35,-,31.44,7.7,23.74,-,-,-,19.43,-,-,36.0,-
348,新北市,1999/02/15,土城,1.4,0.63,29.2,-,27,-,25.23,3.62,21.61,-,-,-,21.69,-,-,51.0,-
349,新北市,1999/02/15,林口,0.5,0.23,39.7,-,18,-,12.16,0.36,11.81,-,-,-,18.29,-,-,54.0,-
350,新北市,1999/02/15,萬里,1.4,0.16,33.8,-,22,-,8.08,0.72,7.37,2.108,0.03,2.08,18.43,-,-,41.0,-
351,新北市,1999/02/14,板橋,1.6,0.6,23.4,-,25,-,27.27,4.05,23.22,2.189,0.25,1.94,17.95,-,-,28.0,-
352,新北市,1999/02/14,三重,2.4,2.63,-,-,55,22,91.74,50.83,40.91,-,-,-,17.55,-,-,52.0,-
353,新北市,1999/02/14,菜寮,1.5,0.55,27.2,-,28,-,20.2,1.06,19.14,-,-,-,17.83,-,-,32.0,-
354,新北市,1999/02/14,永和,1.9,0.77,-,-,42,-,40.08,15.89,24.19,2.408,0.4,2.01,20.33,-,-,42.0,-
355,新北市,1999/02/14,新莊,2.3,0.53,23.5,-,22,-,18.97,1.0,17.96,1.968,0.05,1.92,17.83,-,-,31.0,-
356,新北市,1999/02/14,新店,0.5,0.4,31.8,-,17,-,14.33,1.01,13.32,-,-,-,17.18,-,-,32.0,-
357,新北市,1999/02/14,淡水,1.0,0.34,35.0,-,24,-,10.57,0.92,9.65,-,-,-,18.07,-,67.0,34.0,-
358,新北市,1999/02/14,汐止,5.0,0.73,18.0,-,40,-,37.4,8.4,29.0,-,-,-,16.3,-,-,40.0,-
359,新北市,1999/02/14,土城,0.7,0.51,27.4,-,22,-,19.27,1.82,17.45,-,-,-,18.57,-,-,29.0,-
360,新北市,1999/02/14,林口,0.9,0.21,36.8,-,18,-,11.78,0.9,10.88,-,-,-,15.15,-,-,45.0,-
361,新北市,1999/02/14,萬里,0.7,0.12,37.0,-,33,-,7.98,0.7,7.28,2.042,0.01,2.03,16.44,-,-,43.0,-
362,新北市,1999/02/13,板橋,2.4,0.59,24.6,-,45,-,32.25,5.74,26.51,2.209,0.27,1.94,15.54,-,-,45.0,-
363,新北市,1999/02/13,三重,4.6,1.99,-,-,56,22,106.18,60.69,45.49,-,-,-,15.11,-,-,53.0,-
364,新北市,1999/02/13,菜寮,3.4,0.58,25.7,-,28,-,26.65,1.92,24.73,-,-,-,15.45,-,-,31.0,-
365,新北市,1999/02/13,永和,2.1,0.82,-,-,40,-,44.23,20.5,23.73,2.46,0.37,2.1,18.14,-,-,40.0,-
366,新北市,1999/02/13,新莊,3.7,0.61,22.9,-,28,-,20.71,1.13,19.58,2.02,0.12,1.9,15.39,-,-,28.0,-
367,新北市,1999/02/13,新店,0.6,0.36,36.4,-,26,-,14.04,0.97,13.07,-,-,-,14.87,-,-,40.0,-
368,新北市,1999/02/13,淡水,0.6,0.37,38.1,-,35,-,11.49,1.86,9.63,-,-,-,15.18,-,62.0,38.0,-
369,新北市,1999/02/13,汐止,4.8,0.63,24.2,-,40,-,39.9,10.52,29.39,-,-,-,14.37,-,-,40.0,-
370,新北市,1999/02/13,土城,0.5,0.42,33.1,-,22,-,16.98,1.06,15.92,-,-,-,15.68,-,-,35.0,-
371,新北市,1999/02/13,林口,2.8,0.23,34.0,-,25,-,18.4,1.06,17.34,-,-,-,12.39,-,-,35.0,-
372,新北市,1999/02/13,萬里,0.3,-,51.3,-,56,-,1.59,0.07,1.52,1.909,0.0,1.91,15.0,-,-,53.0,-
373,新北市,1999/02/12,板橋,4.3,0.78,34.4,-,98,-,33.69,5.27,28.42,2.199,0.29,1.91,15.18,-,-,74.0,-
374,新北市,1999/02/12,三重,6.1,2.33,-,-,121,-,151.84,92.36,59.48,-,-,-,15.2,-,-,86.0,-
375,新北市,1999/02/12,菜寮,4.3,0.8,38.2,-,88,-,23.33,0.9,22.43,-,-,-,15.32,-,-,69.0,-
376,新北市,1999/02/12,永和,4.1,0.97,-,-,84,-,44.91,15.33,29.59,2.614,0.44,2.17,17.69,-,-,67.0,-
377,新北市,1999/02/12,新莊,5.5,0.76,33.4,-,89,-,18.59,0.92,17.67,2.057,0.14,1.92,15.16,-,-,69.0,-
378,新北市,1999/02/12,新店,4.1,0.56,43.7,-,77,-,18.99,1.07,17.92,-,-,-,14.33,-,-,63.0,-
379,新北市,1999/02/12,淡水,2.4,0.47,44.2,-,93,-,10.75,0.71,10.04,-,-,-,14.18,-,62.0,71.0,-
380,新北市,1999/02/12,汐止,6.9,0.7,31.4,-,106,-,40.5,8.61,31.89,-,-,-,13.92,-,-,78.0,-
381,新北市,1999/02/12,土城,4.3,0.58,43.0,-,73,-,18.5,0.92,17.58,-,-,-,15.45,-,-,61.0,-
382,新北市,1999/02/12,林口,3.9,0.43,47.1,-,67,-,12.25,0.02,12.23,-,-,-,11.84,-,-,59.0,-
383,新北市,1999/02/12,萬里,3.2,0.28,62.1,-,127,-,2.71,0.05,2.65,2.013,0.0,2.01,14.79,-,-,89.0,-
384,新北市,1999/02/11,板橋,13.0,1.25,20.2,-,120,-,73.3,32.11,41.19,3.104,0.77,2.34,18.21,-,-,85.0,-
385,新北市,1999/02/11,三重,7.2,3.44,-,-,120,-,199.48,137.26,62.22,-,-,-,18.03,-,-,85.0,-
386,新北市,1999/02/11,菜寮,8.3,1.66,25.9,-,101,-,90.65,48.27,38.0,-,-,-,18.28,-,-,76.0,-
387,新北市,1999/02/11,永和,4.4,1.4,-,-,82,-,71.58,36.32,35.26,2.913,0.72,2.19,20.72,-,-,66.0,-
388,新北市,1999/02/11,新莊,11.2,1.5,21.8,-,103,-,58.52,30.34,28.18,3.011,0.8,2.21,18.01,-,-,77.0,-
389,新北市,1999/02/11,新店,2.5,0.75,30.7,-,55,-,30.9,7.66,23.24,-,-,-,17.22,-,-,53.0,-
390,新北市,1999/02/11,淡水,5.1,1.0,31.5,-,102,-,46.2,20.29,25.91,-,-,-,17.05,-,75.0,76.0,-
391,新北市,1999/02/11,汐止,4.0,1.13,23.3,-,101,-,69.54,32.06,37.48,-,-,-,16.48,-,-,75.0,-
392,新北市,1999/02/11,土城,8.6,1.16,25.6,-,72,-,72.69,37.66,35.02,-,-,-,17.95,-,-,61.0,-
393,新北市,1999/02/11,林口,7.7,0.59,32.5,-,68,-,30.96,4.86,26.1,-,-,-,15.52,-,-,59.0,-
394,新北市,1999/02/11,萬里,2.3,0.37,52.3,-,69,-,11.22,0.9,10.33,2.04,0.04,2.0,16.81,-,-,60.0,-
