序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
624,臺南市,2017/06/05,安南,2.6,0.35,-,18.7,37,11,13.62,3.52,10.09,2.075,0.181,1.894,2.03,1.95,29.06,-,-,80.86,-
625,臺南市,2017/06/05,臺南,3.1,0.32,-,19.5,33,12,10.85,2.01,8.8,1.942,0.134,1.808,1.48,1.36,29.47,-,-,75.43,-
626,臺南市,2017/06/04,新營,1.7,0.22,-,21.8,22,6,7.25,1.41,5.85,1.888,0.041,1.847,1.25,0.94,26.95,9.4,4.72,83.89,4.06
627,臺南市,2017/06/04,善化,1.8,0.15,410.58,20.7,16,4,7.47,2.54,4.93,-,-,-,1.88,1.61,26.73,-,-,81.79,-
628,臺南市,2017/06/04,安南,1.5,0.27,-,22.1,25,7,11.46,1.75,9.71,1.999,0.103,1.896,2.21,1.93,26.8,-,-,89.23,-
629,臺南市,2017/06/04,臺南,1.8,0.43,-,20.4,15,7,14.41,2.44,11.94,1.961,0.157,1.804,1.54,1.28,27.01,-,-,84.75,-
630,臺南市,2017/06/03,新營,1.3,0.18,-,18,38,10,6.37,1.31,5.05,1.752,0.032,1.722,2.51,2.15,28.17,2.83,4.73,85.61,7.3
631,臺南市,2017/06/03,善化,0.5,0.11,396.76,17.8,33,8,10.51,1.66,8.84,-,-,-,5.34,5.34,28.37,-,-,80.3,-
632,臺南市,2017/06/03,安南,1.4,0.14,-,20.8,37,9,5.27,1.05,4.21,1.766,0.015,1.754,4.64,4.48,28.66,-,-,88.49,-
633,臺南市,2017/06/03,臺南,1.8,0.16,-,20.2,33,8,5.33,0.88,4.46,1.697,0.038,1.659,3.81,3.67,28.96,-,-,84.15,-
634,臺南市,2017/06/02,新營,1.6,0.16,-,14.3,41,7,6.09,1.56,4.54,1.732,0.029,1.704,2.61,2.4,28.29,4.6,4.76,83.42,9.49
635,臺南市,2017/06/02,善化,1.2,0.11,397.8,13.8,35,9,9.36,2.1,7.26,-,-,-,5.18,5.09,28.51,-,-,78.37,-
636,臺南市,2017/06/02,安南,1.5,0.11,-,17.3,40,8,4.87,0.76,4.12,1.757,0.02,1.739,4.49,4.32,28.98,-,-,85.49,-
637,臺南市,2017/06/02,臺南,2.1,0.16,-,16.3,38,7,5.57,0.85,4.71,1.702,0.054,1.648,3.34,3.23,29.17,-,-,81.6,-
638,臺南市,2017/06/01,新營,1.8,0.25,-,12,32,7,10.51,2.09,8.43,1.913,0.07,1.843,1.99,1.62,27.6,3.5,5.86,81.57,5.47
639,臺南市,2017/06/01,善化,1.1,0.17,410.62,12.2,28,8,10.68,2.25,8.42,-,-,-,2.87,2.83,27.45,-,-,79.21,-
640,臺南市,2017/06/01,安南,1.4,0.23,-,15.8,29,8,10.92,2.77,8.14,1.981,0.173,1.808,3.15,2.92,28.31,-,-,84.25,-
641,臺南市,2017/06/01,臺南,1.6,0.21,-,17.7,21,6,8.26,1.48,6.78,1.817,0.09,1.727,2.4,2.08,28.46,-,-,80.68,-
642,高雄市,2017/06/30,左營,4.2,0.34,-,11.6,33,10,21.55,5.72,15.83,2.032,0.148,1.884,2.58,2.26,30.38,-,-,67.55,-
643,高雄市,2017/06/30,楠梓,4.6,0.33,-,15.3,35,10,20.07,7.38,12.7,1.892,0.143,1.749,2.23,1.95,30.37,-,-,63.43,-
644,高雄市,2017/06/30,前金,6,0.29,-,10.6,32,8,19.72,5.72,13.99,2.034,0.173,1.861,2,1.58,30.19,-,-,69.64,-
645,高雄市,2017/06/30,前鎮,6.5,0.27,-,9.2,28,9,18.97,5.29,13.68,1.994,0.13,1.864,2.47,2.24,29.44,-,-,70.55,-
646,高雄市,2017/06/30,復興,6.2,0.33,-,10.6,30,10,21.29,7.55,13.73,2.026,0.173,1.854,1.28,1.02,30.2,-,-,71.73,-
647,高雄市,2017/06/30,小港,11.8,0.26,-,10.8,35,9,21.02,8.38,12.64,2.073,0.225,1.848,2.57,2.19,30.17,0,0,71.76,0
648,高雄市,2017/06/30,鳳山,3.9,0.43,-,13.3,34,11,17.74,5.6,12.14,2.099,0.192,1.907,1.83,1.62,30.56,0,0,64.84,0
649,高雄市,2017/06/30,林園,2,0.1,-,14.7,12,8,5.64,1.54,4.1,1.941,0.012,1.931,2.92,2.72,29.88,-,-,72.52,-
650,高雄市,2017/06/30,大寮,3.6,0.19,-,12.4,36,10,11.41,3.29,8.12,2.214,0.146,2.068,2.01,1.74,29.13,-,-,75.41,-
651,高雄市,2017/06/30,仁武,3.9,0.28,-,19.4,35,9,14.88,4.52,10.37,1.992,0.105,1.887,2.53,2.18,30.1,-,-,66.61,-
652,高雄市,2017/06/30,橋頭,4.2,0.25,-,15.9,25,12,16.3,4.47,11.83,-,-,-,2.75,2.52,29.44,0,0,62.29,0
653,高雄市,2017/06/30,美濃,1,0.19,-,18.1,20,14,5.21,0.82,4.35,-,-,-,0.96,0.75,27.67,-,-,76.14,-
654,高雄市,2017/06/26,左營,2.2,0.08,-,18.3,26,6,6.51,1.44,5.06,1.903,0.123,1.78,2.58,2.35,30.61,-,-,73.49,-
655,高雄市,2017/06/26,楠梓,1.9,0.19,-,15.7,31,6,11.24,4.49,6.75,1.819,0.099,1.72,2.14,1.91,30.65,-,-,70.29,-
656,高雄市,2017/06/26,前金,2.3,0.15,-,19.5,28,5,5.99,2.3,3.69,1.767,0.033,1.734,2.59,2.29,30.41,-,-,74.26,-
657,高雄市,2017/06/26,前鎮,2.2,0.17,-,14.8,21,5,9.62,1.85,7.77,1.773,0.031,1.743,1.61,0.98,30.7,-,-,70.38,-
658,高雄市,2017/06/26,復興,2.8,0.33,-,15.8,25,7,12.05,4.96,7.1,1.859,0.115,1.744,1.06,0.82,31.17,-,-,73.35,-
659,高雄市,2017/06/26,小港,5.6,0.14,-,14.4,23,6,13.43,3.54,9.88,1.858,0.103,1.755,2.72,2.43,30.78,0,0,73.68,0
660,高雄市,2017/06/26,鳳山,1.6,0.23,-,17.1,28,6,9.13,2.29,6.84,1.876,0.097,1.779,2.01,1.73,31.44,0,0,66.13,0
661,高雄市,2017/06/26,林園,4.5,0.08,-,15.8,15,8,9.22,3.25,5.97,1.893,0.07,1.824,3.07,2.78,30.74,-,-,71.35,-
662,高雄市,2017/06/26,大寮,2.9,0.2,-,13,28,7,13.55,4.06,9.49,1.999,0.122,1.878,2.27,1.94,30.3,-,-,74.08,-
663,高雄市,2017/06/26,仁武,2.5,0.14,-,20.7,28,2,8.42,2.43,5.98,1.872,0.052,1.82,2.04,1.79,30.25,-,-,73.42,-
664,高雄市,2017/06/26,橋頭,2,0.14,-,15.6,18,8,7.75,2.09,5.66,-,-,-,2.69,2.49,29.88,0,0,67.65,0
665,高雄市,2017/06/26,美濃,1.7,0.1,-,19.1,19,12,4.45,1.17,3.27,-,-,-,1.21,1,30.48,-,-,68.42,-
666,高雄市,2017/06/25,左營,2.5,0.1,-,18.1,26,3,6.83,1.08,5.71,2.003,0.216,1.786,2.08,1.68,30.56,-,-,72.96,-
667,高雄市,2017/06/25,楠梓,1.8,0.17,-,15.7,29,5,8.91,3.51,5.4,1.782,0.065,1.717,2.09,1.82,30.68,-,-,68.35,-
668,高雄市,2017/06/25,前金,1.7,0.13,-,19.4,28,4,5.46,1.64,3.82,1.782,0.037,1.745,2.35,1.93,30.35,-,-,73.61,-
669,高雄市,2017/06/25,前鎮,2.8,0.19,-,14,21,4,9.94,2.27,7.67,1.818,0.038,1.779,1.49,0.8,30.63,-,-,69.65,-
670,高雄市,2017/06/25,復興,3.2,0.25,-,15.8,18,7,9.16,2.66,6.49,1.847,0.085,1.762,1.09,0.76,30.91,-,-,73.22,-
671,高雄市,2017/06/25,小港,3.4,0.09,-,16.1,23,6,8.87,2.12,6.77,1.824,0.063,1.761,2.25,2.11,30.42,4,4.27,74.66,36.91
672,高雄市,2017/06/25,鳳山,2.1,0.24,-,15.7,25,4,9.24,2.49,6.75,1.884,0.083,1.801,2.09,1.9,31.15,0,0,66.12,0
673,高雄市,2017/06/25,林園,2.5,0.08,-,16.9,15,7,6.23,2.22,4,1.839,0.017,1.823,2.68,2.51,30.62,-,-,70.52,-
674,高雄市,2017/06/25,大寮,5.2,0.14,-,13.6,26,8,13.41,5.44,7.97,1.995,0.107,1.889,2,1.74,30.04,-,-,73.01,-
675,高雄市,2017/06/25,仁武,2.6,0.13,-,20.9,22,5,5.39,1.09,4.29,1.87,0.043,1.826,1.9,1.74,30.21,-,-,71.76,-
676,高雄市,2017/06/25,橋頭,2.1,0.13,-,15.3,18,9,6.77,1.81,4.95,-,-,-,2.52,2.34,29.68,0,0,67.11,0
677,高雄市,2017/06/25,美濃,2,0.12,-,16.2,16,12,4.85,0.95,3.88,-,-,-,1.13,0.9,30.2,-,-,67.95,-
678,高雄市,2017/06/24,左營,2.7,0.15,-,16.9,28,9,9.91,1.65,8.25,2.279,0.465,1.814,2.15,1.87,30.42,-,-,73.91,-
679,高雄市,2017/06/24,楠梓,3,0.21,-,14.7,32,10,13.06,4.38,8.68,1.886,0.146,1.74,2.06,1.7,30.35,-,-,70.74,-
680,高雄市,2017/06/24,前金,3.9,0.17,-,18,23,7,8.92,2.52,6.39,1.823,0.058,1.765,2.34,2.11,30.22,-,-,74.93,-
681,高雄市,2017/06/24,前鎮,4.1,0.19,-,13.8,19,7,11.76,2.45,9.31,1.864,0.062,1.802,1.55,1.06,30.25,-,-,71.75,-
682,高雄市,2017/06/24,復興,4.1,0.26,-,15,23,8,12.61,3.29,9.31,1.899,0.102,1.797,1.02,0.75,30.52,-,-,75.64,-
683,高雄市,2017/06/24,小港,7.4,0.14,-,14.9,28,8,13.38,3.23,10.19,1.909,0.107,1.802,2.26,1.98,30.41,0,0,75.84,0
684,高雄市,2017/06/24,鳳山,2.8,0.3,-,15.2,31,7,11.49,2.78,8.71,1.98,0.119,1.861,1.98,1.82,30.88,0,0,69.11,0
685,高雄市,2017/06/24,林園,-,0.1,-,17.9,15,9,6,1.15,4.84,1.95,0.021,1.93,2.26,2.01,30.25,-,-,73.78,-
686,高雄市,2017/06/24,大寮,2.2,0.17,-,15.1,27,10,10.9,2.39,8.51,2.096,0.09,2.006,1.9,1.68,29.64,-,-,76.78,-
687,高雄市,2017/06/24,仁武,2.5,0.18,-,20.7,26,8,7.83,1.98,5.85,1.934,0.067,1.867,1.94,1.73,29.85,-,-,74.55,-
688,高雄市,2017/06/24,橋頭,2.7,0.17,-,14.2,17,10,9.92,3.11,6.81,-,-,-,2.61,2.47,29.35,0,0,69.9,0
689,高雄市,2017/06/24,美濃,2,0.16,-,19.3,21,13,5.7,1.1,4.58,-,-,-,1.2,0.96,29.55,-,-,71.98,-
690,高雄市,2017/06/22,左營,2.5,0.19,-,14.9,24,7,12.02,2.7,9.32,1.904,0.065,1.84,2.29,1.98,30.8,-,-,69.23,-
691,高雄市,2017/06/22,楠梓,3.2,0.24,-,14,34,9,16.24,5.67,10.57,1.907,0.144,1.762,2.07,1.78,30.82,-,-,66.68,-
692,高雄市,2017/06/22,前金,4.5,0.2,-,15.4,-,7,11.5,3.63,7.88,1.897,0.087,1.81,2.08,1.9,30.71,-,-,70.44,-
693,高雄市,2017/06/22,前鎮,4.5,0.26,-,11.2,21,7,14.29,4.05,10.24,1.937,0.103,1.833,1.36,0.89,30.59,-,-,68.51,-
694,高雄市,2017/06/22,復興,4.8,0.33,-,12.6,22,9,14.24,3.06,11.18,1.969,0.139,1.83,1,0.77,31.07,-,-,71.33,-
695,高雄市,2017/06/22,小港,6.5,0.21,-,11.7,26,10,18.12,5.92,12.21,2.018,0.129,1.889,2.05,1.72,30.84,0,0,72.02,0
696,高雄市,2017/06/22,鳳山,3.6,0.35,-,13.5,29,10,14.8,4.32,10.48,2.054,0.159,1.895,1.96,1.72,31.32,0,0,65.24,0
697,高雄市,2017/06/22,林園,2,0.08,-,15.4,13,8,9.55,4.01,5.55,-,-,-,1.96,1.89,30.46,-,-,72.07,-
698,高雄市,2017/06/22,大寮,3.6,0.2,-,11.3,29,9,15.68,4.97,10.71,2.263,0.175,2.088,1.72,1.49,30.26,-,-,72.71,-
699,高雄市,2017/06/22,仁武,3.3,0.22,-,18.8,27,7,11.41,3.16,8.25,1.984,0.087,1.897,1.94,1.75,30.39,-,-,69.52,-
700,高雄市,2017/06/22,橋頭,2.6,0.19,-,14.9,17,9,11.03,3.78,7.25,-,-,-,2.73,2.6,29.68,0,0,66.09,0
701,高雄市,2017/06/22,美濃,1.9,0.16,-,21.6,20,13,6.48,0.93,5.52,-,-,-,1.19,1,30.2,-,-,68.61,-
702,高雄市,2017/06/21,左營,2.9,0.24,-,10.7,27,8,13.95,3.15,10.8,1.931,0.095,1.836,2.09,1.67,30.72,-,-,67.33,-
703,高雄市,2017/06/21,楠梓,3.2,0.27,-,10.8,31,9,18.74,7.85,10.89,1.898,0.157,1.741,1.89,1.63,30.74,-,-,62.95,-
704,高雄市,2017/06/21,前金,3.8,0.18,-,12,21,6,10.35,2.91,7.44,1.875,0.08,1.795,2,1.56,30.38,-,-,69.93,-
705,高雄市,2017/06/21,前鎮,4.9,0.23,-,9.1,19,7,13.4,4.17,9.23,1.936,0.137,1.799,1.64,1.41,29.86,-,-,69.73,-
706,高雄市,2017/06/21,復興,5.5,0.25,-,10.2,20,8,15.62,5.92,9.71,1.961,0.168,1.794,0.98,0.69,30.29,-,-,72.28,-
707,高雄市,2017/06/21,小港,6,0.18,-,10.5,25,9,15.88,5.42,10.46,1.904,0.086,1.818,1.85,1.52,30.42,0,0,71.46,0
708,高雄市,2017/06/21,鳳山,3.9,0.39,-,9.1,35,10,17.5,6.48,11.03,2.039,0.181,1.858,1.83,1.63,30.88,0,0,64.16,0
709,高雄市,2017/06/21,林園,2.7,0.1,-,12.3,14,10,9.38,2.86,6.52,-,-,-,1.78,1.64,29.92,-,-,72.6,-
710,高雄市,2017/06/21,大寮,2.7,0.17,-,11.5,30,9,11.11,4.04,7.06,2.224,0.166,2.058,1.76,1.51,29.67,-,-,72.98,-
711,高雄市,2017/06/21,仁武,3.4,0.25,-,15.1,27,7,13.41,3.94,9.48,1.994,0.117,1.878,2.14,1.92,30.33,-,-,65.72,-
712,高雄市,2017/06/21,橋頭,2.9,0.19,-,11,18,10,14.83,5.37,9.46,-,-,-,2.88,2.78,29.33,0,0,64.88,0
713,高雄市,2017/06/21,美濃,2.1,0.16,-,22.9,22,13,7.25,1.56,5.69,-,-,-,1.36,1.26,29.41,-,-,68.89,-
714,高雄市,2017/06/19,左營,1.9,0.21,-,11.9,30,8,11.9,2.46,9.43,1.937,0.068,1.87,1.75,1.57,29.69,-,-,72.9,-
715,高雄市,2017/06/19,楠梓,2.7,0.27,-,12.4,32,7,14.8,6.47,8.33,1.854,0.109,1.745,1.87,1.59,29.62,-,-,68.96,-
716,高雄市,2017/06/19,前金,4.5,0.18,-,12.2,26,8,11.34,3.35,7.99,1.903,0.076,1.827,1.71,1.38,29.74,-,-,73.74,-
717,高雄市,2017/06/19,前鎮,4.8,0.22,-,9.4,25,6,12.9,4.21,8.69,1.963,0.111,1.852,1.44,1.06,29.22,-,-,73.82,-
718,高雄市,2017/06/19,復興,4.6,0.37,-,10.9,25,7,14.98,4.52,10.46,2.059,0.214,1.845,0.97,0.69,29.67,-,-,75.92,-
719,高雄市,2017/06/19,小港,7.4,0.15,-,11.4,33,9,13.64,4.73,8.91,1.892,0.071,1.821,1.59,1.37,29.75,0,0,75.88,0
720,高雄市,2017/06/19,鳳山,3.4,0.36,-,10,36,8,15.77,5.45,10.32,2.076,0.174,1.902,1.65,1.53,29.96,0,0,69.2,0
721,高雄市,2017/06/19,林園,2.6,0.07,-,13.3,21,9,4.18,1.61,2.57,1.948,0.005,1.947,1.48,1.38,29.38,-,-,76.3,-
722,高雄市,2017/06/19,大寮,2.8,0.14,-,11.4,30,9,9.53,3.62,5.91,2.147,0.096,2.051,1.56,1.33,28.9,-,-,77.58,-
723,高雄市,2017/06/19,仁武,3.1,0.22,-,15.9,28,6,11.01,2.99,8.03,1.952,0.073,1.879,1.76,1.57,29.44,-,-,70.97,-
724,高雄市,2017/06/19,橋頭,2.7,0.19,-,12.6,21,9,11.32,4.35,6.97,-,-,-,2.59,2.49,28.53,0,0,69.27,0
725,高雄市,2017/06/19,美濃,0.7,0.17,-,17.5,24,13,4.15,0.71,3.4,-,-,-,1.15,0.98,28.26,-,-,73.52,-
726,高雄市,2017/06/18,左營,2.7,0.26,-,10.6,29,6,13.05,2.67,10.37,1.931,0.083,1.847,2.04,1.65,28.25,-,-,81.93,-
727,高雄市,2017/06/18,楠梓,3.6,0.27,-,10.8,29,9,14.11,5.72,8.39,1.992,0.244,1.748,1.58,1.42,28.15,-,-,78.19,-
728,高雄市,2017/06/18,前金,4.7,0.23,-,9.9,25,8,15.09,5.01,10.08,1.912,0.091,1.821,1.64,1.28,28.39,-,-,81.56,-
729,高雄市,2017/06/18,前鎮,3.9,0.21,-,9.1,26,4,12.71,3.56,9.15,1.937,0.112,1.825,1.79,1.47,27.86,-,-,80.8,-
730,高雄市,2017/06/18,復興,4.1,0.26,-,10.8,23,8,13.99,5.02,8.97,1.954,0.148,1.807,1.12,0.84,28.38,-,-,83.1,-
731,高雄市,2017/06/18,小港,7.7,0.18,-,10,37,11,14.63,4.54,10.08,1.875,0.077,1.797,1.76,1.49,28.55,0.9,4.08,83.4,42.23
732,高雄市,2017/06/18,鳳山,4.4,0.41,-,9.3,32,10,16.04,6.08,9.96,2.044,0.157,1.887,1.47,1.23,28.55,3.3,4.5,81.82,27.65
733,高雄市,2017/06/18,林園,1.7,0.07,-,12.5,25,10,4.11,2.07,2.03,1.907,0.013,1.897,1.69,1.51,28.32,-,-,81.6,-
734,高雄市,2017/06/18,大寮,1.4,0.11,-,12,24,7,6.5,1.31,5.18,2.029,0.044,1.985,1.71,1.53,27.71,-,-,86.2,-
735,高雄市,2017/06/18,仁武,2.3,0.22,-,15.5,28,5,9.84,2.75,7.08,1.947,0.067,1.881,2.05,1.73,28.14,-,-,80.29,-
736,高雄市,2017/06/18,橋頭,2.3,0.18,-,12.6,18,9,8.96,2.1,6.85,-,-,-,2.6,2.45,27.38,5.5,4.66,76.9,9.29
737,高雄市,2017/06/18,美濃,0.8,0.13,-,12,18,12,3.07,0.82,2.23,-,-,-,1.33,1.21,26.84,-,-,83.37,-
738,高雄市,2017/06/17,左營,1.3,0.26,-,13.6,38,9,14.53,3.02,11.5,1.935,0.104,1.832,2.45,1.86,27.52,-,-,87.53,-
739,高雄市,2017/06/17,楠梓,1.7,0.21,-,14.2,26,8,11.42,2.51,8.91,1.84,0.099,1.743,1.99,1.54,26.52,-,-,88.93,-
740,高雄市,2017/06/17,前金,2.1,0.33,-,15.6,30,6,13.68,4.2,9.47,1.925,0.121,1.805,3.25,2.34,28.04,-,-,84.94,-
741,高雄市,2017/06/17,前鎮,4.1,0.34,-,9.1,32,7,18.69,3.8,14.9,1.922,0.119,1.803,1.46,0.64,27.84,-,-,83.09,-
742,高雄市,2017/06/17,復興,3.7,0.4,-,11.8,29,8,20.07,5.34,14.73,1.987,0.192,1.796,1.31,0.88,28.14,-,-,86.05,-
743,高雄市,2017/06/17,小港,7,0.21,-,11.2,38,10,18.82,4.93,13.89,1.86,0.087,1.773,2.26,2.09,28.36,3.07,4.16,86.37,43.21
744,高雄市,2017/06/17,鳳山,2.4,0.32,-,13.6,34,11,14.3,3.17,11.12,1.952,0.122,1.83,2.19,1.85,27.63,4.65,4.63,89.7,28.95
745,高雄市,2017/06/17,林園,1.8,0.22,-,18.7,26,11,4.25,1.47,2.78,1.835,0.017,1.822,2.86,2.66,28.51,-,-,82.73,-
746,高雄市,2017/06/17,大寮,4.8,0.25,-,14,31,8,12.71,2.6,10.11,1.984,0.099,1.886,2.19,1.82,27.15,-,-,90.87,-
747,高雄市,2017/06/17,仁武,3.1,0.21,-,17.8,30,6,11.31,2.16,9.14,1.964,0.093,1.871,2.01,1.6,27.08,-,-,88.21,-
748,高雄市,2017/06/17,橋頭,1.9,0.17,-,16,20,9,9.36,2.14,7.22,-,-,-,3.03,2.64,26.34,5.58,4.3,85.22,15.52
749,高雄市,2017/06/17,美濃,1.4,0.15,-,15.7,6,9,3.98,1.02,2.96,-,-,-,1.26,0.75,25.19,-,-,91.2,-
750,高雄市,2017/06/16,左營,2.9,0.31,-,9.9,36,12,17.72,4.75,12.96,1.957,0.128,1.829,1.95,1.38,27.93,-,-,82.9,-
751,高雄市,2017/06/16,楠梓,1.6,0.26,-,9.3,30,7,16.89,7.29,9.6,1.878,0.13,1.748,1.66,1.21,26.91,-,-,84.08,-
752,高雄市,2017/06/16,前金,1.8,0.41,-,11.6,26,7,15.97,4.69,11.28,2.03,0.178,1.852,1.99,1.4,28.28,-,-,81.48,-
753,高雄市,2017/06/16,前鎮,1.7,0.34,-,8.8,-,4,16.54,4.94,11.6,1.93,0.113,1.817,1.29,0.67,27.8,-,-,79.87,-
754,高雄市,2017/06/16,復興,2.4,0.43,-,10.5,27,8,17.04,6.64,10.4,1.985,0.178,1.807,1.31,1.06,28.2,-,-,82.07,-
755,高雄市,2017/06/16,小港,3.6,0.2,-,10.4,30,9,16.85,5.62,11.23,1.9,0.097,1.804,2.09,1.75,28.02,1.08,4.81,84.34,36.05
756,高雄市,2017/06/16,鳳山,2.3,0.33,-,12.6,35,7,12.24,3.34,8.9,1.973,0.132,1.841,2.01,1.82,27.74,2.09,4.54,83.26,31.87
757,高雄市,2017/06/16,林園,2.2,0.11,-,13.1,19,10,6.42,1.62,4.79,2.143,0.221,1.922,2.41,1.8,28.31,-,-,81.07,-
758,高雄市,2017/06/16,大寮,5.2,0.19,-,10.6,34,10,15.03,5.12,9.91,2.191,0.218,1.972,2,1.47,27.34,-,-,86.45,-
759,高雄市,2017/06/16,仁武,2.8,0.22,-,14.2,34,7,11.96,3.14,8.82,1.979,0.107,1.872,1.69,1.3,27.44,-,-,82.74,-
760,高雄市,2017/06/16,橋頭,2.1,0.15,-,11.7,25,10,11.52,3.23,8.29,-,-,-,2.35,2.11,26.51,2.35,5.04,81.39,40.88
761,高雄市,2017/06/16,美濃,1.1,0.13,-,12.8,15,11,4.46,0.98,3.46,-,-,-,1.08,0.78,26,-,-,86,-
762,高雄市,2017/06/15,左營,3.1,0.53,-,6.1,31,10,34.11,14.14,19.96,2.129,0.256,1.872,1.35,0.96,26.13,-,-,89.52,-
763,高雄市,2017/06/15,楠梓,1.7,0.28,-,4.6,24,5,25.68,10.32,15.36,2.049,0.272,1.778,1.6,1.17,25.39,-,-,88.83,-
764,高雄市,2017/06/15,前金,2.4,0.62,-,8.2,22,8,26.52,10.02,16.5,2.161,0.287,1.873,1.43,0.92,26.26,-,-,88.68,-
765,高雄市,2017/06/15,前鎮,1.1,0.57,-,6.3,-,4,24.73,7.82,16.91,2.1,0.252,1.849,1.49,1.04,25.84,-,-,86.66,-
766,高雄市,2017/06/15,復興,1.6,0.71,-,7.8,18,7,28.91,11.91,16.99,2.175,0.325,1.85,1.31,1.14,26.35,-,-,89.01,-
767,高雄市,2017/06/15,小港,2.9,0.35,-,6,23,10,24.25,6.9,17.34,2.004,0.166,1.838,1.6,1.27,26.2,2.66,4.3,91.86,16.51
768,高雄市,2017/06/15,鳳山,1.7,0.38,-,10.1,28,5,16.45,3.73,12.71,2.071,0.187,1.884,1.8,1.41,26.01,4.28,4.66,93.01,23.2
769,高雄市,2017/06/15,林園,2.5,0.19,-,11.3,14,7,11.05,2.24,8.82,2.03,0.129,1.902,2.39,1.85,26.42,-,-,87.42,-
770,高雄市,2017/06/15,大寮,6.2,0.28,-,8.1,26,9,19.9,6.36,13.54,2.272,0.306,1.966,1.74,1.28,25.45,-,-,93.98,-
771,高雄市,2017/06/15,仁武,2.5,0.29,-,11.7,26,2,16.03,4.07,11.96,2,0.134,1.867,1.36,1.13,25.76,-,-,89.21,-
772,高雄市,2017/06/15,橋頭,2.2,0.2,-,7.8,19,8,15.67,3.84,11.82,-,-,-,2.34,2.21,24.87,5.08,4.63,87.19,11.85
773,高雄市,2017/06/15,美濃,0.5,0.15,-,10.7,15,10,4.37,1.41,2.96,-,-,-,1.11,0.96,24.8,-,-,89.95,-
774,高雄市,2017/06/14,左營,2.2,0.19,-,10.9,33,8,14.15,2.49,11.66,1.908,0.095,1.813,2.18,1.85,28.73,-,-,81,-
775,高雄市,2017/06/14,楠梓,1.9,0.18,-,9.8,36,8,12.95,5.56,7.39,1.883,0.149,1.733,2.12,1.75,28.08,-,-,80.69,-
776,高雄市,2017/06/14,前金,2.1,0.19,-,12.8,24,7,9.25,1.7,7.55,1.886,0.086,1.799,2.52,1.96,28.91,-,-,80.19,-
777,高雄市,2017/06/14,前鎮,2.5,0.24,-,8,-,5,14.32,3.19,11.12,1.907,0.091,1.816,1.27,0.78,28.11,-,-,79.92,-
778,高雄市,2017/06/14,復興,3.4,0.34,-,9.9,26,7,15.86,5.63,10.23,1.935,0.134,1.801,1.05,0.89,28.8,-,-,83.05,-
779,高雄市,2017/06/14,小港,7.1,0.18,-,6.9,29,11,19.9,6.86,13.04,1.883,0.082,1.801,2.41,1.82,28.97,2,4.71,82.7,15.61
780,高雄市,2017/06/14,鳳山,0.8,0.29,-,11.7,34,4,11.1,2.55,8.55,1.942,0.11,1.832,2.13,1.84,28.49,2.56,4.76,83.58,26.37
781,高雄市,2017/06/14,林園,1.2,0.09,-,13,18,7,4.6,1.55,3.05,1.885,0.028,1.861,2.56,1.88,28.73,-,-,81.55,-
782,高雄市,2017/06/14,大寮,6.6,0.16,-,9,28,7,17.5,7.73,9.77,2.097,0.146,1.95,2.09,1.59,27.55,-,-,87.94,-
783,高雄市,2017/06/14,仁武,2.4,0.19,-,13,43,5,10.9,3.47,7.45,1.87,0.053,1.816,2,1.62,28.17,-,-,82.13,-
784,高雄市,2017/06/14,橋頭,1.7,0.14,-,11,20,8,8.93,1.96,6.97,-,-,-,2.87,2.7,27.34,2.75,4.6,79,17.79
785,高雄市,2017/06/14,美濃,0.6,0.11,-,10.8,13,9,4.95,1.46,3.48,-,-,-,1.27,1.02,25.86,-,-,88.65,-
786,高雄市,2017/06/13,左營,2,0.19,-,15,31,7,12.11,3.07,9.04,1.877,0.077,1.8,2.92,2.5,30.25,-,-,73.59,-
787,高雄市,2017/06/13,楠梓,4.1,0.22,-,13.3,35,6,12.6,4.38,8.22,1.845,0.128,1.718,2.53,2.13,30.2,-,-,70.46,-
788,高雄市,2017/06/13,前金,4.3,0.18,-,14.8,29,6,10.44,3.01,7.43,1.846,0.081,1.765,2.28,1.84,30.49,-,-,73.48,-
789,高雄市,2017/06/13,前鎮,3.9,0.18,-,-,25,6,10.49,2.88,7.61,1.884,0.128,1.756,2.49,2.38,30.55,-,-,72.15,-
790,高雄市,2017/06/13,復興,4.1,0.22,-,14.1,22,7,11.07,4.04,7.03,1.897,0.122,1.775,1.3,0.99,30.27,-,-,76.9,-
791,高雄市,2017/06/13,小港,12,0.25,-,8.6,39,14,21.14,8.13,13.02,1.848,0.096,1.753,2.16,1.87,30.44,6.5,4.56,76.77,13.66
