序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1260,嘉義市,1998/11/01,嘉義,4.3,0.98,26.1,-,109,-,39.03,8.48,30.55,2.7,0.39,2.31,25.29,-,-,80.0,-
1261,宜蘭縣,1998/11/30,宜蘭,1.4,0.68,16.7,-,45,-,20.08,4.22,15.86,-,-,-,22.92,-,-,45.0,-
1262,宜蘭縣,1998/11/30,冬山,1.5,0.7,9.7,-,59,-,30.06,11.93,18.13,2.612,0.28,2.33,22.85,-,-,55.0,-
1263,宜蘭縣,1998/11/29,宜蘭,0.9,0.55,22.2,-,43,-,13.6,2.11,11.49,-,-,-,21.55,-,-,43.0,-
1264,宜蘭縣,1998/11/29,冬山,0.8,0.55,16.4,-,48,-,23.6,7.69,15.9,2.581,0.28,2.3,21.59,-,-,48.0,-
1265,宜蘭縣,1998/11/28,宜蘭,1.0,0.64,24.3,-,35,-,14.64,1.64,13.0,-,-,-,19.71,-,-,35.0,-
1266,宜蘭縣,1998/11/28,冬山,0.7,0.48,22.9,-,30,-,21.98,5.33,16.65,2.283,0.17,2.11,20.41,-,-,34.0,-
1267,宜蘭縣,1998/11/27,宜蘭,0.2,0.58,14.9,-,16,-,18.51,4.2,14.31,-,-,-,21.24,-,-,18.0,-
1268,宜蘭縣,1998/11/27,冬山,0.2,0.33,16.3,-,13,-,20.46,6.61,13.85,2.106,0.12,1.99,21.58,-,-,23.0,-
1269,宜蘭縣,1998/11/26,宜蘭,1.4,0.7,16.4,-,32,-,26.72,5.24,21.47,-,-,-,21.28,-,-,32.0,-
1270,宜蘭縣,1998/11/26,冬山,2.1,0.48,12.6,-,27,-,26.14,7.19,18.95,2.339,0.18,2.17,21.87,-,-,27.0,-
1271,宜蘭縣,1998/11/25,宜蘭,0.6,0.48,24.6,-,17,-,19.53,3.52,16.01,-,-,-,19.13,-,-,32.0,-
1272,宜蘭縣,1998/11/25,冬山,0.7,0.51,14.9,-,19,-,35.88,11.98,23.89,2.372,0.21,2.16,19.74,-,-,28.0,-
1273,宜蘭縣,1998/11/24,宜蘭,0.2,0.45,30.6,-,14,-,12.94,0.68,12.26,-,-,-,19.67,-,-,34.0,-
1274,宜蘭縣,1998/11/24,冬山,0.1,0.38,21.7,-,13,-,26.16,7.2,18.96,2.172,0.13,2.04,19.85,-,-,29.0,-
1275,宜蘭縣,1998/11/23,宜蘭,1.4,0.74,29.1,-,25,-,19.27,1.23,18.04,-,-,-,19.06,-,-,41.0,-
1276,宜蘭縣,1998/11/23,冬山,0.2,0.51,28.1,-,18,-,17.14,2.01,15.14,2.234,0.19,2.05,19.8,-,-,37.0,-
1277,宜蘭縣,1998/11/22,宜蘭,0.2,0.38,33.7,-,18,-,11.61,0.8,10.81,-,-,-,18.28,-,-,34.0,-
1278,宜蘭縣,1998/11/22,冬山,0.1,0.29,30.4,-,14,-,16.45,3.06,13.39,2.09,0.11,1.98,18.6,-,-,33.0,-
1279,宜蘭縣,1998/11/21,宜蘭,0.2,0.55,20.1,-,16,-,17.2,2.12,15.07,-,-,-,20.54,-,-,24.0,-
1280,宜蘭縣,1998/11/21,冬山,0.5,0.46,20.1,-,14,-,21.02,5.64,15.38,2.235,0.16,2.08,21.2,-,-,29.0,-
1281,宜蘭縣,1998/11/20,宜蘭,0.4,0.46,28.7,-,21,-,13.61,1.16,12.46,-,-,-,19.25,-,-,30.0,-
1282,宜蘭縣,1998/11/20,冬山,0.1,0.36,26.3,-,13,-,18.36,4.4,13.96,2.148,0.12,2.03,19.89,-,-,31.0,-
1283,宜蘭縣,1998/11/19,宜蘭,0.3,0.38,26.4,-,-,-,11.01,0.53,10.48,-,-,-,19.28,-,-,27.0,-
1284,宜蘭縣,1998/11/19,冬山,0.1,0.22,24.3,-,12,-,16.83,3.85,12.98,2.142,0.11,2.03,19.9,-,-,30.0,-
1285,宜蘭縣,1998/11/18,宜蘭,0.8,0.48,25.0,-,21,-,15.46,1.05,14.41,-,-,-,17.8,-,-,31.0,-
1286,宜蘭縣,1998/11/18,冬山,0.1,0.27,20.6,-,13,-,21.36,4.78,16.58,2.185,0.18,2.0,18.29,-,-,27.0,-
1287,宜蘭縣,1998/11/17,宜蘭,1.4,0.64,24.9,-,31,-,15.85,1.02,14.83,-,-,-,21.13,-,-,31.0,-
1288,宜蘭縣,1998/11/17,冬山,1.4,0.68,21.0,-,49,-,27.4,8.63,18.76,2.297,0.1,2.2,21.04,-,-,49.0,-
1289,宜蘭縣,1998/11/16,宜蘭,1.7,0.45,13.8,-,29,-,15.2,3.32,11.88,-,-,-,25.96,-,-,29.0,-
1290,宜蘭縣,1998/11/16,冬山,1.4,0.5,9.4,-,33,-,28.06,12.18,15.89,2.513,0.21,2.3,26.21,-,-,33.0,-
1291,宜蘭縣,1998/11/15,宜蘭,0.4,0.37,18.2,-,28,-,10.87,1.64,9.23,-,-,-,25.61,-,-,28.0,-
1292,宜蘭縣,1998/11/15,冬山,2.0,0.38,9.6,-,43,-,30.95,12.63,18.32,2.622,0.28,2.34,25.1,-,-,43.0,-
1293,宜蘭縣,1998/11/14,宜蘭,1.2,0.39,22.2,-,30,-,12.54,1.59,10.95,-,-,-,23.98,-,-,32.0,-
1294,宜蘭縣,1998/11/14,冬山,1.6,0.52,14.0,-,43,-,29.45,12.51,16.94,2.894,0.35,2.54,23.7,-,-,43.0,-
1295,宜蘭縣,1998/11/13,宜蘭,1.2,0.37,24.3,-,31,-,14.33,1.86,12.47,-,-,-,21.93,-,-,36.0,-
1296,宜蘭縣,1998/11/13,冬山,2.3,0.39,11.4,-,44,-,36.83,15.64,21.18,-,-,-,21.41,-,-,44.0,-
1297,宜蘭縣,1998/11/12,宜蘭,2.5,0.31,23.0,-,24,-,14.14,1.74,12.4,-,-,-,20.6,-,-,33.0,-
1298,宜蘭縣,1998/11/12,冬山,0.7,0.27,15.2,-,39,-,26.08,9.49,16.59,-,-,-,20.17,-,-,39.0,-
1299,宜蘭縣,1998/11/11,宜蘭,2.8,0.44,26.0,-,30,-,14.33,1.45,12.87,-,-,-,20.32,-,-,33.0,-
1300,宜蘭縣,1998/11/11,冬山,0.7,0.31,22.9,-,41,-,21.98,6.02,15.95,-,-,-,20.41,-,-,41.0,-
1301,宜蘭縣,1998/11/10,宜蘭,2.1,0.36,41.2,-,74,-,9.41,0.55,8.86,-,-,-,20.74,-,-,62.0,-
1302,宜蘭縣,1998/11/10,冬山,1.3,0.49,33.4,-,80,-,19.88,2.53,17.35,-,-,-,20.84,-,-,65.0,-
1303,宜蘭縣,1998/11/09,宜蘭,1.9,0.43,34.0,-,51,-,15.75,1.72,14.02,-,-,-,22.38,-,-,51.0,-
1304,宜蘭縣,1998/11/09,冬山,1.0,0.28,29.5,-,54,-,18.43,4.68,13.75,2.554,0.21,2.34,21.51,-,-,52.0,-
1305,宜蘭縣,1998/11/08,宜蘭,1.8,0.37,28.0,-,36,-,11.96,0.61,11.35,-,-,-,21.48,-,-,39.0,-
1306,宜蘭縣,1998/11/08,冬山,0.8,0.36,17.2,-,48,-,24.93,6.85,18.08,2.507,0.19,2.31,20.83,-,-,48.0,-
1307,宜蘭縣,1998/11/07,宜蘭,2.9,0.47,26.7,-,36,-,17.04,1.8,15.24,-,-,-,21.36,-,-,36.0,-
1308,宜蘭縣,1998/11/07,冬山,0.7,0.34,22.9,-,50,-,23.94,6.85,17.08,2.27,0.23,2.04,21.03,-,-,50.0,-
1309,宜蘭縣,1998/11/06,宜蘭,1.6,0.41,34.6,-,43,-,11.41,0.25,11.16,-,-,-,22.23,-,-,43.0,-
1310,宜蘭縣,1998/11/06,冬山,1.2,0.36,25.4,-,71,-,22.19,5.87,16.32,2.385,0.2,2.18,22.14,-,-,61.0,-
1311,宜蘭縣,1998/11/05,宜蘭,0.9,0.58,24.6,-,65,-,16.12,1.13,14.98,-,-,-,22.85,-,-,57.0,-
1312,宜蘭縣,1998/11/05,冬山,0.9,0.56,23.8,-,79,-,23.7,5.3,18.4,2.302,0.21,2.09,22.8,-,-,64.0,-
1313,宜蘭縣,1998/11/04,宜蘭,1.7,0.48,17.5,-,25,-,15.86,3.73,12.13,-,-,-,23.52,-,-,26.0,-
1314,宜蘭縣,1998/11/04,冬山,0.4,0.31,18.2,-,31,-,12.32,4.18,8.14,2.279,0.12,2.15,24.03,-,-,31.0,-
1315,宜蘭縣,1998/11/03,宜蘭,1.6,0.56,24.3,-,36,-,15.85,1.52,14.33,-,-,-,23.14,-,-,36.0,-
1316,宜蘭縣,1998/11/03,冬山,2.1,0.59,15.2,-,49,-,28.77,9.96,18.81,2.353,0.19,2.16,23.27,-,-,49.0,-
1317,宜蘭縣,1998/11/02,宜蘭,1.2,0.47,30.0,-,35,-,10.81,1.13,9.68,-,-,-,23.63,-,-,39.0,-
1318,宜蘭縣,1998/11/02,冬山,0.3,0.37,30.6,-,43,-,12.64,4.3,8.33,2.263,0.12,2.14,23.74,-,-,43.0,-
1319,宜蘭縣,1998/11/01,宜蘭,3.4,0.51,26.6,-,35,-,11.38,0.88,10.5,-,-,-,23.17,-,-,35.0,-
1320,宜蘭縣,1998/11/01,冬山,0.4,0.33,27.8,-,57,-,15.88,2.57,13.31,2.17,0.17,2.0,23.3,-,-,54.0,-
1321,桃園市,1998/11/30,桃園,8.8,0.91,20.2,-,84,-,59.24,21.28,37.96,2.995,0.68,2.32,22.93,-,-,67.0,-
1322,桃園市,1998/11/30,中壢,8.4,2.12,-,-,104,-,115.0,64.96,50.04,-,-,-,22.18,-,-,77.0,-
1323,桃園市,1998/11/30,大園,3.4,0.62,21.6,-,69,-,33.68,8.68,25.0,-,-,-,22.45,-,-,60.0,-
1324,桃園市,1998/11/30,龍潭,7.5,0.71,16.2,-,81,-,43.0,14.08,28.92,-,-,-,21.87,-,-,65.0,-
1325,桃園市,1998/11/30,平鎮,6.6,1.06,20.2,-,79,-,55.52,19.74,35.78,2.318,0.33,1.98,22.67,-,-,64.0,-
1326,桃園市,1998/11/30,觀音,3.5,0.42,31.2,-,91,-,15.48,1.28,14.2,2.549,0.17,2.38,22.57,-,-,70.0,-
1327,桃園市,1998/11/29,桃園,6.1,0.57,23.6,-,42,-,33.61,7.28,26.33,2.235,0.17,2.07,22.15,-,-,42.0,-
1328,桃園市,1998/11/29,中壢,5.3,1.41,-,-,59,-,77.27,35.33,41.94,-,-,-,22.49,-,-,54.0,-
1329,桃園市,1998/11/29,大園,2.1,0.63,21.8,-,33,-,31.86,11.4,20.45,-,-,-,22.09,-,-,33.0,-
1330,桃園市,1998/11/29,龍潭,2.1,0.75,21.8,-,54,-,33.18,8.53,24.65,-,-,-,21.46,-,-,52.0,-
1331,桃園市,1998/11/29,平鎮,4.1,1.0,25.0,-,48,-,40.8,13.23,27.57,2.299,0.32,1.98,22.45,-,-,48.0,-
1332,桃園市,1998/11/29,觀音,5.4,0.42,24.8,-,87,-,20.62,4.15,16.46,2.442,0.08,2.36,22.15,-,-,69.0,-
1333,桃園市,1998/11/28,桃園,3.9,0.57,24.9,-,39,-,30.93,5.94,24.99,2.377,0.24,2.13,19.12,-,-,45.0,-
1334,桃園市,1998/11/28,中壢,5.4,0.93,-,-,50,-,57.48,19.69,37.79,-,-,-,19.39,-,-,50.0,-
1335,桃園市,1998/11/28,大園,1.3,0.36,32.1,-,39,-,12.86,1.05,11.81,-,-,-,20.04,-,-,40.0,-
1336,桃園市,1998/11/28,龍潭,1.7,0.48,25.2,-,36,-,20.04,2.76,17.28,-,-,-,18.44,-,-,36.0,-
1337,桃園市,1998/11/28,平鎮,4.4,0.83,26.3,-,40,-,31.16,5.4,25.77,2.182,0.22,1.96,19.28,-,-,46.0,-
1338,桃園市,1998/11/28,觀音,4.3,0.28,30.2,-,61,-,16.91,4.55,12.35,2.346,0.05,2.3,20.13,-,-,55.0,-
1339,桃園市,1998/11/27,桃園,4.3,0.35,18.3,-,-,-,28.83,7.13,21.71,-,-,-,21.1,-,-,32.0,-
1340,桃園市,1998/11/27,中壢,5.5,0.92,-,-,14,-,73.35,36.09,37.26,-,-,-,21.64,-,-,16.0,-
1341,桃園市,1998/11/27,大園,2.9,0.36,20.1,-,13,-,22.77,6.53,16.24,-,-,-,21.63,-,-,34.0,-
1342,桃園市,1998/11/27,龍潭,2.8,0.38,12.2,-,16,-,28.33,6.82,21.51,-,-,-,20.68,-,-,21.0,-
1343,桃園市,1998/11/27,平鎮,4.4,0.7,14.6,-,15,-,36.56,10.61,25.95,2.123,0.35,1.77,21.47,-,-,30.0,-
1344,桃園市,1998/11/27,觀音,5.2,0.22,19.7,-,24,-,-,-,-,2.349,0.09,2.26,22.26,-,-,34.0,-
1345,桃園市,1998/11/26,桃園,4.6,0.3,30.3,-,27,-,20.76,1.83,18.93,2.151,0.19,1.96,23.84,-,-,34.0,-
1346,桃園市,1998/11/26,中壢,3.3,0.8,-,-,18,-,51.64,19.37,32.27,-,-,-,24.44,-,-,18.0,-
1347,桃園市,1998/11/26,大園,1.0,0.32,28.1,-,17,-,17.98,1.95,16.02,-,-,-,24.66,-,-,34.0,-
1348,桃園市,1998/11/26,龍潭,2.3,0.47,20.3,-,25,-,29.67,5.67,24.01,-,-,-,23.16,-,-,30.0,-
1349,桃園市,1998/11/26,平鎮,3.4,0.6,29.9,-,19,-,23.18,3.14,20.05,2.177,0.31,1.87,24.32,-,-,39.0,-
1350,桃園市,1998/11/26,觀音,4.8,0.25,23.9,-,23,-,22.39,2.61,19.78,2.602,0.31,2.29,24.98,-,-,34.0,-
1351,桃園市,1998/11/25,桃園,3.2,0.33,30.8,-,21,-,22.57,2.19,20.38,2.147,0.19,1.96,20.73,-,-,37.0,-
1352,桃園市,1998/11/25,中壢,3.1,0.56,-,-,15,-,36.33,10.48,25.85,-,-,-,21.43,-,-,15.0,-
1353,桃園市,1998/11/25,大園,1.7,0.33,30.1,-,16,-,16.36,1.49,14.86,-,-,-,21.75,-,-,29.0,-
1354,桃園市,1998/11/25,龍潭,0.7,0.3,29.4,-,15,-,18.61,2.21,16.39,-,-,-,20.53,-,-,35.0,-
1355,桃園市,1998/11/25,平鎮,2.4,0.52,34.8,-,17,-,20.96,2.46,18.5,2.102,0.21,1.89,21.26,-,-,38.0,-
1356,桃園市,1998/11/25,觀音,8.7,0.19,21.8,-,-,-,27.42,3.33,24.09,2.618,0.31,2.31,21.97,-,-,26.0,-
1357,桃園市,1998/11/24,桃園,4.7,0.39,27.9,-,17,-,24.81,2.74,22.07,2.021,0.13,1.9,19.98,-,-,29.0,-
1358,桃園市,1998/11/24,中壢,5.8,0.67,-,-,17,-,48.47,13.78,34.69,-,-,-,20.44,-,-,17.0,-
1359,桃園市,1998/11/24,大園,1.6,0.31,32.1,-,13,-,13.02,1.35,11.67,-,-,-,20.33,-,-,37.0,-
1360,桃園市,1998/11/24,龍潭,2.2,0.33,28.3,-,16,-,19.43,2.51,16.92,-,-,-,19.61,-,-,31.0,-
1361,桃園市,1998/11/24,平鎮,3.9,0.58,29.0,-,17,-,25.55,2.98,22.57,2.196,0.23,1.97,20.29,-,-,31.0,-
1362,桃園市,1998/11/24,觀音,4.9,0.16,32.3,-,26,-,13.94,1.81,12.12,2.289,0.03,2.26,20.61,-,-,37.0,-
1363,桃園市,1998/11/23,桃園,4.4,0.51,33.4,-,36,-,29.0,4.55,24.46,2.348,0.25,2.1,20.3,-,-,48.0,-
1364,桃園市,1998/11/23,中壢,4.9,0.86,-,-,25,-,50.08,15.32,34.76,-,-,-,20.65,-,-,25.0,-
1365,桃園市,1998/11/23,大園,1.5,0.41,43.2,-,34,-,7.26,0.15,7.12,-,-,-,19.98,-,-,43.0,-
1366,桃園市,1998/11/23,龍潭,1.9,0.45,36.7,-,25,-,17.88,1.81,16.07,-,-,-,19.81,-,-,46.0,-
1367,桃園市,1998/11/23,平鎮,3.2,0.67,40.7,-,34,-,24.01,3.55,20.47,2.02,0.24,1.78,20.47,-,-,54.0,-
1368,桃園市,1998/11/23,觀音,3.9,0.29,39.4,-,71,-,13.19,1.38,12.26,2.298,0.07,2.22,20.2,-,-,60.0,-
1369,桃園市,1998/11/22,桃園,2.5,0.17,39.6,-,23,-,15.3,1.25,14.06,2.064,0.04,2.02,18.63,-,-,41.0,-
1370,桃園市,1998/11/22,中壢,2.8,0.54,-,-,23,-,36.07,8.89,27.18,-,-,-,18.87,-,-,23.0,-
1371,桃園市,1998/11/22,大園,2.8,0.29,35.0,-,24,-,16.9,1.64,15.26,-,-,-,19.17,-,-,37.0,-
1372,桃園市,1998/11/22,龍潭,0.4,0.26,37.0,-,14,-,10.48,0.85,9.63,-,-,-,17.76,-,-,41.0,-
1373,桃園市,1998/11/22,平鎮,1.8,0.49,41.8,-,24,-,18.59,2.02,16.58,1.943,0.13,1.81,18.85,-,-,48.0,-
1374,桃園市,1998/11/22,觀音,4.1,0.23,34.9,-,59,-,17.29,1.8,15.49,2.363,0.08,2.28,19.78,-,-,54.0,-
1375,桃園市,1998/11/21,桃園,2.1,0.37,32.6,-,19,-,19.7,3.69,16.0,2.034,0.1,1.93,21.31,-,-,37.0,-
1376,桃園市,1998/11/21,中壢,3.8,0.8,-,-,20,-,51.68,16.51,35.17,-,-,-,21.26,-,-,20.0,-
1377,桃園市,1998/11/21,大園,0.2,0.28,39.5,-,16,-,3.63,0.31,3.33,-,-,-,20.54,-,-,36.0,-
1378,桃園市,1998/11/21,龍潭,2.1,0.39,25.6,-,20,-,21.22,3.35,17.87,-,-,-,20.44,-,-,26.0,-
1379,桃園市,1998/11/21,平鎮,2.1,0.51,31.9,-,18,-,20.04,2.14,17.9,2.034,0.13,1.91,21.04,-,-,35.0,-
1380,桃園市,1998/11/21,觀音,0.4,0.14,41.4,-,37,-,2.7,0.17,2.53,2.083,0.01,2.07,20.54,-,-,37.0,-
1381,桃園市,1998/11/20,桃園,4.7,0.47,27.3,-,25,-,23.74,2.9,20.84,2.192,0.17,2.02,19.46,-,-,29.0,-
1382,桃園市,1998/11/20,中壢,5.1,0.6,-,-,16,-,40.25,11.29,28.95,-,-,-,20.07,-,-,16.0,-
1383,桃園市,1998/11/20,大園,1.4,0.25,35.7,-,18,-,9.15,0.74,8.41,-,-,-,19.81,-,-,33.0,-
1384,桃園市,1998/11/20,龍潭,1.7,0.36,26.4,-,17,-,20.8,2.99,17.81,-,-,-,18.97,-,-,28.0,-
1385,桃園市,1998/11/20,平鎮,3.3,0.6,31.5,-,17,-,23.13,4.25,18.88,2.022,0.14,1.89,19.98,-,-,33.0,-
1386,桃園市,1998/11/20,觀音,5.6,0.16,32.9,-,48,-,12.07,1.12,10.95,2.412,0.11,2.3,20.26,-,-,41.0,-
1387,桃園市,1998/11/19,桃園,4.6,0.5,24.7,-,16,-,24.47,3.04,21.43,1.955,0.07,1.88,19.76,-,-,26.0,-
1388,桃園市,1998/11/19,中壢,5.1,0.68,-,-,15,-,49.01,15.35,33.66,-,-,-,20.28,-,-,15.0,-
1389,桃園市,1998/11/19,大園,0.6,0.23,33.7,-,11,-,7.9,1.01,6.89,-,-,-,20.01,-,-,33.0,-
1390,桃園市,1998/11/19,龍潭,2.4,0.34,23.1,-,15,-,22.13,3.21,18.93,-,-,-,19.15,-,-,28.0,-
1391,桃園市,1998/11/19,平鎮,3.6,0.62,25.6,-,16,-,26.63,4.83,21.81,2.127,0.22,1.91,20.25,-,-,28.0,-
1392,桃園市,1998/11/19,觀音,3.9,0.13,30.8,-,38,-,11.64,1.44,10.21,2.289,0.05,2.24,20.37,-,-,38.0,-
1393,桃園市,1998/11/18,桃園,3.0,0.51,27.4,-,19,-,23.11,2.32,20.79,2.123,0.14,1.99,18.5,-,-,34.0,-
1394,桃園市,1998/11/18,中壢,3.6,0.66,-,-,14,-,40.0,11.15,28.85,-,-,-,19.24,-,-,14.0,-
1395,桃園市,1998/11/18,大園,1.9,0.31,28.9,-,15,-,13.56,0.88,12.68,-,-,-,19.33,-,-,31.0,-
1396,桃園市,1998/11/18,龍潭,0.9,0.34,24.8,-,13,-,20.35,2.56,17.79,-,-,-,18.04,-,-,32.0,-
1397,桃園市,1998/11/18,平鎮,2.6,0.54,29.9,-,15,-,23.38,3.19,20.19,1.916,0.14,1.77,19.11,-,-,35.0,-
1398,桃園市,1998/11/18,觀音,7.0,0.2,20.1,-,39,-,26.48,4.55,21.93,2.555,0.26,2.3,19.71,-,-,39.0,-
1399,桃園市,1998/11/17,桃園,11.5,0.87,23.1,-,71,-,44.28,16.67,27.61,3.068,0.51,2.55,20.19,-,-,61.0,-
1400,桃園市,1998/11/17,中壢,7.5,1.08,-,-,68,-,70.78,28.03,42.75,-,-,-,20.5,-,-,59.0,-
1401,桃園市,1998/11/17,大園,2.7,0.52,23.4,-,35,-,18.59,1.5,17.09,-,-,-,20.27,-,-,37.0,-
1402,桃園市,1998/11/17,龍潭,4.0,0.68,23.1,-,47,-,30.78,12.71,18.07,-,-,-,19.74,-,-,47.0,-
1403,桃園市,1998/11/17,平鎮,6.0,0.79,19.0,-,64,-,39.29,8.38,30.91,2.204,0.3,1.91,20.35,-,-,57.0,-
1404,桃園市,1998/11/17,觀音,5.8,0.4,21.9,-,50,-,23.63,2.44,21.19,2.51,0.14,2.37,20.54,-,-,50.0,-
1405,桃園市,1998/11/16,桃園,12.3,1.27,24.8,-,108,-,69.35,27.49,41.85,3.044,0.91,2.13,25.46,-,-,79.0,-
1406,桃園市,1998/11/16,中壢,10.5,2.12,-,-,116,-,116.38,60.85,55.53,-,-,-,25.42,-,-,83.0,-
1407,桃園市,1998/11/16,大園,2.6,0.51,20.7,-,61,-,27.59,7.61,19.98,-,-,-,24.13,-,-,56.0,-
1408,桃園市,1998/11/16,龍潭,12.3,0.64,24.8,-,92,-,42.71,9.42,33.29,-,-,-,25.24,-,-,74.0,-
1409,桃園市,1998/11/16,平鎮,9.4,0.94,24.5,-,137,-,58.43,18.87,39.56,2.42,0.35,2.07,25.65,-,-,94.0,-
1410,桃園市,1998/11/16,觀音,1.9,0.27,30.3,-,59,-,9.73,0.9,8.83,2.251,0.09,2.16,24.02,-,-,55.0,-
1411,桃園市,1998/11/15,桃園,12.7,0.96,23.0,-,58,-,55.89,25.5,30.39,2.933,0.57,2.37,25.91,-,-,55.0,-
1412,桃園市,1998/11/15,中壢,3.5,1.52,-,-,43,-,78.05,41.58,36.47,-,-,-,24.92,-,-,43.0,-
1413,桃園市,1998/11/15,大園,1.6,0.43,19.9,-,27,-,21.0,5.96,15.04,-,-,-,24.24,-,-,33.0,-
1414,桃園市,1998/11/15,龍潭,1.8,0.67,21.3,-,51,-,33.3,9.42,23.88,-,-,-,24.56,-,-,67.0,-
1415,桃園市,1998/11/15,平鎮,2.7,0.73,22.6,-,47,-,34.84,9.02,25.82,2.26,0.22,2.04,25.37,-,-,61.0,-
1416,桃園市,1998/11/15,觀音,3.5,0.31,21.0,-,71,-,13.88,1.87,12.0,2.499,0.19,2.31,24.27,-,-,61.0,-
1417,桃園市,1998/11/14,桃園,9.4,0.73,21.3,-,63,-,43.77,16.38,27.4,2.736,0.53,2.21,24.01,-,-,57.0,-
1418,桃園市,1998/11/14,中壢,4.0,1.38,-,-,49,-,88.14,41.6,46.54,-,-,-,24.11,-,-,49.0,-
1419,桃園市,1998/11/14,大園,3.1,0.71,19.9,-,59,-,47.86,25.04,22.82,-,-,-,23.39,-,-,54.0,-
1420,桃園市,1998/11/14,龍潭,2.6,0.64,19.0,-,49,-,38.45,9.83,28.62,-,-,-,22.76,-,-,49.0,-
1421,桃園市,1998/11/14,平鎮,4.6,0.77,22.1,-,44,-,38.35,9.48,28.87,2.421,0.4,2.03,24.48,-,-,52.0,-
1422,桃園市,1998/11/14,觀音,8.4,0.44,15.7,-,87,-,37.45,12.47,24.98,2.944,0.55,2.4,23.49,-,-,69.0,-
1423,桃園市,1998/11/13,桃園,25.9,1.0,25.4,-,72,-,65.13,21.45,43.69,3.044,0.77,2.27,22.25,-,-,71.0,-
1424,桃園市,1998/11/13,中壢,8.5,1.91,-,-,71,-,124.16,69.28,54.88,-,-,-,21.77,-,-,60.0,-
1425,桃園市,1998/11/13,大園,4.6,0.59,22.9,-,49,-,53.03,25.89,27.14,-,-,-,21.83,-,-,49.0,-
1426,桃園市,1998/11/13,龍潭,6.7,0.82,22.6,-,71,-,56.56,19.38,37.18,-,-,-,20.69,-,-,74.0,-
1427,桃園市,1998/11/13,平鎮,7.5,0.98,25.6,-,59,-,57.2,20.91,36.29,2.504,0.41,2.1,22.09,-,-,78.0,-
1428,桃園市,1998/11/13,觀音,7.4,0.4,21.6,-,36,-,28.74,7.73,21.01,2.889,0.51,2.38,21.45,-,-,41.0,-
1429,桃園市,1998/11/12,桃園,4.1,0.51,28.8,-,29,-,22.55,1.94,20.61,2.291,0.13,2.16,20.92,-,-,38.0,-
1430,桃園市,1998/11/12,中壢,3.9,0.61,-,-,21,-,45.4,13.45,31.94,-,-,-,21.15,-,-,21.0,-
1431,桃園市,1998/11/12,大園,2.3,0.19,30.9,-,18,-,15.38,1.56,13.82,-,-,-,21.25,-,-,34.0,-
1432,桃園市,1998/11/12,龍潭,0.8,0.3,29.7,-,23,-,15.52,1.93,13.6,-,-,-,20.11,-,-,32.0,-
1433,桃園市,1998/11/12,平鎮,2.9,0.51,34.0,-,20,-,21.72,2.97,18.75,2.112,0.13,1.98,21.27,-,-,43.0,-
1434,桃園市,1998/11/12,觀音,9.8,0.11,25.5,-,35,-,26.17,5.27,20.9,2.467,0.16,2.31,21.6,-,-,36.0,-
1435,桃園市,1998/11/11,桃園,6.5,0.62,27.6,-,36,-,28.98,4.35,24.63,2.268,0.19,2.08,20.28,-,-,36.0,-
1436,桃園市,1998/11/11,中壢,6.5,0.78,-,-,23,-,54.63,16.68,37.94,-,-,-,20.51,-,-,23.0,-
1437,桃園市,1998/11/11,大園,2.4,0.28,33.2,-,24,-,16.0,1.05,14.96,-,-,-,20.18,-,-,38.0,-
1438,桃園市,1998/11/11,龍潭,1.8,0.27,35.1,-,26,-,14.45,1.83,12.62,-,-,-,19.37,-,-,34.0,-
1439,桃園市,1998/11/11,平鎮,4.1,0.6,33.6,-,30,-,28.44,4.62,23.82,2.122,0.11,2.02,20.58,-,-,42.0,-
1440,桃園市,1998/11/11,觀音,10.0,0.11,26.5,-,42,-,27.98,6.38,21.6,2.554,0.26,2.29,20.84,-,-,42.0,-
1441,桃園市,1998/11/10,桃園,9.8,0.74,35.7,-,84,-,31.76,2.96,28.8,2.276,0.23,2.04,20.42,-,-,67.0,-
1442,桃園市,1998/11/10,中壢,9.0,0.99,-,-,88,-,57.5,11.83,45.66,-,-,-,21.05,-,-,69.0,-
1443,桃園市,1998/11/10,大園,5.1,0.51,39.5,-,77,-,20.95,1.25,19.7,-,-,-,20.76,-,-,64.0,-
1444,桃園市,1998/11/10,龍潭,4.3,0.42,45.5,-,80,-,16.15,1.35,14.8,-,-,-,19.76,-,-,65.0,-
1445,桃園市,1998/11/10,平鎮,7.4,0.75,46.5,-,74,-,28.64,2.15,26.49,2.264,0.21,2.06,21.13,-,-,62.0,-
1446,桃園市,1998/11/10,觀音,10.9,0.37,37.5,-,100,-,22.08,1.4,20.68,2.58,0.18,2.4,21.24,-,-,75.0,-
