序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
200,臺北市,1998/04/02,大同,7.7,3.21,-,-,-,-,161.94,-,-,4.156,1.7,2.45,16.66,-,-,51.0
201,臺北市,1998/04/02,萬華,1.5,0.66,28.6,-,50,-,21.19,2.39,18.8,-,-,-,15.39,-,-,50.0
202,臺北市,1998/04/02,陽明,0.6,0.23,39.5,-,14,-,1.58,0.19,1.39,-,-,-,8.96,-,100.0,42.0
203,臺北市,1998/04/02,士林,1.1,0.4,29.4,-,37,-,11.46,1.1,10.36,-,-,-,16.05,-,-,37.0
204,臺北市,1998/04/01,松山,7.1,1.76,24.7,-,98,-,92.44,51.11,41.33,-,-,-,25.63,-,-,89.0
205,臺北市,1998/04/01,古亭,5.2,1.34,20.4,-,-,58,68.87,33.86,35.01,2.98,0.7,2.28,26.29,-,-,65.0
206,臺北市,1998/04/01,中山,8.0,1.63,19.9,-,84,-,74.71,35.63,39.08,3.474,0.91,2.56,26.48,-,-,70.0
207,臺北市,1998/04/01,大同,9.8,2.85,-,-,-,-,133.08,-,-,4.683,1.6,3.09,27.11,-,-,41.0
208,臺北市,1998/04/01,萬華,6.8,1.16,22.8,-,104,-,44.91,15.96,28.94,-,-,-,25.5,-,-,77.0
209,臺北市,1998/04/01,陽明,5.5,0.33,35.9,-,31,-,8.73,0.38,8.35,-,-,-,20.05,-,79.0,55.0
210,臺北市,1998/04/01,士林,4.7,1.16,16.6,-,89,-,54.9,25.96,28.93,-,-,-,25.84,-,-,70.0
211,新北市,1998/04/30,板橋,14.4,1.41,25.4,-,87,-,69.58,21.9,47.68,3.698,1.42,2.28,26.62,-,-,85.0
212,新北市,1998/04/30,三重,14.0,4.03,-,-,118,75,240.77,183.58,57.18,-,-,-,26.41,-,-,84.0
213,新北市,1998/04/30,菜寮,12.1,2.09,19.3,-,89,-,89.27,45.98,43.29,-,-,-,26.25,-,-,69.0
214,新北市,1998/04/30,永和,24.4,3.08,-,-,94,-,124.06,72.67,51.39,-,-,-,29.07,-,-,72.0
215,新北市,1998/04/30,新莊,17.2,1.84,23.4,-,79,-,83.02,38.85,44.18,3.81,1.14,2.67,26.15,-,-,64.0
216,新北市,1998/04/30,新店,5.3,0.98,38.7,-,52,-,39.72,7.15,32.57,-,-,-,26.41,-,-,202.0
217,新北市,1998/04/30,淡水,15.0,1.62,27.3,-,70,-,63.28,29.84,33.44,-,-,-,25.33,-,86.0,60.0
218,新北市,1998/04/30,汐止,15.0,1.24,10.4,-,64,-,82.43,40.46,41.97,-,-,-,25.56,-,-,57.0
219,新北市,1998/04/30,土城,13.3,1.48,32.9,-,76,-,85.64,37.4,48.24,-,-,-,26.46,-,-,173.0
220,新北市,1998/04/30,林口,13.2,1.01,19.3,-,50,-,55.82,23.77,32.06,-,-,-,24.06,-,-,50.0
221,新北市,1998/04/30,萬里,4.0,0.33,32.3,-,24,-,18.21,3.65,14.56,2.19,0.13,2.06,24.16,-,-,80.0
222,新北市,1998/04/29,板橋,13.9,1.78,9.9,-,77,-,94.6,46.4,48.19,4.001,1.54,2.46,24.8,-,-,63.0
223,新北市,1998/04/29,三重,9.2,3.55,-,-,97,69,177.78,125.88,51.9,-,-,-,24.37,-,-,74.0
224,新北市,1998/04/29,菜寮,9.5,2.1,10.0,-,70,-,91.34,46.0,45.34,-,-,-,24.5,-,-,60.0
225,新北市,1998/04/29,永和,21.4,3.03,-,-,74,-,131.69,92.49,39.21,-,-,-,27.08,-,-,62.0
226,新北市,1998/04/29,新莊,13.8,2.06,10.1,-,67,-,86.91,43.9,43.02,3.87,1.15,2.72,24.46,-,-,59.0
227,新北市,1998/04/29,新店,3.0,0.94,10.9,-,31,-,42.71,16.81,25.91,-,-,-,24.17,-,-,35.0
228,新北市,1998/04/29,淡水,7.3,1.42,18.1,-,47,-,56.45,24.77,31.67,-,-,-,23.92,-,90.0,51.0
229,新北市,1998/04/29,汐止,5.7,1.19,7.0,-,37,-,76.34,40.99,35.35,-,-,-,23.65,-,-,37.0
230,新北市,1998/04/29,土城,8.3,1.4,8.7,-,43,-,91.41,49.92,41.49,-,-,-,24.31,-,-,45.0
231,新北市,1998/04/29,林口,9.5,1.07,17.7,-,41,-,56.46,24.94,31.51,-,-,-,22.22,-,-,60.0
232,新北市,1998/04/29,萬里,1.4,0.43,21.9,-,20,-,18.63,5.06,13.57,2.171,0.1,2.07,23.23,-,-,41.0
233,新北市,1998/04/28,板橋,7.7,1.45,6.8,-,42,-,70.53,28.68,41.84,-,-,-,24.88,-,-,42.0
234,新北市,1998/04/28,三重,11.4,2.35,-,-,70,56,132.37,92.31,40.06,-,-,-,24.55,-,-,60.0
235,新北市,1998/04/28,菜寮,10.7,1.66,6.1,-,62,-,70.28,33.82,36.46,-,-,-,24.76,-,-,56.0
236,新北市,1998/04/28,永和,-,1.75,-,-,63,-,67.88,40.71,27.17,-,-,-,27.08,-,-,56.0
237,新北市,1998/04/28,新莊,10.3,1.56,10.4,-,47,-,58.58,21.13,37.45,3.127,0.65,2.47,24.49,-,-,47.0
238,新北市,1998/04/28,新店,1.6,0.72,15.7,-,28,-,27.52,5.5,22.02,-,-,-,24.41,-,-,28.0
239,新北市,1998/04/28,淡水,5.8,1.16,13.8,-,86,-,47.8,15.47,32.33,-,-,-,24.42,-,87.0,68.0
240,新北市,1998/04/28,汐止,7.9,0.98,10.0,-,48,-,58.42,25.63,32.79,-,-,-,23.59,-,-,48.0
241,新北市,1998/04/28,土城,4.5,1.11,8.4,-,42,-,60.85,24.05,36.8,-,-,-,24.43,-,-,42.0
242,新北市,1998/04/28,林口,8.6,1.14,10.5,-,38,-,56.21,20.46,35.75,-,-,-,22.32,-,-,38.0
243,新北市,1998/04/28,萬里,1.1,0.38,27.8,-,20,-,10.91,2.14,8.77,2.215,0.18,2.04,22.95,-,-,42.0
244,新北市,1998/04/27,板橋,8.1,1.51,11.3,-,55,-,67.56,23.76,43.8,-,-,-,24.14,-,-,52.0
245,新北市,1998/04/27,三重,7.4,2.07,-,-,59,56,112.38,70.32,42.06,-,-,-,23.67,-,-,54.0
246,新北市,1998/04/27,菜寮,7.5,1.47,13.4,-,48,-,58.2,19.17,39.03,-,-,-,23.98,-,-,48.0
247,新北市,1998/04/27,永和,-,1.9,-,-,53,-,77.68,46.48,31.21,3.856,0.87,2.99,26.19,-,-,51.0
248,新北市,1998/04/27,新莊,8.9,1.51,17.9,-,44,-,57.22,17.01,40.21,3.034,0.54,2.5,23.82,-,-,61.0
249,新北市,1998/04/27,新店,2.8,0.82,19.7,-,29,-,31.45,6.09,25.35,-,-,-,23.66,-,-,40.0
250,新北市,1998/04/27,淡水,3.6,1.05,22.1,-,47,-,37.0,7.15,29.84,-,-,-,24.03,-,86.0,54.0
251,新北市,1998/04/27,汐止,9.8,0.97,12.1,-,43,-,63.75,24.28,39.47,-,-,-,22.72,-,-,43.0
252,新北市,1998/04/27,土城,5.4,1.22,14.3,-,38,-,58.48,19.81,38.67,-,-,-,24.17,-,-,46.0
253,新北市,1998/04/27,林口,4.7,0.92,21.9,-,35,-,39.88,9.69,30.19,-,-,-,21.75,-,-,55.0
254,新北市,1998/04/27,萬里,1.0,0.28,45.9,-,23,-,5.46,0.56,4.9,2.146,0.08,2.07,22.37,-,-,52.0
255,新北市,1998/04/26,板橋,4.5,1.37,9.7,-,46,-,63.28,18.53,44.75,-,-,-,22.0,-,-,46.0
256,新北市,1998/04/26,三重,6.5,2.24,-,-,55,51,107.21,64.21,43.0,-,-,-,21.54,-,-,53.0
257,新北市,1998/04/26,菜寮,6.8,1.29,10.2,-,44,-,54.99,17.25,37.74,-,-,-,21.93,-,-,44.0
258,新北市,1998/04/26,永和,-,1.79,-,-,47,-,67.96,39.42,28.54,3.054,0.67,2.38,24.29,-,-,47.0
259,新北市,1998/04/26,新莊,5.4,1.2,16.1,-,36,-,43.56,8.11,35.45,2.573,0.35,2.23,21.72,-,-,36.0
260,新北市,1998/04/26,新店,1.8,0.77,20.8,-,22,-,27.99,3.6,24.39,-,-,-,21.27,-,-,37.0
261,新北市,1998/04/26,淡水,2.3,1.03,17.8,-,122,-,37.84,6.46,31.38,-,-,-,21.69,-,89.0,86.0
262,新北市,1998/04/26,汐止,5.7,0.84,15.3,-,30,-,43.22,8.33,34.89,-,-,-,20.85,-,-,30.0
263,新北市,1998/04/26,土城,2.9,1.08,11.7,-,28,-,51.51,13.1,38.42,-,-,-,21.37,-,-,28.0
264,新北市,1998/04/26,林口,2.7,0.76,19.8,-,27,-,32.07,4.18,27.9,-,-,-,19.78,-,-,31.0
265,新北市,1998/04/26,萬里,0.6,0.28,51.8,-,21,-,4.88,0.12,4.76,2.186,0.11,2.08,20.92,-,-,49.0
266,新北市,1998/04/25,板橋,4.7,0.83,14.7,-,36,-,35.2,6.68,28.52,-,-,-,22.65,-,-,36.0
267,新北市,1998/04/25,三重,4.1,1.59,-,-,47,47,84.67,52.68,32.47,-,-,-,22.14,-,-,47.0
268,新北市,1998/04/25,菜寮,4.7,0.9,16.0,-,44,-,29.89,6.32,23.57,-,-,-,22.53,-,-,44.0
269,新北市,1998/04/25,永和,-,1.35,-,-,47,-,42.63,23.79,18.84,2.821,0.48,2.34,25.13,-,-,47.0
270,新北市,1998/04/25,新莊,6.4,0.73,20.2,-,35,-,24.06,2.65,21.41,2.202,0.11,2.09,22.27,-,-,35.0
271,新北市,1998/04/25,新店,2.4,0.57,22.2,-,29,-,19.3,2.85,16.45,-,-,-,22.01,-,-,34.0
272,新北市,1998/04/25,淡水,0.7,0.65,26.5,-,80,-,17.08,2.59,14.48,-,-,-,21.73,-,87.0,56.0
273,新北市,1998/04/25,汐止,3.5,0.79,15.7,-,49,-,35.61,7.71,27.9,-,-,-,21.5,-,-,49.0
274,新北市,1998/04/25,土城,4.3,0.62,15.9,-,32,-,26.41,2.81,23.6,-,-,-,22.41,-,-,32.0
275,新北市,1998/04/25,林口,2.0,0.5,22.2,-,22,-,17.81,1.75,16.05,-,-,-,19.75,-,-,27.0
276,新北市,1998/04/25,萬里,0.5,0.32,44.9,-,57,-,2.63,0.06,2.57,2.135,0.05,2.08,21.74,-,-,54.0
277,新北市,1998/04/24,板橋,9.4,0.79,17.1,-,88,-,38.7,15.65,23.04,2.479,-,-,29.57,-,-,69.0
278,新北市,1998/04/24,三重,13.5,3.54,-,-,92,69,190.26,147.66,42.59,-,-,-,29.8,-,-,71.0
279,新北市,1998/04/24,菜寮,9.6,1.22,14.7,-,73,-,51.16,24.44,26.72,-,-,-,29.2,-,-,62.0
280,新北市,1998/04/24,永和,-,1.66,-,-,83,-,79.63,52.94,26.69,3.459,1.05,2.41,31.72,-,-,66.0
281,新北市,1998/04/24,新莊,20.9,0.66,20.2,-,60,-,37.92,16.99,20.94,2.936,0.55,2.38,29.16,-,-,55.0
282,新北市,1998/04/24,新店,2.7,0.63,27.2,-,54,-,23.43,5.12,18.31,-,-,-,29.15,-,-,65.0
283,新北市,1998/04/24,淡水,5.2,0.59,21.4,-,118,-,26.05,6.49,19.56,-,-,-,28.67,-,71.0,84.0
284,新北市,1998/04/24,汐止,5.8,1.14,19.5,-,83,-,60.5,28.72,31.78,-,-,-,28.86,-,-,66.0
285,新北市,1998/04/24,土城,7.4,0.6,15.9,-,58,-,42.12,20.67,21.45,-,-,-,28.87,-,-,54.0
286,新北市,1998/04/24,林口,6.9,0.37,20.6,-,28,-,18.42,3.18,15.24,-,-,-,26.89,-,-,48.0
287,新北市,1998/04/24,萬里,2.8,0.28,39.0,-,40,-,13.06,1.88,11.18,2.138,0.17,1.97,28.35,-,-,74.0
288,新北市,1998/04/23,板橋,15.2,1.49,23.3,-,107,-,72.73,32.87,39.87,3.554,1.51,2.04,27.91,-,-,79.0
289,新北市,1998/04/23,三重,14.5,3.74,-,-,111,81,191.12,137.89,53.23,-,-,-,27.71,-,-,81.0
290,新北市,1998/04/23,菜寮,13.0,1.89,18.2,-,88,-,80.14,40.07,40.08,-,-,-,27.45,-,-,69.0
291,新北市,1998/04/23,永和,-,2.26,-,-,96,-,93.07,50.74,42.34,3.9,1.25,2.65,29.78,-,-,73.0
292,新北市,1998/04/23,新莊,24.4,1.3,22.9,-,79,-,60.91,27.66,33.25,3.484,0.96,2.52,27.63,-,-,67.0
293,新北市,1998/04/23,新店,4.3,1.01,31.7,-,56,-,37.99,7.6,30.4,-,-,-,27.0,-,-,106.0
294,新北市,1998/04/23,淡水,4.5,1.2,16.4,-,119,-,46.26,19.37,26.89,-,-,-,27.28,-,80.0,85.0
295,新北市,1998/04/23,汐止,8.6,1.24,14.3,-,67,-,65.59,31.13,34.46,-,-,-,26.18,-,-,58.0
296,新北市,1998/04/23,土城,9.4,1.26,27.1,-,74,-,70.73,29.86,40.87,-,-,-,27.43,-,-,98.0
297,新北市,1998/04/23,林口,13.3,0.87,13.8,-,50,-,45.91,19.1,26.81,-,-,-,25.78,-,-,50.0
298,新北市,1998/04/23,萬里,2.7,0.31,28.8,-,28,-,15.23,4.31,10.92,2.184,0.14,2.04,25.68,-,-,67.0
299,新北市,1998/04/22,板橋,15.0,1.8,16.5,-,98,-,86.1,33.59,52.51,4.205,1.87,2.34,25.93,-,-,74.0
300,新北市,1998/04/22,三重,8.1,3.12,-,-,79,64,168.8,114.09,54.7,-,-,-,25.62,-,-,65.0
301,新北市,1998/04/22,菜寮,7.2,2.11,12.7,-,67,-,83.71,35.23,48.47,-,-,-,25.62,-,-,59.0
302,新北市,1998/04/22,永和,-,2.32,-,-,103,-,103.73,50.12,53.61,4.203,1.47,2.74,27.96,-,-,77.0
303,新北市,1998/04/22,新莊,16.8,1.81,22.7,-,80,-,75.22,30.61,44.61,3.567,1.08,2.48,25.64,-,-,71.0
304,新北市,1998/04/22,新店,3.7,0.92,27.5,-,44,-,36.44,6.2,30.24,-,-,-,25.16,-,-,84.0
305,新北市,1998/04/22,淡水,3.1,1.26,20.4,-,93,-,47.08,13.38,33.71,-,-,-,25.6,-,83.0,71.0
306,新北市,1998/04/22,汐止,6.3,1.39,16.6,-,73,-,84.65,43.44,41.21,-,-,-,24.27,-,-,63.0
307,新北市,1998/04/22,土城,10.1,1.36,16.7,-,67,-,81.75,34.08,47.67,-,-,-,25.38,-,-,59.0
308,新北市,1998/04/22,林口,11.9,1.0,16.1,-,39,-,45.03,14.38,30.65,-,-,-,24.15,-,-,47.0
309,新北市,1998/04/22,萬里,2.4,0.28,39.3,-,23,-,12.22,1.73,10.49,2.127,0.07,2.05,24.47,-,-,80.0
310,新北市,1998/04/21,板橋,13.7,1.86,17.4,-,91,-,93.56,40.86,52.7,4.043,1.79,2.25,24.67,-,-,70.0
311,新北市,1998/04/21,三重,11.6,3.14,-,-,108,67,175.45,119.26,56.19,-,-,-,24.3,-,-,79.0
312,新北市,1998/04/21,菜寮,9.2,1.97,15.1,-,83,-,82.26,36.55,45.71,-,-,-,24.42,-,-,67.0
313,新北市,1998/04/21,永和,-,2.05,-,-,82,-,106.19,63.94,42.25,4.204,1.5,2.7,26.83,-,-,66.0
314,新北市,1998/04/21,新莊,23.7,2.12,24.4,-,86,-,95.57,44.67,50.9,3.755,1.33,2.43,24.32,-,-,86.0
315,新北市,1998/04/21,新店,3.0,1.1,19.9,-,45,-,42.7,8.27,34.43,-,-,-,23.75,-,-,55.0
316,新北市,1998/04/21,淡水,6.2,1.46,18.5,-,98,-,64.28,27.41,36.86,-,-,-,23.84,-,85.0,74.0
317,新北市,1998/04/21,汐止,10.3,1.31,3.8,-,59,-,92.31,53.02,39.29,-,-,-,22.97,-,-,55.0
318,新北市,1998/04/21,土城,8.2,1.55,18.6,-,65,-,93.4,44.72,48.68,-,-,-,23.96,-,-,57.0
319,新北市,1998/04/21,林口,14.4,1.39,21.1,-,66,-,68.96,27.89,41.07,-,-,-,22.33,-,-,74.0
320,新北市,1998/04/21,萬里,3.5,0.4,26.0,-,26,-,20.49,3.69,16.81,2.215,0.16,2.06,23.33,-,-,48.0
321,新北市,1998/04/20,板橋,8.5,1.28,13.5,-,122,-,62.76,23.77,38.99,3.178,1.33,1.85,23.44,-,-,86.0
322,新北市,1998/04/20,三重,6.9,3.42,-,-,101,61,175.11,119.84,45.85,-,-,-,23.18,-,-,75.0
323,新北市,1998/04/20,菜寮,5.7,1.78,14.6,-,91,-,71.94,33.09,38.85,-,-,-,23.33,-,-,71.0
324,新北市,1998/04/20,永和,-,2.23,-,-,104,-,105.6,71.87,33.73,4.032,1.57,2.46,25.99,-,-,77.0
325,新北市,1998/04/20,新莊,14.4,1.39,19.7,-,99,-,54.09,18.56,35.52,2.954,0.82,2.14,22.98,-,-,75.0
326,新北市,1998/04/20,新店,1.3,0.74,20.8,-,60,-,29.74,6.77,22.96,-,-,-,22.79,-,-,55.0
327,新北市,1998/04/20,淡水,2.2,1.0,30.5,-,-,-,34.8,10.49,24.31,-,-,-,22.69,-,85.0,83.0
328,新北市,1998/04/20,汐止,1.3,0.84,14.8,-,70,-,46.81,18.23,28.58,-,-,-,22.55,-,-,60.0
329,新北市,1998/04/20,土城,5.3,1.16,16.5,-,99,-,63.6,25.59,38.02,-,-,-,22.74,-,-,74.0
330,新北市,1998/04/20,林口,4.2,0.8,25.9,-,67,-,29.61,5.06,24.55,-,-,-,20.58,-,-,58.0
331,新北市,1998/04/20,萬里,0.7,0.37,32.0,-,43,-,15.86,2.59,13.27,2.247,0.19,2.06,22.42,-,-,49.0
332,新北市,1998/04/19,板橋,9.9,0.97,26.7,-,162,-,42.21,8.73,33.47,2.679,0.81,1.87,26.72,-,-,106.0
333,新北市,1998/04/19,三重,5.3,2.16,-,-,163,87,113.37,61.55,51.83,-,-,-,26.7,-,-,107.0
334,新北市,1998/04/19,菜寮,4.1,1.22,28.9,-,160,-,41.31,6.35,34.96,-,-,-,26.71,-,-,105.0
335,新北市,1998/04/19,永和,-,0.79,-,-,141,-,43.2,17.76,25.45,2.874,0.63,2.25,29.25,-,-,95.0
336,新北市,1998/04/19,新莊,12.1,1.0,40.8,-,158,-,37.4,8.61,28.79,2.976,0.39,2.59,26.18,-,-,104.0
337,新北市,1998/04/19,新店,0.4,0.43,44.4,-,123,-,11.07,0.38,10.69,-,-,-,26.46,-,-,87.0
338,新北市,1998/04/19,淡水,3.0,1.02,42.3,-,-,-,29.39,2.89,26.5,-,-,-,25.29,-,76.0,60.0
339,新北市,1998/04/19,汐止,0.6,0.7,24.4,-,147,-,26.96,5.26,21.7,-,-,-,25.45,-,-,98.0
340,新北市,1998/04/19,土城,6.8,0.91,27.8,-,141,-,53.37,16.16,37.21,-,-,-,26.3,-,-,96.0
341,新北市,1998/04/19,林口,5.5,0.76,42.2,-,129,-,26.38,1.04,25.33,-,-,-,23.74,-,-,89.0
342,新北市,1998/04/19,萬里,0.6,0.26,45.6,-,124,-,8.97,0.6,8.37,2.28,0.18,2.1,25.23,-,-,87.0
343,新北市,1998/04/18,板橋,14.4,1.43,36.8,-,194,-,72.05,19.7,52.35,3.508,1.34,2.16,26.15,-,-,150.0
344,新北市,1998/04/18,三重,8.9,2.37,-,-,167,171,142.75,79.67,63.08,-,-,-,25.81,-,-,109.0
345,新北市,1998/04/18,菜寮,6.5,1.45,31.4,-,156,-,54.38,10.79,43.58,-,-,-,25.9,-,-,103.0
346,新北市,1998/04/18,永和,8.3,1.97,-,-,159,-,102.51,46.59,55.92,3.574,1.26,2.32,28.41,-,-,105.0
347,新北市,1998/04/18,新莊,17.7,1.48,42.8,-,168,-,63.89,19.77,44.12,3.598,0.82,2.78,25.49,-,-,152.0
348,新北市,1998/04/18,新店,4.6,0.75,53.7,-,129,-,28.16,1.47,26.69,-,-,-,25.61,-,-,127.0
349,新北市,1998/04/18,淡水,4.3,1.3,29.2,-,-,-,43.84,7.72,36.12,-,-,-,24.72,-,74.0,51.0
350,新北市,1998/04/18,汐止,11.2,1.17,22.6,-,146,-,66.46,19.78,46.68,-,-,-,24.3,-,-,98.0
351,新北市,1998/04/18,土城,11.3,1.16,47.5,-,156,-,72.52,26.04,46.48,-,-,-,26.11,-,-,155.0
352,新北市,1998/04/18,林口,13.2,0.96,36.9,-,103,-,-,-,-,-,-,-,23.51,-,-,77.0
353,新北市,1998/04/18,萬里,1.8,0.41,59.7,-,92,-,10.54,0.79,9.76,2.374,0.23,2.15,22.92,-,-,81.0
354,新北市,1998/04/17,板橋,18.8,1.87,45.2,-,173,-,86.97,30.19,56.78,4.662,2.01,2.65,24.9,-,-,175.0
355,新北市,1998/04/17,三重,10.3,3.34,-,-,144,-,197.7,113.18,78.24,-,-,-,24.74,-,-,97.0
356,新北市,1998/04/17,菜寮,7.6,1.85,31.8,-,100,-,72.06,19.95,52.1,-,-,-,24.76,-,-,106.0
357,新北市,1998/04/17,永和,9.4,2.06,-,-,108,-,100.45,42.16,58.29,3.769,1.37,2.4,27.23,-,-,79.0
358,新北市,1998/04/17,新莊,23.1,2.02,49.1,-,157,-,79.6,31.24,48.36,4.52,1.45,3.13,24.47,-,-,130.0
359,新北市,1998/04/17,新店,5.1,0.95,47.9,-,96,-,36.21,3.28,32.94,-,-,-,24.54,-,-,129.0
360,新北市,1998/04/17,淡水,6.5,1.6,35.8,-,-,-,60.74,16.42,44.32,-,-,-,23.83,-,74.0,73.0
361,新北市,1998/04/17,汐止,12.2,1.58,21.7,-,131,-,91.22,35.3,55.92,-,-,-,23.13,-,-,91.0
362,新北市,1998/04/17,土城,10.7,1.52,37.7,-,134,-,89.4,38.59,50.81,-,-,-,24.64,-,-,104.0
363,新北市,1998/04/17,林口,15.9,1.12,34.8,-,93,-,55.81,12.03,43.78,-,-,-,23.28,-,-,73.0
364,新北市,1998/04/17,萬里,0.2,0.38,54.2,-,58,-,20.54,5.32,15.22,2.44,0.26,2.18,22.14,-,-,82.0
365,新北市,1998/04/16,板橋,13.9,1.95,24.9,-,133,-,79.29,25.3,53.99,3.985,1.86,2.12,22.92,-,-,91.0
366,新北市,1998/04/16,三重,9.3,2.91,-,-,154,-,156.41,85.59,70.82,-,-,-,22.88,-,-,102.0
367,新北市,1998/04/16,菜寮,7.9,-,32.9,-,126,-,66.23,14.0,57.18,-,-,-,23.09,-,-,88.0
368,新北市,1998/04/16,永和,9.7,2.1,-,-,122,-,102.42,48.43,53.99,3.944,1.21,2.73,25.31,-,-,86.0
369,新北市,1998/04/16,新莊,21.2,1.78,40.6,-,99,-,75.68,24.17,51.51,3.889,1.3,2.59,22.93,-,-,75.0
370,新北市,1998/04/16,新店,3.5,1.0,37.6,-,83,-,40.38,5.46,39.12,-,-,-,22.37,-,-,66.0
371,新北市,1998/04/16,淡水,6.3,1.21,55.0,-,-,-,43.4,4.69,38.49,-,-,-,22.89,-,73.0,97.0
372,新北市,1998/04/16,汐止,5.9,1.26,20.6,-,115,-,76.25,22.94,53.31,-,-,-,21.61,-,-,82.0
373,新北市,1998/04/16,土城,7.0,1.18,24.5,-,95,-,79.43,30.17,49.26,-,-,-,22.4,-,-,73.0
374,新北市,1998/04/16,林口,9.1,0.96,41.9,-,66,-,53.83,10.04,43.79,-,-,-,21.1,-,-,72.0
375,新北市,1998/04/16,萬里,1.9,0.36,43.9,-,54,-,16.0,2.4,13.61,2.329,0.18,2.15,20.81,-,-,57.0
376,新北市,1998/04/15,板橋,4.1,0.94,33.0,-,90,-,40.77,3.94,36.84,2.409,0.69,1.71,21.03,-,-,70.0
377,新北市,1998/04/15,三重,5.6,1.32,-,-,-,-,74.43,32.27,42.15,-,-,-,20.56,-,-,63.0
378,新北市,1998/04/15,菜寮,4.6,-,36.8,-,88,-,28.99,3.01,26.76,-,-,-,20.98,-,-,69.0
379,新北市,1998/04/15,永和,1.7,0.96,-,-,93,-,40.65,15.55,25.1,2.875,0.51,2.37,23.37,-,-,71.0
380,新北市,1998/04/15,新莊,5.4,0.81,48.2,-,-,-,24.03,1.2,23.14,2.447,0.27,2.18,20.8,-,-,55.0
381,新北市,1998/04/15,新店,1.7,0.63,54.3,-,82,-,16.13,0.52,15.74,-,-,-,20.44,-,-,66.0
382,新北市,1998/04/15,淡水,4.5,0.6,59.3,-,112,-,12.17,0.99,11.48,-,-,-,21.84,-,63.0,81.0
383,新北市,1998/04/15,汐止,7.3,0.91,26.4,-,96,-,46.42,9.34,37.07,-,-,-,19.89,-,-,73.0
384,新北市,1998/04/15,土城,2.2,0.78,40.2,-,84,-,26.68,1.31,25.38,-,-,-,20.93,-,-,67.0
385,新北市,1998/04/15,林口,4.6,0.61,43.4,-,57,-,22.57,1.34,21.24,-,-,-,18.43,-,-,54.0
386,新北市,1998/04/15,萬里,1.1,0.36,57.8,-,60,-,9.19,0.22,8.97,2.221,0.15,2.07,20.2,-,-,65.0
387,新北市,1998/04/14,板橋,8.0,1.19,17.0,-,50,-,51.72,11.08,40.63,2.969,0.99,1.98,21.86,-,-,50.0
388,新北市,1998/04/14,三重,5.4,2.41,-,-,-,54,129.0,81.26,47.75,-,-,-,21.22,-,-,45.0
389,新北市,1998/04/14,菜寮,4.1,-,16.9,-,53,-,49.57,12.38,37.19,-,-,-,21.69,-,-,52.0
390,新北市,1998/04/14,永和,-,1.38,-,-,54,-,55.31,28.14,27.17,3.377,0.73,2.64,24.2,-,-,52.0
391,新北市,1998/04/14,新莊,7.9,1.0,24.4,-,-,-,36.01,4.33,31.68,2.513,0.37,2.14,21.49,-,-,43.0
392,新北市,1998/04/14,新店,3.6,0.77,26.9,-,33,-,27.08,2.35,24.73,-,-,-,21.07,-,-,42.0
393,新北市,1998/04/14,淡水,1.6,0.87,36.2,-,51,-,24.2,3.46,20.74,-,-,-,21.57,-,84.0,50.0
394,新北市,1998/04/14,汐止,6.0,0.91,16.2,-,42,-,48.75,13.02,35.73,-,-,-,20.69,-,-,42.0
395,新北市,1998/04/14,土城,3.1,0.86,19.1,-,32,-,37.64,6.78,30.86,-,-,-,21.23,-,-,32.0
396,新北市,1998/04/14,林口,4.4,0.66,28.3,-,34,-,23.63,2.59,21.05,-,-,-,19.09,-,-,39.0
397,新北市,1998/04/14,萬里,0.7,0.35,52.6,-,28,-,5.58,0.18,5.41,2.025,0.06,1.97,20.77,-,-,61.0
398,新北市,1998/04/13,板橋,7.7,1.3,11.0,-,42,-,60.85,21.4,39.45,3.041,1.11,1.93,24.39,-,-,42.0
399,新北市,1998/04/13,三重,8.3,2.99,-,-,69,55,172.44,128.07,44.37,-,-,-,23.96,-,-,59.0
400,新北市,1998/04/13,菜寮,7.0,1.44,7.1,-,43,-,59.71,23.08,36.63,-,-,-,24.09,-,-,43.0
401,新北市,1998/04/13,永和,-,2.79,-,-,74,-,102.64,66.26,36.39,4.126,1.49,2.64,26.29,-,-,62.0
402,新北市,1998/04/13,新莊,8.8,1.22,13.2,-,-,-,48.36,16.21,32.15,2.752,0.58,2.18,23.98,-,-,35.0
403,新北市,1998/04/13,新店,3.4,0.88,11.7,-,-,-,39.35,11.62,27.73,-,-,-,23.44,-,-,39.0
404,新北市,1998/04/13,淡水,3.0,0.79,20.6,-,34,-,28.73,6.22,22.52,-,-,-,23.89,-,86.0,35.0
405,新北市,1998/04/13,汐止,5.1,1.03,8.2,-,52,-,62.86,20.99,41.87,-,-,-,23.23,-,-,51.0
