序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1911,雲林縣,1999/01/25,崙背,5.4,0.45,22.7,-,84,-,23.91,2.97,20.95,1.787,0.07,1.72,19.22,-,-,67.0,-
1912,雲林縣,1999/01/25,臺西,2.7,0.49,38.2,-,70,-,13.02,1.9,11.12,-,-,-,18.49,-,-,60.0,-
1913,雲林縣,1999/01/24,斗六,9.8,0.81,8.5,-,85,-,35.94,10.4,25.54,-,-,-,21.91,-,-,67.0,-
1914,雲林縣,1999/01/24,崙背,3.1,0.32,23.2,-,54,-,19.08,2.46,16.62,1.739,0.02,1.72,20.58,-,-,52.0,-
1915,雲林縣,1999/01/24,臺西,1.7,0.45,36.7,-,43,-,8.75,1.59,7.16,-,-,-,19.34,-,-,53.0,-
1916,雲林縣,1999/01/23,斗六,6.8,1.13,9.2,-,177,-,60.08,25.33,34.74,-,-,-,19.4,-,-,114.0,-
1917,雲林縣,1999/01/23,崙背,3.5,0.44,16.0,-,155,-,28.74,3.55,25.19,1.807,0.07,1.73,18.45,-,-,102.0,-
1918,雲林縣,1999/01/23,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1919,雲林縣,1999/01/22,斗六,11.3,0.96,8.6,-,159,-,58.29,22.25,36.03,-,-,-,18.63,-,-,104.0,-
1920,雲林縣,1999/01/22,崙背,2.0,0.4,21.1,-,141,-,22.63,2.33,20.3,1.963,0.13,1.83,17.51,-,-,96.0,-
1921,雲林縣,1999/01/22,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1922,雲林縣,1999/01/21,斗六,6.8,0.65,15.3,-,84,-,32.04,5.81,26.23,-,-,-,18.49,-,-,67.0,-
1923,雲林縣,1999/01/21,崙背,7.4,0.28,26.5,-,70,-,20.38,2.59,17.78,1.725,0.01,1.71,17.63,-,-,60.0,-
1924,雲林縣,1999/01/21,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1925,雲林縣,1999/01/20,斗六,4.9,0.8,8.6,-,75,-,33.14,7.51,25.63,-,-,-,18.68,-,-,62.0,-
1926,雲林縣,1999/01/20,崙背,8.0,0.4,19.9,-,99,-,23.21,1.74,21.47,1.722,0.04,1.68,17.79,-,-,75.0,-
1927,雲林縣,1999/01/20,臺西,1.2,0.4,43.9,-,63,-,6.08,0.63,5.45,-,-,-,17.01,-,-,57.0,-
1928,雲林縣,1999/01/19,斗六,6.1,0.76,10.6,-,97,-,39.42,14.45,24.97,-,-,-,20.4,-,-,73.0,-
1929,雲林縣,1999/01/19,崙背,5.2,0.37,19.6,-,97,-,25.33,4.48,20.85,1.78,0.06,1.72,19.36,-,-,73.0,-
1930,雲林縣,1999/01/19,臺西,2.9,0.36,31.0,-,62,-,13.51,2.23,11.28,-,-,-,18.24,-,-,56.0,-
1931,雲林縣,1999/01/18,斗六,5.4,0.89,4.1,-,104,-,47.42,17.52,29.9,-,-,-,17.37,-,-,77.0,-
1932,雲林縣,1999/01/18,崙背,3.4,0.29,19.9,-,99,-,18.69,2.08,16.61,1.74,0.06,1.68,16.81,-,-,74.0,-
1933,雲林縣,1999/01/18,臺西,2.5,0.28,33.5,-,71,-,11.29,0.87,10.41,-,-,-,16.15,-,-,60.0,-
1934,雲林縣,1999/01/17,斗六,7.1,1.11,2.5,-,103,-,62.81,29.22,33.59,-,-,-,16.04,-,-,77.0,-
1935,雲林縣,1999/01/17,崙背,5.9,0.36,15.3,-,65,-,27.62,4.54,23.08,1.934,0.08,1.86,15.97,-,-,58.0,-
1936,雲林縣,1999/01/17,臺西,2.6,0.32,27.5,-,57,-,14.12,1.02,13.1,-,-,-,15.8,-,-,54.0,-
1937,雲林縣,1999/01/16,斗六,5.8,0.94,8.8,-,109,-,39.6,11.28,28.33,-,-,-,13.6,-,-,79.0,-
1938,雲林縣,1999/01/16,崙背,7.4,0.49,19.2,-,94,-,28.37,2.22,26.15,1.945,0.18,1.77,13.77,-,-,72.0,-
1939,雲林縣,1999/01/16,臺西,16.1,0.5,21.5,-,86,-,30.77,5.17,25.6,-,-,-,13.78,-,-,68.0,-
1940,雲林縣,1999/01/15,斗六,3.9,0.72,15.2,-,55,-,25.08,4.76,20.31,-,-,-,13.29,-,-,52.0,-
1941,雲林縣,1999/01/15,崙背,6.5,0.53,24.1,-,99,-,20.18,2.06,18.12,1.803,0.07,1.73,12.35,-,-,74.0,-
1942,雲林縣,1999/01/15,臺西,3.9,0.58,34.3,-,90,-,12.82,1.07,11.75,-,-,-,12.56,-,-,70.0,-
1943,雲林縣,1999/01/14,斗六,6.1,0.77,9.2,-,99,-,51.22,24.11,27.11,-,-,-,17.37,-,-,74.0,-
1944,雲林縣,1999/01/14,崙背,4.4,0.3,18.4,-,65,-,18.37,1.46,16.9,1.751,0.04,1.72,16.52,-,-,58.0,-
1945,雲林縣,1999/01/14,臺西,0.4,0.26,33.7,-,44,-,7.27,0.45,6.81,-,-,-,16.11,-,-,44.0,-
1946,雲林縣,1999/01/13,斗六,6.2,0.71,8.3,-,65,-,39.86,13.47,26.39,-,-,-,17.2,-,-,57.0,-
1947,雲林縣,1999/01/13,崙背,6.2,0.27,16.8,-,56,-,24.83,1.96,22.87,1.809,0.05,1.76,16.93,-,-,53.0,-
1948,雲林縣,1999/01/13,臺西,1.3,0.27,35.2,-,29,-,10.31,1.63,8.69,-,-,-,16.48,-,-,40.0,-
1949,雲林縣,1999/01/12,斗六,3.8,0.73,7.9,-,62,-,32.82,9.47,23.35,-,-,-,15.32,-,-,56.0,-
1950,雲林縣,1999/01/12,崙背,5.1,0.35,19.8,-,64,-,19.13,0.99,18.14,1.79,0.05,1.73,15.03,-,-,57.0,-
1951,雲林縣,1999/01/12,臺西,3.4,0.38,33.5,-,32,-,11.71,0.55,11.16,-,-,-,14.98,-,-,36.0,-
1952,雲林縣,1999/01/11,斗六,5.9,0.83,10.7,-,85,-,44.43,16.9,27.54,-,-,-,16.28,-,-,68.0,-
1953,雲林縣,1999/01/11,崙背,8.1,0.3,18.5,-,68,-,24.83,2.29,22.53,1.892,0.12,1.77,15.91,-,-,59.0,-
1954,雲林縣,1999/01/11,臺西,1.9,0.3,34.6,-,40,-,9.57,0.53,9.03,-,-,-,15.95,-,-,41.0,-
1955,雲林縣,1999/01/10,斗六,2.8,0.6,12.7,-,59,-,30.84,8.85,21.99,-,-,-,16.08,-,-,55.0,-
1956,雲林縣,1999/01/10,崙背,4.7,0.25,20.5,-,58,-,18.97,1.26,17.71,1.816,0.08,1.73,15.67,-,-,54.0,-
1957,雲林縣,1999/01/10,臺西,2.0,0.27,32.7,-,37,-,9.84,0.3,9.55,-,-,-,15.46,-,-,39.0,-
1958,雲林縣,1999/01/09,斗六,5.5,0.68,8.7,-,68,-,39.92,12.33,27.6,-,-,-,15.15,-,-,59.0,-
1959,雲林縣,1999/01/09,崙背,6.8,0.25,20.0,-,65,-,22.77,1.64,21.12,1.804,0.11,1.69,14.71,-,-,58.0,-
1960,雲林縣,1999/01/09,臺西,9.6,0.3,28.2,-,56,-,17.06,1.45,15.61,-,-,-,15.14,-,-,53.0,-
1961,雲林縣,1999/01/08,斗六,4.2,0.59,12.9,-,62,-,32.97,7.81,25.16,-,-,-,14.46,-,-,56.0,-
1962,雲林縣,1999/01/08,崙背,3.7,0.26,22.9,-,62,-,20.0,1.27,18.73,1.84,0.09,1.75,13.81,-,-,56.0,-
1963,雲林縣,1999/01/08,臺西,11.0,0.29,25.2,-,72,-,23.75,2.96,20.78,-,-,-,14.33,-,-,61.0,-
1964,雲林縣,1999/01/07,斗六,5.2,0.93,16.0,-,130,-,33.7,8.49,25.21,-,-,-,16.13,-,-,90.0,-
1965,雲林縣,1999/01/07,崙背,6.5,0.67,30.5,-,180,-,18.83,1.39,17.44,1.937,0.1,1.83,15.79,-,-,115.0,-
1966,雲林縣,1999/01/07,臺西,5.9,0.65,41.0,-,162,-,14.32,1.18,13.14,-,-,-,16.13,-,-,106.0,-
1967,雲林縣,1999/01/06,斗六,5.1,0.79,14.9,-,93,-,37.69,12.5,25.19,-,-,-,18.05,-,-,71.0,-
1968,雲林縣,1999/01/06,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1969,雲林縣,1999/01/06,臺西,2.6,0.33,34.5,-,73,-,15.96,1.67,14.29,-,-,-,17.92,-,-,62.0,-
1970,雲林縣,1999/01/05,斗六,4.9,0.87,14.6,-,96,-,39.3,12.11,27.19,-,-,-,17.46,-,-,73.0,-
1971,雲林縣,1999/01/05,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1972,雲林縣,1999/01/05,臺西,1.8,0.28,47.3,-,68,-,8.15,0.49,7.66,-,-,-,17.87,-,-,60.0,-
1973,雲林縣,1999/01/04,斗六,5.4,0.89,16.2,-,108,-,35.41,8.05,27.37,-,-,-,17.46,-,-,79.0,-
1974,雲林縣,1999/01/04,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1975,雲林縣,1999/01/04,臺西,3.0,0.46,46.0,-,90,-,10.48,0.72,9.76,-,-,-,17.59,-,-,70.0,-
1976,雲林縣,1999/01/03,斗六,3.2,0.99,11.0,-,119,-,31.22,5.84,25.38,-,-,-,16.87,-,-,84.0,-
1977,雲林縣,1999/01/03,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1978,雲林縣,1999/01/03,臺西,4.2,0.59,34.7,-,98,-,12.63,0.8,11.84,-,-,-,16.94,-,-,74.0,-
1979,雲林縣,1999/01/02,斗六,3.3,0.77,16.4,-,80,-,29.33,9.05,20.27,-,-,-,17.64,-,-,65.0,-
1980,雲林縣,1999/01/02,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1981,雲林縣,1999/01/02,臺西,3.7,0.45,33.9,-,73,-,13.32,0.79,12.53,-,-,-,17.67,-,-,62.0,-
1982,雲林縣,1999/01/01,斗六,4.5,0.75,14.3,-,65,-,32.94,10.67,22.26,-,-,-,17.82,-,-,57.0,-
1983,雲林縣,1999/01/01,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1984,雲林縣,1999/01/01,臺西,1.7,0.4,38.0,-,46,-,8.11,0.52,7.59,-,-,-,18.15,-,-,48.0,-
1985,嘉義縣,1999/01/31,朴子,3.1,0.61,33.0,-,115,-,21.07,1.31,19.76,-,-,-,20.31,-,-,83.0,-
1986,嘉義縣,1999/01/31,新港,3.5,0.34,32.6,-,126,-,24.95,3.31,21.5,-,-,-,20.25,-,-,88.0,-
1987,嘉義縣,1999/01/30,朴子,4.4,0.44,34.3,-,74,-,22.56,3.63,18.94,-,-,-,18.89,-,-,63.0,-
1988,嘉義縣,1999/01/30,新港,4.7,0.06,36.5,-,96,-,20.07,2.65,17.42,-,-,-,18.58,-,-,73.0,-
1989,嘉義縣,1999/01/29,朴子,8.0,0.48,23.9,-,107,-,25.66,3.56,22.1,-,-,-,18.35,-,-,78.0,-
1990,嘉義縣,1999/01/29,新港,5.5,0.09,28.7,-,115,-,23.03,1.68,21.35,-,-,-,18.25,-,-,82.0,-
1991,嘉義縣,1999/01/28,朴子,6.5,0.82,21.1,-,178,-,37.63,10.45,27.18,-,-,-,18.71,-,-,114.0,-
1992,嘉義縣,1999/01/28,新港,8.4,0.14,15.3,-,210,-,45.57,13.89,31.68,-,-,-,18.34,-,-,130.0,-
1993,嘉義縣,1999/01/27,朴子,5.4,0.9,31.1,-,163,-,42.56,11.59,30.97,-,-,-,20.02,-,-,106.0,-
1994,嘉義縣,1999/01/27,新港,7.2,0.34,28.8,-,200,-,49.06,16.43,32.63,-,-,-,19.64,-,-,125.0,-
1995,嘉義縣,1999/01/26,朴子,3.5,0.71,25.7,-,103,-,25.07,4.98,20.09,-,-,-,18.54,-,-,77.0,-
1996,嘉義縣,1999/01/26,新港,5.7,0.18,22.9,-,110,-,31.6,6.74,24.86,-,-,-,18.27,-,-,80.0,-
1997,嘉義縣,1999/01/25,朴子,4.0,0.53,24.3,-,73,-,21.97,3.08,18.89,-,-,-,19.51,-,-,62.0,-
1998,嘉義縣,1999/01/25,新港,4.8,0.2,21.9,-,95,-,24.64,3.67,20.97,-,-,-,19.19,-,-,73.0,-
1999,嘉義縣,1999/01/24,朴子,3.7,0.46,25.6,-,53,-,15.51,1.76,14.21,-,-,-,20.99,-,-,51.0,-
2000,嘉義縣,1999/01/24,新港,2.4,0.21,26.4,-,57,-,17.47,1.83,15.64,-,-,-,20.96,-,-,54.0,-
2001,嘉義縣,1999/01/23,朴子,2.1,0.62,17.4,-,129,-,30.26,4.39,25.87,-,-,-,18.24,-,-,89.0,-
2002,嘉義縣,1999/01/23,新港,2.0,0.22,17.2,-,160,-,35.46,7.79,27.67,-,-,-,18.12,-,-,105.0,-
2003,嘉義縣,1999/01/22,朴子,1.8,0.51,21.6,-,116,-,22.76,2.55,20.2,-,-,-,17.77,-,-,83.0,-
2004,嘉義縣,1999/01/22,新港,3.5,0.26,19.1,-,134,-,29.1,5.39,23.7,-,-,-,17.56,-,-,92.0,-
2005,嘉義縣,1999/01/21,朴子,4.0,0.36,29.3,-,65,-,16.78,1.45,15.7,-,-,-,17.85,-,-,57.0,-
2006,嘉義縣,1999/01/21,新港,6.6,0.18,28.4,-,84,-,20.97,2.71,18.25,-,-,-,17.66,-,-,67.0,-
2007,嘉義縣,1999/01/20,朴子,6.7,0.47,20.6,-,88,-,21.6,1.58,20.02,-,-,-,17.97,-,-,69.0,-
2008,嘉義縣,1999/01/20,新港,5.4,0.08,20.1,-,87,-,23.04,1.9,21.14,-,-,-,17.74,-,-,68.0,-
2009,嘉義縣,1999/01/19,朴子,3.7,0.4,19.1,-,87,-,22.6,3.74,18.86,-,-,-,19.64,-,-,68.0,-
2010,嘉義縣,1999/01/19,新港,4.7,0.2,19.5,-,104,-,26.82,5.71,21.11,-,-,-,19.19,-,-,77.0,-
2011,嘉義縣,1999/01/18,朴子,3.1,0.36,17.0,-,95,-,20.61,2.72,17.89,-,-,-,16.88,-,-,72.0,-
2012,嘉義縣,1999/01/18,新港,3.0,0.17,19.9,-,97,-,19.26,2.69,16.58,-,-,-,16.82,-,-,74.0,-
2013,嘉義縣,1999/01/17,朴子,4.5,0.51,14.0,-,59,-,27.42,5.49,21.93,-,-,-,15.77,-,-,54.0,-
2014,嘉義縣,1999/01/17,新港,4.7,0.12,13.2,-,75,-,30.99,7.49,23.49,-,-,-,15.63,-,-,63.0,-
2015,嘉義縣,1999/01/16,朴子,7.5,0.51,20.7,-,81,-,27.17,2.1,25.07,-,-,-,13.86,-,-,65.0,-
2016,嘉義縣,1999/01/16,新港,5.4,0.07,19.5,-,104,-,29.6,3.22,26.38,-,-,-,13.58,-,-,77.0,-
2017,嘉義縣,1999/01/15,朴子,13.3,0.57,19.5,-,83,-,27.7,4.61,23.09,-,-,-,13.12,-,-,66.0,-
2018,嘉義縣,1999/01/15,新港,3.5,0.36,26.8,-,80,-,18.91,1.5,17.4,-,-,-,12.65,-,-,65.0,-
2019,嘉義縣,1999/01/14,朴子,3.9,0.34,19.3,-,64,-,19.44,2.24,17.2,-,-,-,16.9,-,-,57.0,-
2020,嘉義縣,1999/01/14,新港,2.9,0.14,17.1,-,75,-,24.33,5.74,18.59,-,-,-,16.59,-,-,63.0,-
2021,嘉義縣,1999/01/13,朴子,2.9,0.37,20.0,-,42,-,20.53,1.79,18.74,-,-,-,16.83,-,-,42.0,-
2022,嘉義縣,1999/01/13,新港,5.2,0.06,17.9,-,56,-,24.44,2.94,21.5,-,-,-,16.66,-,-,53.0,-
2023,嘉義縣,1999/01/12,朴子,3.4,0.4,18.4,-,42,-,20.91,1.37,19.53,-,-,-,15.11,-,-,42.0,-
2024,嘉義縣,1999/01/12,新港,3.0,0.08,19.6,-,51,-,20.06,1.83,18.23,-,-,-,14.87,-,-,50.0,-
2025,嘉義縣,1999/01/11,朴子,6.2,0.38,19.8,-,56,-,22.65,2.19,20.47,-,-,-,16.1,-,-,53.0,-
2026,嘉義縣,1999/01/11,新港,6.0,0.11,17.7,-,77,-,28.57,5.26,23.3,-,-,-,15.64,-,-,64.0,-
2027,嘉義縣,1999/01/10,朴子,6.3,0.36,19.9,-,54,-,20.33,1.46,18.88,-,-,-,15.88,-,-,52.0,-
2028,嘉義縣,1999/01/10,新港,3.0,0.05,23.4,-,61,-,18.43,1.46,16.96,-,-,-,15.51,-,-,55.0,-
2029,嘉義縣,1999/01/09,朴子,7.5,0.41,19.0,-,61,-,24.22,1.89,22.33,-,-,-,14.93,-,-,55.0,-
2030,嘉義縣,1999/01/09,新港,4.9,0.03,20.2,-,78,-,22.85,1.87,20.98,-,-,-,14.56,-,-,64.0,-
2031,嘉義縣,1999/01/08,朴子,5.4,0.33,22.0,-,54,-,23.85,3.15,20.7,-,-,-,14.26,-,-,52.0,-
2032,嘉義縣,1999/01/08,新港,2.4,0.05,24.6,-,63,-,18.79,1.43,17.35,-,-,-,13.94,-,-,56.0,-
2033,嘉義縣,1999/01/07,朴子,6.0,0.66,26.8,-,141,-,22.02,1.15,20.87,-,-,-,15.99,-,-,95.0,-
2034,嘉義縣,1999/01/07,新港,3.8,0.38,30.1,-,160,-,19.15,1.08,18.07,-,-,-,15.62,-,-,105.0,-
2035,嘉義縣,1999/01/06,朴子,2.5,0.45,21.4,-,70,-,27.02,8.46,18.56,-,-,-,17.18,-,-,60.0,-
2036,嘉義縣,1999/01/06,新港,3.1,0.11,21.4,-,88,-,35.15,14.83,20.32,-,-,-,16.64,-,-,69.0,-
2037,嘉義縣,1999/01/05,朴子,4.3,0.39,28.9,-,78,-,19.36,1.5,17.86,-,-,-,17.52,-,-,64.0,-
2038,嘉義縣,1999/01/05,新港,4.6,0.04,27.1,-,75,-,21.95,2.16,19.79,-,-,-,17.1,-,-,63.0,-
2039,嘉義縣,1999/01/04,朴子,5.2,0.56,29.9,-,88,-,21.13,0.83,20.31,-,-,-,17.17,-,-,69.0,-
2040,嘉義縣,1999/01/04,新港,5.1,0.04,29.8,-,112,-,21.6,1.31,20.29,-,-,-,16.91,-,-,81.0,-
2041,嘉義縣,1999/01/03,朴子,3.4,0.66,22.7,-,92,-,19.51,1.14,18.37,-,-,-,16.21,-,-,71.0,-
2042,嘉義縣,1999/01/03,新港,5.0,0.17,20.5,-,100,-,21.58,1.99,19.59,-,-,-,16.15,-,-,75.0,-
2043,嘉義縣,1999/01/02,朴子,4.0,0.49,24.4,-,67,-,19.17,1.9,17.26,-,-,-,17.25,-,-,59.0,-
2044,嘉義縣,1999/01/02,新港,2.7,0.09,26.2,-,87,-,17.73,1.47,16.26,-,-,-,16.82,-,-,69.0,-
2045,嘉義縣,1999/01/01,朴子,4.7,0.45,24.4,-,47,-,19.07,1.93,17.14,-,-,-,17.59,-,-,47.0,-
2046,嘉義縣,1999/01/01,新港,3.5,0.21,25.6,-,69,-,19.23,1.81,17.42,-,-,-,17.27,-,-,60.0,-
2047,屏東縣,1999/01/31,屏東,3.2,0.84,37.5,-,105,-,22.26,1.5,20.76,2.539,0.36,2.18,22.85,-,-,77.0,-
2048,屏東縣,1999/01/31,潮州,1.0,0.61,34.3,-,122,-,17.48,1.41,16.07,-,-,-,22.54,-,-,86.0,-
2049,屏東縣,1999/01/31,恆春,0.0,0.25,42.4,-,24,-,0.28,0.01,0.27,-,-,-,23.34,-,-,39.0,-
2050,屏東縣,1999/01/30,屏東,5.4,0.73,40.8,-,129,-,26.09,3.02,23.07,2.646,0.33,2.31,22.01,-,-,94.0,-
2051,屏東縣,1999/01/30,潮州,3.9,0.69,39.2,-,149,-,28.61,4.09,24.52,-,-,-,21.33,-,-,100.0,-
2052,屏東縣,1999/01/30,恆春,0.0,0.24,46.4,-,21,-,0.49,0.01,0.48,-,-,-,21.22,-,-,43.0,-
2053,屏東縣,1999/01/29,屏東,5.5,0.95,40.0,-,168,-,34.66,3.49,31.17,2.699,0.45,2.25,21.3,-,-,109.0,-
2054,屏東縣,1999/01/29,潮州,6.6,0.82,42.8,-,172,-,32.11,3.37,28.74,-,-,-,20.66,-,-,111.0,-
2055,屏東縣,1999/01/29,恆春,0.0,0.27,45.8,-,34,-,0.74,0.01,0.73,-,-,-,21.26,-,-,43.0,-
2056,屏東縣,1999/01/28,屏東,3.3,0.94,39.6,-,144,-,26.17,2.25,23.92,2.66,0.34,2.32,22.57,-,-,97.0,-
2057,屏東縣,1999/01/28,潮州,6.1,0.86,44.0,-,167,-,29.31,1.73,27.59,-,-,-,22.07,-,-,117.0,-
2058,屏東縣,1999/01/28,恆春,0.0,0.33,40.5,-,23,-,0.67,0.0,0.67,-,-,-,21.9,-,-,43.0,-
2059,屏東縣,1999/01/27,屏東,2.6,0.98,47.7,-,133,-,24.04,1.73,22.32,2.643,0.38,2.27,23.18,-,-,98.0,-
2060,屏東縣,1999/01/27,潮州,5.5,0.92,48.7,-,162,-,26.62,2.63,23.99,-,-,-,22.29,-,-,155.0,-
2061,屏東縣,1999/01/27,恆春,0.0,0.33,40.4,-,25,-,0.43,0.01,0.42,-,-,-,22.39,-,-,38.0,-
2062,屏東縣,1999/01/26,屏東,-,-,27.6,-,-,-,-,-,-,-,-,-,23.15,-,-,94.0,-
2063,屏東縣,1999/01/26,潮州,6.7,0.87,50.4,-,135,-,44.76,18.06,26.7,-,-,-,22.61,-,-,125.0,-
2064,屏東縣,1999/01/26,恆春,0.0,0.34,43.4,-,15,-,0.52,0.0,0.52,-,-,-,21.97,-,-,40.0,-
2065,屏東縣,1999/01/25,屏東,4.8,0.88,22.0,-,122,-,30.76,5.37,25.39,2.501,0.38,2.12,24.28,-,-,86.0,-
2066,屏東縣,1999/01/25,潮州,6.3,0.78,34.6,-,156,-,29.63,5.39,24.24,-,-,-,24.11,-,-,103.0,-
2067,屏東縣,1999/01/25,恆春,0.3,0.31,37.0,-,24,-,2.01,0.26,1.75,-,-,-,23.03,-,-,37.0,-
2068,屏東縣,1999/01/24,屏東,5.4,0.83,38.7,-,129,-,22.62,1.03,21.59,2.523,0.27,2.25,25.45,-,-,90.0,-
2069,屏東縣,1999/01/24,潮州,4.4,0.74,54.2,-,193,-,21.78,1.29,20.49,-,-,-,24.62,-,-,190.0,-
2070,屏東縣,1999/01/24,恆春,0.1,0.17,33.4,-,17,-,0.32,0.03,0.29,-,-,-,22.9,-,-,34.0,-
2071,屏東縣,1999/01/23,屏東,8.4,1.13,48.0,-,178,-,35.15,3.08,32.08,2.794,0.45,2.35,23.9,-,-,144.0,-
2072,屏東縣,1999/01/23,潮州,5.2,0.88,44.9,-,198,-,28.69,1.95,26.74,-,-,-,23.66,-,-,124.0,-
2073,屏東縣,1999/01/23,恆春,0.0,0.18,28.4,-,25,-,0.1,0.01,0.09,-,-,-,23.66,-,-,28.0,-
2074,屏東縣,1999/01/22,屏東,4.3,0.93,27.2,-,149,-,32.51,4.14,28.37,2.665,0.38,2.29,22.49,-,-,100.0,-
2075,屏東縣,1999/01/22,潮州,4.5,0.72,41.5,-,187,-,28.14,3.63,24.51,-,-,-,21.93,-,-,124.0,-
2076,屏東縣,1999/01/22,恆春,0.0,0.27,38.8,-,13,-,0.21,0.01,0.2,-,-,-,20.87,-,-,35.0,-
2077,屏東縣,1999/01/21,屏東,5.4,0.78,28.7,-,133,-,34.68,5.25,29.42,2.672,0.37,2.31,20.8,-,-,91.0,-
2078,屏東縣,1999/01/21,潮州,8.9,0.71,30.7,-,159,-,36.19,6.17,30.02,-,-,-,20.6,-,-,105.0,-
2079,屏東縣,1999/01/21,恆春,0.0,0.2,44.6,-,14,-,0.73,0.32,0.4,-,-,-,20.54,-,-,39.0,-
2080,屏東縣,1999/01/20,屏東,4.5,0.87,15.8,-,145,-,35.54,7.75,27.79,2.695,0.34,2.36,22.1,-,-,98.0,-
2081,屏東縣,1999/01/20,潮州,9.1,0.89,18.5,-,229,-,52.45,11.97,40.49,-,-,-,21.89,-,-,139.0,-
2082,屏東縣,1999/01/20,恆春,0.0,0.31,40.6,-,12,-,0.92,0.23,0.69,-,-,-,21.54,-,-,37.0,-
2083,屏東縣,1999/01/19,屏東,4.7,1.0,23.3,-,137,-,37.79,8.25,29.54,2.84,0.53,2.31,23.1,-,-,93.0,-
2084,屏東縣,1999/01/19,潮州,4.1,0.72,27.7,-,165,-,36.7,9.92,26.78,-,-,-,22.49,-,-,107.0,-
2085,屏東縣,1999/01/19,恆春,0.0,0.19,33.6,-,15,-,0.21,0.0,0.2,-,-,-,22.42,-,-,34.0,-
2086,屏東縣,1999/01/18,屏東,2.6,0.88,21.4,-,124,-,30.04,5.8,24.24,2.484,0.33,2.15,20.97,-,-,87.0,-
2087,屏東縣,1999/01/18,潮州,4.9,0.86,24.8,-,168,-,34.73,4.51,30.22,-,-,-,20.88,-,-,109.0,-
2088,屏東縣,1999/01/18,恆春,0.0,0.18,34.9,-,13,-,0.09,0.01,0.08,-,-,-,21.43,-,-,32.0,-
2089,屏東縣,1999/01/17,屏東,2.9,1.23,11.4,-,161,-,36.1,6.75,29.35,2.786,0.5,2.29,18.59,-,-,106.0,-
2090,屏東縣,1999/01/17,潮州,4.1,1.07,14.9,-,207,-,40.28,6.55,33.73,-,-,-,18.62,-,-,128.0,-
2091,屏東縣,1999/01/17,恆春,0.0,0.22,38.5,-,14,-,0.59,0.01,0.58,-,-,-,19.63,-,-,34.0,-
2092,屏東縣,1999/01/16,屏東,6.3,1.12,13.4,-,153,-,38.46,7.39,31.08,2.585,0.35,2.24,17.2,-,-,102.0,-
2093,屏東縣,1999/01/16,潮州,8.3,1.11,18.7,-,210,-,46.2,6.76,39.44,-,-,-,17.4,-,-,130.0,-
2094,屏東縣,1999/01/16,恆春,0.2,0.36,44.8,-,20,-,1.17,0.04,1.13,-,-,-,17.66,-,-,40.0,-
2095,屏東縣,1999/01/15,屏東,1.7,0.81,6.7,-,64,-,31.22,6.6,24.62,2.49,0.25,2.24,16.17,-,-,57.0,-
2096,屏東縣,1999/01/15,潮州,2.2,0.68,6.9,-,89,-,31.6,4.01,27.59,-,-,-,16.14,-,-,70.0,-
2097,屏東縣,1999/01/15,恆春,0.1,0.35,38.3,-,15,-,1.14,0.07,1.07,-,-,-,18.63,-,-,38.0,-
2098,屏東縣,1999/01/14,屏東,3.3,0.74,30.0,-,130,-,30.72,6.82,23.9,2.475,0.28,2.2,20.57,-,-,91.0,-
2099,屏東縣,1999/01/14,潮州,4.8,0.73,36.6,-,184,-,34.33,7.38,26.96,-,-,-,20.41,-,-,117.0,-
2100,屏東縣,1999/01/14,恆春,0.0,0.21,37.0,-,13,-,0.22,0.01,0.21,-,-,-,21.93,-,-,35.0,-
2101,屏東縣,1999/01/13,屏東,5.8,0.94,21.5,-,100,-,37.43,5.87,31.56,2.755,0.49,2.27,19.0,-,-,75.0,-
2102,屏東縣,1999/01/13,潮州,5.4,0.76,24.2,-,110,-,32.52,4.5,28.02,-,-,-,19.09,-,-,80.0,-
2103,屏東縣,1999/01/13,恆春,0.0,0.22,41.4,-,11,-,0.68,0.12,0.55,-,-,-,20.29,-,-,37.0,-
