序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1807,南投縣,1998/12/29,竹山,1.9,0.78,21.7,-,126,-,37.32,10.64,26.68,-,-,-,18.62,-,-,88.0,-
1808,南投縣,1998/12/28,南投,2.5,0.91,16.3,-,83,-,48.96,19.39,29.57,2.801,0.46,2.34,-,-,-,66.0,-
1809,南投縣,1998/12/28,埔里,2.6,1.13,26.7,-,128,-,21.56,4.48,17.08,-,-,0.9,16.7,-,-,89.0,-
1810,南投縣,1998/12/28,竹山,1.6,0.74,25.1,-,105,-,34.0,10.26,23.74,-,-,-,18.7,-,-,88.0,-
1811,南投縣,1998/12/27,南投,1.6,0.8,15.4,-,80,-,43.2,19.13,24.07,2.654,0.33,2.32,-,-,-,65.0,-
1812,南投縣,1998/12/27,埔里,2.0,0.89,21.6,-,127,-,17.57,3.28,14.29,-,-,0.0,16.31,-,-,88.0,-
1813,南投縣,1998/12/27,竹山,0.9,0.62,19.5,-,100,-,28.72,6.51,22.21,-,-,-,18.01,-,-,75.0,-
1814,南投縣,1998/12/26,南投,2.4,0.89,17.2,-,83,-,48.8,21.64,27.15,2.765,0.37,2.4,-,-,-,66.0,-
1815,南投縣,1998/12/26,埔里,2.2,0.89,21.7,-,124,-,19.13,5.08,14.05,-,-,0.0,16.5,-,-,87.0,-
1816,南投縣,1998/12/26,竹山,1.6,0.58,16.4,-,95,-,36.31,12.23,24.08,-,-,-,18.31,-,-,73.0,-
1817,南投縣,1998/12/25,南投,2.2,0.73,17.4,-,71,-,40.33,8.67,31.67,2.564,0.41,2.16,-,-,-,61.0,-
1818,南投縣,1998/12/25,埔里,1.3,0.73,23.2,-,90,-,13.67,2.84,10.83,-,-,-,17.93,-,-,70.0,-
1819,南投縣,1998/12/25,竹山,1.6,0.68,18.2,-,92,-,36.62,8.58,28.04,-,-,-,18.67,-,-,71.0,-
1820,南投縣,1998/12/24,南投,2.5,0.8,11.4,-,59,-,42.14,7.68,34.46,2.724,0.6,2.13,-,-,-,54.0,-
1821,南投縣,1998/12/24,埔里,1.6,0.81,11.1,-,65,-,15.78,3.2,12.59,2.089,0.14,1.95,17.98,-,-,57.0,-
1822,南投縣,1998/12/24,竹山,0.9,0.63,6.5,-,60,-,33.1,7.8,25.3,-,-,-,16.99,-,-,55.0,-
1823,南投縣,1998/12/23,南投,1.5,0.68,6.8,-,32,-,35.65,6.22,29.43,2.544,0.42,2.12,-,-,-,33.0,-
1824,南投縣,1998/12/23,埔里,1.6,0.79,8.5,-,79,-,15.49,4.0,11.49,2.307,0.24,2.07,20.01,-,-,65.0,-
1825,南投縣,1998/12/23,竹山,0.3,0.48,5.8,-,34,-,28.29,3.72,24.56,-,-,-,19.31,-,-,34.0,-
1826,南投縣,1998/12/22,南投,1.7,1.43,5.3,-,94,-,76.74,38.46,38.28,3.162,0.86,2.3,-,-,-,72.0,-
1827,南投縣,1998/12/22,埔里,-,0.83,8.0,-,97,-,17.34,4.6,12.74,2.4,0.27,2.13,21.3,-,-,74.0,-
1828,南投縣,1998/12/22,竹山,1.3,0.89,1.8,-,85,-,59.79,27.04,32.75,-,-,-,21.65,-,-,68.0,-
1829,南投縣,1998/12/21,南投,1.3,1.25,3.4,-,52,-,69.35,36.04,33.31,2.993,0.67,2.32,-,-,-,51.0,-
1830,南投縣,1998/12/21,埔里,-,0.72,4.7,-,39,-,13.31,4.75,8.56,1.749,0.03,1.71,20.91,-,-,39.0,-
1831,南投縣,1998/12/21,竹山,0.9,0.83,0.6,-,51,-,54.58,26.31,28.27,-,-,-,21.13,-,-,51.0,-
1832,南投縣,1998/12/20,南投,0.6,0.97,3.4,-,38,-,44.82,18.05,26.77,2.667,0.48,2.19,21.59,-,-,38.0,-
1833,南投縣,1998/12/20,埔里,0.5,0.79,4.9,-,79,-,15.38,4.7,10.68,2.255,0.22,2.03,20.95,-,-,65.0,-
1834,南投縣,1998/12/20,竹山,0.7,0.78,1.3,-,45,-,40.99,17.73,23.26,-,-,-,20.94,-,-,45.0,-
1835,南投縣,1998/12/19,南投,3.3,1.06,6.9,-,110,-,57.32,17.69,39.62,2.834,0.59,2.24,21.2,-,-,80.0,-
1836,南投縣,1998/12/19,埔里,1.4,1.15,16.6,-,238,-,19.32,2.03,17.29,2.488,0.35,2.13,21.21,-,-,144.0,-
1837,南投縣,1998/12/19,竹山,2.2,0.76,9.5,-,129,-,49.64,13.79,35.85,-,-,-,21.4,-,-,90.0,-
1838,南投縣,1998/12/18,南投,5.1,0.97,22.9,-,163,-,52.94,13.27,39.68,2.885,0.56,2.32,21.28,-,-,106.0,-
1839,南投縣,1998/12/18,埔里,4.5,1.27,34.1,-,261,-,23.39,3.18,20.21,2.486,0.25,2.24,20.45,-,-,155.0,-
1840,南投縣,1998/12/18,竹山,5.0,0.7,28.5,-,183,-,40.29,6.41,33.88,-,-,-,20.83,-,-,138.0,-
1841,南投縣,1998/12/17,南投,3.4,0.84,30.9,-,118,-,47.02,12.72,34.3,2.892,0.54,2.35,21.04,-,-,94.0,-
1842,南投縣,1998/12/17,埔里,3.4,1.21,31.5,-,213,-,20.68,3.18,17.5,2.593,0.33,2.27,19.33,-,-,131.0,-
1843,南投縣,1998/12/17,竹山,2.2,0.73,27.4,-,155,-,47.02,16.68,30.34,-,-,-,20.43,-,-,103.0,-
1844,南投縣,1998/12/16,南投,2.7,0.84,14.3,-,110,-,46.23,11.35,34.89,2.712,0.55,2.16,19.37,-,-,80.0,-
1845,南投縣,1998/12/16,埔里,3.5,1.04,22.9,-,201,-,16.18,2.23,13.95,2.32,0.24,2.08,17.93,-,-,126.0,-
1846,南投縣,1998/12/16,竹山,2.3,0.76,17.9,-,136,-,42.9,10.01,32.89,-,-,-,18.39,-,-,93.0,-
1847,南投縣,1998/12/15,南投,3.6,0.87,13.4,-,91,-,49.34,14.52,34.82,2.778,0.57,2.21,18.37,-,-,70.0,-
1848,南投縣,1998/12/15,埔里,1.7,0.72,17.6,-,139,-,18.61,3.14,15.46,-,-,-,17.68,-,-,94.0,-
1849,南投縣,1998/12/15,竹山,2.4,0.78,12.7,-,112,-,45.01,12.99,32.02,-,-,-,17.39,-,-,81.0,-
1850,南投縣,1998/12/14,南投,0.9,0.6,11.6,-,47,-,35.74,6.23,29.51,2.543,0.39,2.16,17.76,-,-,47.0,-
1851,南投縣,1998/12/14,埔里,1.0,0.83,6.5,-,-,-,20.3,4.06,16.24,-,-,-,16.81,-,-,66.0,-
1852,南投縣,1998/12/14,竹山,0.5,0.48,9.7,-,49,-,24.77,1.36,23.41,-,-,-,16.75,-,-,49.0,-
1853,南投縣,1998/12/13,南投,1.5,0.72,11.6,-,83,-,35.34,4.42,30.92,2.55,0.39,2.16,20.3,-,-,67.0,-
1854,南投縣,1998/12/13,埔里,0.6,1.04,17.8,-,-,-,24.61,2.82,21.79,-,-,-,18.83,-,-,44.0,-
1855,南投縣,1998/12/13,竹山,1.5,0.69,10.3,-,95,-,34.74,5.23,29.5,-,-,-,19.44,-,-,73.0,-
1856,南投縣,1998/12/12,南投,2.0,0.74,17.4,-,68,-,41.8,12.34,29.46,2.706,0.45,2.25,19.58,-,-,61.0,-
1857,南投縣,1998/12/12,埔里,1.8,0.86,28.0,-,-,-,23.92,3.29,20.63,2.126,0.15,1.98,18.42,-,-,53.0,-
1858,南投縣,1998/12/12,竹山,1.9,0.68,18.1,-,84,-,39.8,10.35,29.45,-,-,-,18.79,-,-,67.0,-
1859,南投縣,1998/12/11,南投,1.5,0.73,15.2,-,43,-,41.38,14.69,26.69,2.735,0.5,2.24,17.96,-,-,47.0,-
1860,南投縣,1998/12/11,埔里,2.5,0.79,22.1,-,-,-,23.41,3.49,19.93,2.099,0.13,1.97,16.5,-,-,55.0,-
1861,南投縣,1998/12/11,竹山,1.7,0.63,20.4,-,63,-,36.56,10.89,25.66,-,-,-,17.48,-,-,69.0,-
1862,南投縣,1998/12/10,南投,2.2,0.8,17.7,-,67,-,48.6,20.15,28.45,2.846,0.57,2.28,17.32,-,-,74.0,-
1863,南投縣,1998/12/10,埔里,2.9,0.84,23.2,-,-,-,23.68,3.7,19.98,2.419,0.21,2.21,15.59,-,-,54.0,-
1864,南投縣,1998/12/10,竹山,2.0,0.69,23.2,-,97,-,37.68,11.72,25.96,-,-,-,17.06,-,-,80.0,-
1865,南投縣,1998/12/09,南投,1.9,0.79,18.0,-,81,-,43.95,17.6,26.35,2.733,0.49,2.25,17.27,-,-,75.0,-
1866,南投縣,1998/12/09,埔里,4.1,0.81,24.1,-,-,-,21.51,4.2,17.32,2.349,0.16,2.19,15.47,-,-,59.0,-
1867,南投縣,1998/12/09,竹山,2.1,0.71,22.9,-,104,-,38.4,13.21,25.19,-,-,-,16.94,-,-,78.0,-
1868,南投縣,1998/12/08,南投,2.2,0.74,17.8,-,83,-,34.2,5.98,28.22,2.59,0.46,2.13,17.89,-,-,67.0,-
1869,南投縣,1998/12/08,埔里,2.9,0.75,24.0,-,99,-,16.96,4.21,12.75,-,-,-,16.91,-,-,74.0,-
1870,南投縣,1998/12/08,竹山,2.0,0.73,23.3,-,107,-,32.59,5.08,27.51,-,-,-,16.9,-,-,78.0,-
1871,南投縣,1998/12/07,南投,1.5,0.82,15.2,-,61,-,33.7,9.81,23.88,2.605,0.34,2.27,19.38,-,-,56.0,-
1872,南投縣,1998/12/07,埔里,1.0,0.75,21.6,-,86,-,14.38,2.79,11.59,-,-,-,18.27,-,-,68.0,-
1873,南投縣,1998/12/07,竹山,1.1,0.6,18.1,-,79,-,28.87,6.34,22.53,-,-,-,18.92,-,-,64.0,-
1874,南投縣,1998/12/06,南投,1.6,0.71,21.1,-,64,-,31.07,4.39,26.68,2.457,0.29,2.16,20.35,-,-,57.0,-
1875,南投縣,1998/12/06,埔里,0.3,0.84,23.6,-,80,-,15.61,3.1,12.51,-,-,-,19.77,-,-,65.0,-
1876,南投縣,1998/12/06,竹山,1.4,0.68,19.9,-,78,-,31.37,7.67,23.7,-,-,-,19.66,-,-,71.0,-
1877,南投縣,1998/12/05,南投,1.4,0.69,20.6,-,48,-,30.03,4.95,25.08,2.464,0.27,2.19,21.8,-,-,57.0,-
1878,南投縣,1998/12/05,埔里,0.7,0.84,23.9,-,88,-,14.76,3.49,11.27,-,-,-,20.34,-,-,69.0,-
1879,南投縣,1998/12/05,竹山,1.3,0.71,20.4,-,78,-,31.88,7.02,24.86,-,-,-,20.73,-,-,79.0,-
1880,南投縣,1998/12/04,南投,5.3,0.91,17.0,-,94,-,50.78,13.07,37.71,2.807,0.6,2.2,21.33,-,-,72.0,-
1881,南投縣,1998/12/04,埔里,-,-,-,-,119,-,-,-,-,-,-,-,19.75,-,-,84.0,-
1882,南投縣,1998/12/04,竹山,3.5,0.83,11.3,-,127,-,47.05,10.9,36.15,-,-,-,20.09,-,-,89.0,-
1883,南投縣,1998/12/03,南投,2.2,0.74,11.0,-,60,-,37.09,6.48,30.61,2.648,0.53,2.11,20.91,-,-,55.0,-
1884,南投縣,1998/12/03,埔里,-,-,-,-,124,-,-,-,-,-,-,-,20.66,-,-,87.0,-
1885,南投縣,1998/12/03,竹山,1.7,0.67,14.6,-,81,-,29.65,3.47,26.18,-,-,-,20.25,-,-,66.0,-
1886,南投縣,1998/12/02,南投,2.6,0.86,18.7,-,123,-,37.27,9.76,27.51,2.78,0.53,2.25,23.9,-,-,87.0,-
1887,南投縣,1998/12/02,埔里,-,-,-,-,136,-,-,-,-,-,-,-,21.8,-,-,93.0,-
1888,南投縣,1998/12/02,竹山,1.9,0.65,19.1,-,95,-,30.83,7.2,23.63,-,-,-,23.18,-,-,91.0,-
1889,南投縣,1998/12/01,南投,4.6,0.93,21.2,-,144,-,49.72,18.09,31.63,2.81,0.51,2.3,24.8,-,-,97.0,-
1890,南投縣,1998/12/01,埔里,-,-,-,-,134,-,-,-,-,-,-,-,22.38,-,-,92.0,-
1891,南投縣,1998/12/01,竹山,2.5,0.7,23.9,-,139,-,34.32,9.49,24.83,-,-,-,24.22,-,-,95.0,-
1892,雲林縣,1998/12/31,斗六,4.5,0.78,13.4,-,116,-,34.09,8.29,25.8,-,-,-,18.66,-,-,83.0,-
1893,雲林縣,1998/12/31,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1894,雲林縣,1998/12/31,臺西,2.3,0.42,42.9,-,97,-,7.24,0.4,6.84,-,-,-,18.7,-,-,73.0,-
1895,雲林縣,1998/12/30,斗六,6.6,0.89,22.5,-,134,-,44.57,15.33,29.24,-,-,-,19.6,-,-,92.0,-
1896,雲林縣,1998/12/30,崙背,3.9,0.41,28.1,-,109,-,31.65,6.6,25.05,2.08,0.13,1.95,18.55,-,-,80.0,-
1897,雲林縣,1998/12/30,臺西,5.6,0.51,35.8,-,114,-,23.85,3.51,20.34,-,-,-,18.77,-,-,82.0,-
1898,雲林縣,1998/12/29,斗六,7.6,0.94,13.9,-,119,-,49.02,19.66,29.36,-,-,-,19.4,-,-,84.0,-
1899,雲林縣,1998/12/29,崙背,5.4,0.26,16.6,-,122,-,29.68,2.28,27.4,1.893,0.11,1.79,18.84,-,-,86.0,-
1900,雲林縣,1998/12/29,臺西,5.6,0.49,33.3,-,87,-,20.66,2.03,18.63,-,-,-,19.36,-,-,68.0,-
1901,雲林縣,1998/12/28,斗六,6.0,0.95,12.2,-,113,-,46.09,18.88,27.21,-,-,-,19.25,-,-,82.0,-
1902,雲林縣,1998/12/28,崙背,5.9,0.19,22.8,-,101,-,24.54,2.26,22.29,1.827,0.05,1.78,18.96,-,-,76.0,-
1903,雲林縣,1998/12/28,臺西,2.9,0.43,37.4,-,89,-,13.42,0.96,12.47,-,-,-,19.29,-,-,69.0,-
1904,雲林縣,1998/12/27,斗六,4.3,0.87,13.9,-,115,-,40.52,15.16,25.36,-,-,-,18.83,-,-,82.0,-
1905,雲林縣,1998/12/27,崙背,6.5,0.18,18.1,-,95,-,30.24,5.06,25.18,1.805,0.07,1.74,18.53,-,-,72.0,-
1906,雲林縣,1998/12/27,臺西,2.4,0.37,32.3,-,70,-,13.21,1.01,12.2,-,-,-,18.99,-,-,60.0,-
1907,雲林縣,1998/12/26,斗六,7.7,0.85,12.8,-,92,-,48.56,21.68,26.88,-,-,-,18.79,-,-,71.0,-
1908,雲林縣,1998/12/26,崙背,7.7,-,19.6,-,79,-,31.48,6.45,25.03,1.91,0.06,1.85,17.88,-,-,64.0,-
1909,雲林縣,1998/12/26,臺西,4.8,0.37,31.1,-,62,-,18.81,3.42,15.39,-,-,-,18.37,-,-,56.0,-
1910,雲林縣,1998/12/25,斗六,5.4,0.62,14.1,-,81,-,36.7,9.57,27.13,-,-,-,19.09,-,-,65.0,-
1911,雲林縣,1998/12/25,崙背,6.6,0.16,21.1,-,76,-,26.45,2.24,24.2,2.006,0.32,1.68,18.47,-,-,63.0,-
1912,雲林縣,1998/12/25,臺西,4.9,0.35,33.2,-,72,-,15.51,2.11,13.4,-,-,-,18.77,-,-,61.0,-
1913,雲林縣,1998/12/24,斗六,4.9,0.62,12.3,-,65,-,32.35,7.11,25.23,-,-,-,18.51,-,-,58.0,-
1914,雲林縣,1998/12/24,崙背,4.3,0.21,29.7,-,68,-,17.87,1.27,16.61,1.7,0.08,1.62,18.59,-,-,59.0,-
1915,雲林縣,1998/12/24,臺西,4.8,0.33,37.3,-,75,-,15.37,1.23,14.15,-,-,-,18.77,-,-,62.0,-
1916,雲林縣,1998/12/23,斗六,2.1,0.31,8.7,-,40,-,24.78,4.91,19.88,-,-,-,19.66,-,-,40.0,-
1917,雲林縣,1998/12/23,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1918,雲林縣,1998/12/23,臺西,0.3,0.17,42.6,-,43,-,3.91,0.4,3.51,-,-,-,19.56,-,-,43.0,-
1919,雲林縣,1998/12/22,斗六,3.0,0.76,2.2,-,82,-,48.46,21.75,26.71,-,-,-,21.37,-,-,66.0,-
1920,雲林縣,1998/12/22,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1921,雲林縣,1998/12/22,臺西,4.4,0.26,27.0,-,36,-,13.11,1.86,11.25,-,-,-,20.72,-,-,36.0,-
1922,雲林縣,1998/12/21,斗六,2.2,0.82,1.3,-,51,-,49.82,24.34,25.47,-,-,-,20.87,-,-,50.0,-
1923,雲林縣,1998/12/21,崙背,1.9,0.25,8.8,-,49,-,24.72,4.01,20.72,1.675,0.02,1.65,20.38,-,-,49.0,-
1924,雲林縣,1998/12/21,臺西,0.8,0.23,27.4,-,25,-,9.93,1.12,8.8,-,-,-,20.38,-,-,32.0,-
1925,雲林縣,1998/12/20,斗六,1.6,0.78,2.8,-,38,-,38.19,16.71,21.48,-,-,-,20.97,-,-,38.0,-
1926,雲林縣,1998/12/20,崙背,1.3,0.25,12.0,-,-,-,19.56,1.91,17.64,1.754,0.04,1.66,20.41,-,-,31.0,-
1927,雲林縣,1998/12/20,臺西,0.5,0.24,34.6,-,39,-,7.72,0.51,7.2,-,-,-,20.53,-,-,40.0,-
1928,雲林縣,1998/12/19,斗六,5.7,0.84,4.9,-,104,-,47.44,18.57,28.86,-,-,-,21.75,-,-,77.0,-
1929,雲林縣,1998/12/19,崙背,1.9,0.29,13.4,-,-,-,23.58,3.28,20.3,1.694,0.08,1.62,20.97,-,-,39.0,-
1930,雲林縣,1998/12/19,臺西,0.9,0.27,31.0,-,72,-,9.66,1.25,8.41,-,-,-,20.74,-,-,61.0,-
1931,雲林縣,1998/12/18,斗六,9.0,0.86,14.9,-,161,-,47.01,15.88,31.13,-,-,-,21.24,-,-,105.0,-
1932,雲林縣,1998/12/18,崙背,1.9,0.41,22.2,-,143,-,36.55,15.89,20.66,2.443,0.32,2.12,20.0,-,-,96.0,-
1933,雲林縣,1998/12/18,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1934,雲林縣,1998/12/17,斗六,7.8,0.83,17.6,-,127,-,51.55,20.36,31.19,-,-,-,21.14,-,-,89.0,-
1935,雲林縣,1998/12/17,崙背,5.2,0.19,21.4,-,90,-,26.26,3.05,23.21,-,-,-,20.16,-,-,70.0,-
1936,雲林縣,1998/12/17,臺西,4.9,0.25,30.2,-,78,-,20.81,2.4,18.41,-,-,-,20.21,-,-,63.0,-
1937,雲林縣,1998/12/16,斗六,5.8,-,10.7,-,105,-,35.22,8.53,26.7,-,-,-,19.19,-,-,78.0,-
1938,雲林縣,1998/12/16,崙背,5.0,0.28,19.2,-,104,-,23.34,1.44,21.9,1.761,0.1,1.67,19.12,-,-,77.0,-
1939,雲林縣,1998/12/16,臺西,2.6,-,33.0,-,113,-,14.12,0.88,13.24,-,-,-,19.28,-,-,81.0,-
1940,雲林縣,1998/12/15,斗六,7.5,-,9.2,-,93,-,42.65,15.01,27.64,-,-,-,18.15,-,-,72.0,-
1941,雲林縣,1998/12/15,崙背,8.0,0.4,24.8,-,130,-,26.31,1.96,24.35,1.761,0.08,1.68,18.71,-,-,90.0,-
1942,雲林縣,1998/12/15,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943,雲林縣,1998/12/14,斗六,2.3,-,13.6,-,52,-,23.46,4.54,18.92,-,-,-,17.27,-,-,51.0,-
1944,雲林縣,1998/12/14,崙背,3.1,0.19,25.1,-,29,-,15.77,0.54,15.23,1.529,0.03,1.5,17.19,-,-,29.0,-
1945,雲林縣,1998/12/14,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1946,雲林縣,1998/12/13,斗六,3.7,-,8.9,-,75,-,28.96,6.07,22.89,-,-,-,19.98,-,-,63.0,-
1947,雲林縣,1998/12/13,崙背,3.2,0.25,22.9,-,58,-,15.36,0.44,14.92,1.591,0.01,1.58,19.74,-,-,54.0,-
1948,雲林縣,1998/12/13,臺西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1949,雲林縣,1998/12/12,斗六,5.8,-,12.5,-,67,-,37.61,10.89,26.72,-,-,-,19.51,-,-,59.0,-
1950,雲林縣,1998/12/12,崙背,7.2,0.24,17.5,-,63,-,25.98,1.71,24.28,1.619,0.02,1.6,19.36,-,-,57.0,-
1951,雲林縣,1998/12/12,臺西,1.0,0.27,39.1,-,75,-,6.54,0.34,6.2,-,-,-,19.6,-,-,62.0,-
1952,雲林縣,1998/12/11,斗六,4.2,0.85,14.4,-,73,-,35.3,10.13,25.17,-,-,-,18.17,-,-,61.0,-
1953,雲林縣,1998/12/11,崙背,6.5,0.22,18.7,-,86,-,23.89,2.33,21.56,1.653,0.08,1.57,17.78,-,-,68.0,-
1954,雲林縣,1998/12/11,臺西,1.1,0.22,37.5,-,71,-,7.49,0.4,7.09,-,-,-,18.19,-,-,61.0,-
1955,雲林縣,1998/12/10,斗六,5.2,0.91,14.6,-,76,-,32.57,8.56,24.01,-,-,-,17.94,-,-,63.0,-
1956,雲林縣,1998/12/10,崙背,5.6,0.25,21.6,-,61,-,20.07,1.18,18.89,1.726,0.08,1.65,17.89,-,-,55.0,-
1957,雲林縣,1998/12/10,臺西,4.0,0.26,32.0,-,58,-,12.82,1.22,11.6,-,-,-,18.5,-,-,54.0,-
1958,雲林縣,1998/12/09,斗六,6.2,0.83,17.2,-,86,-,36.55,12.08,24.48,-,-,-,18.12,-,-,68.0,-
1959,雲林縣,1998/12/09,崙背,3.6,-,24.6,-,72,-,17.8,1.48,16.31,1.848,0.09,1.76,17.87,-,-,61.0,-
1960,雲林縣,1998/12/09,臺西,9.5,0.29,24.7,-,64,-,20.43,1.91,18.52,-,-,-,18.38,-,-,57.0,-
1961,雲林縣,1998/12/08,斗六,4.5,0.8,19.0,-,85,-,25.44,4.24,21.21,-,-,-,18.0,-,-,67.0,-
1962,雲林縣,1998/12/08,崙背,4.7,0.35,28.9,-,136,-,17.96,1.37,16.6,1.839,0.08,1.76,17.13,-,-,93.0,-
1963,雲林縣,1998/12/08,臺西,9.3,0.38,25.7,-,175,-,22.32,2.11,20.21,-,-,-,17.27,-,-,112.0,-
1964,雲林縣,1998/12/07,斗六,3.0,0.87,12.6,-,78,-,25.94,6.66,19.29,-,-,-,19.72,-,-,64.0,-
1965,雲林縣,1998/12/07,崙背,4.8,0.33,25.4,-,149,-,17.43,1.52,15.9,1.779,0.08,1.7,19.67,-,-,99.0,-
1966,雲林縣,1998/12/07,臺西,0.7,0.35,42.1,-,89,-,6.15,0.46,5.69,-,-,-,20.08,-,-,69.0,-
1967,雲林縣,1998/12/06,斗六,2.9,0.7,17.9,-,67,-,23.0,3.69,19.31,-,-,-,20.4,-,-,59.0,-
1968,雲林縣,1998/12/06,崙背,4.7,0.3,27.8,-,57,-,16.3,1.17,15.12,1.743,0.03,1.71,19.77,-,-,54.0,-
1969,雲林縣,1998/12/06,臺西,1.0,0.31,40.8,-,56,-,6.73,0.49,6.24,-,-,-,20.25,-,-,53.0,-
1970,雲林縣,1998/12/05,斗六,3.9,0.67,15.6,-,59,-,29.63,8.23,21.4,-,-,-,21.43,-,-,55.0,-
1971,雲林縣,1998/12/05,崙背,5.1,0.34,23.7,-,61,-,18.23,1.59,16.64,1.748,0.07,1.68,20.65,-,-,56.0,-
1972,雲林縣,1998/12/05,臺西,1.0,0.32,38.8,-,43,-,5.49,0.55,4.94,-,-,-,20.75,-,-,45.0,-
1973,雲林縣,1998/12/04,斗六,9.2,0.89,11.1,-,81,-,44.93,12.9,32.03,-,-,-,21.18,-,-,65.0,-
1974,雲林縣,1998/12/04,崙背,6.2,0.37,18.7,-,58,-,24.49,2.73,21.76,1.788,0.03,1.76,20.64,-,-,54.0,-
1975,雲林縣,1998/12/04,臺西,7.1,0.32,28.0,-,32,-,17.49,2.46,15.03,-,-,-,20.57,-,-,35.0,-
1976,雲林縣,1998/12/03,斗六,3.7,0.75,11.4,-,62,-,29.09,5.91,23.18,-,-,-,20.83,-,-,56.0,-
1977,雲林縣,1998/12/03,崙背,2.9,0.31,22.4,-,78,-,16.49,1.65,14.84,1.809,0.06,1.75,20.19,-,-,64.0,-
1978,雲林縣,1998/12/03,臺西,5.3,0.29,30.4,-,52,-,13.9,0.89,13.02,-,-,-,20.32,-,-,51.0,-
1979,雲林縣,1998/12/02,斗六,4.8,0.86,15.1,-,93,-,30.68,6.85,23.83,-,-,-,24.23,-,-,71.0,-
1980,雲林縣,1998/12/02,崙背,3.3,0.5,21.6,-,113,-,22.52,2.82,19.71,1.963,0.1,1.87,23.36,-,-,82.0,-
1981,雲林縣,1998/12/02,臺西,4.5,0.49,36.0,-,97,-,12.89,1.01,11.89,-,-,-,23.02,-,-,73.0,-
1982,雲林縣,1998/12/01,斗六,6.1,1.02,20.9,-,126,-,38.1,10.19,27.91,-,-,-,25.08,-,-,88.0,-
1983,雲林縣,1998/12/01,崙背,4.4,0.69,29.2,-,154,-,33.22,9.14,24.08,2.594,0.33,2.27,24.16,-,-,102.0,-
1984,雲林縣,1998/12/01,臺西,4.0,0.6,46.5,-,100,-,18.84,3.0,15.84,-,-,-,23.73,-,-,103.0,-
1985,嘉義縣,1998/12/31,朴子,4.8,0.53,24.7,-,130,-,21.51,1.52,19.99,-,-,-,18.68,-,-,90.0,-
1986,嘉義縣,1998/12/31,新港,3.9,0.07,27.7,-,130,-,-,-,-,-,-,-,18.42,-,-,90.0,-
1987,嘉義縣,1998/12/30,朴子,4.1,0.65,32.1,-,95,-,31.99,7.05,24.94,-,-,-,18.75,-,-,74.0,-
1988,嘉義縣,1998/12/30,新港,4.7,0.2,31.7,-,111,-,-,-,-,-,-,-,18.49,-,-,81.0,-
1989,嘉義縣,1998/12/29,朴子,4.0,0.55,21.2,-,92,-,29.23,5.22,24.01,-,-,-,18.56,-,-,71.0,-
1990,嘉義縣,1998/12/29,新港,5.6,0.14,21.2,-,109,-,32.83,6.22,26.6,-,-,-,18.29,-,-,79.0,-
1991,嘉義縣,1998/12/28,朴子,3.9,0.55,22.8,-,74,-,24.23,3.2,21.03,-,-,-,18.53,-,-,62.0,-
1992,嘉義縣,1998/12/28,新港,4.4,0.12,23.5,-,83,-,26.96,4.65,22.3,-,-,-,18.33,-,-,67.0,-
1993,嘉義縣,1998/12/27,朴子,3.8,0.53,19.2,-,71,-,28.66,6.11,22.54,-,-,-,18.28,-,-,60.0,-
1994,嘉義縣,1998/12/27,新港,4.3,0.14,20.8,-,79,-,29.36,6.5,22.86,-,-,-,17.88,-,-,65.0,-
1995,嘉義縣,1998/12/26,朴子,4.7,0.4,21.2,-,60,-,27.15,5.7,21.45,-,-,-,18.12,-,-,55.0,-
1996,嘉義縣,1998/12/26,新港,6.3,0.13,20.1,-,65,-,29.2,7.12,22.08,-,-,-,17.72,-,-,57.0,-
1997,嘉義縣,1998/12/25,朴子,4.8,0.38,22.9,-,59,-,22.49,1.78,20.72,-,-,-,18.52,-,-,55.0,-
1998,嘉義縣,1998/12/25,新港,4.3,0.07,24.8,-,69,-,23.22,2.24,20.99,-,-,-,18.17,-,-,60.0,-
1999,嘉義縣,1998/12/24,朴子,5.4,0.4,26.2,-,66,-,21.28,1.48,19.79,-,-,-,18.51,-,-,58.0,-
