序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
171,臺北市,2015/07/07,大同,3.1,1.42,-,-,41,8,64.21,41.62,22.59,2.305,0.441,1.864,-,-,-,-,-,-,-
172,臺北市,2015/07/07,萬華,1.6,0.36,-,20.8,25,9,16.11,4.36,11.75,-,-,-,2.25,1.79,31.98,-,-,62.47,-
173,臺北市,2015/07/07,陽明,1.9,0.09,401.53,24.9,8,5,2.5,1.37,1.14,-,-,-,-,-,24.36,0.0,0.0,86.56,0.0
174,臺北市,2015/07/07,士林,1.7,0.19,-,27.4,21,8,9.54,2.26,7.27,-,-,-,2.92,2.47,31.73,-,-,61.46,-
175,臺北市,2015/07/06,松山,1.6,0.26,405.13,19.1,12,7,13.95,4.9,9.06,1.83,0.079,1.751,2.09,1.27,31.7,-,-,60.74,-
176,臺北市,2015/07/06,古亭,1.3,0.27,-,19.9,29,5,12.85,3.1,9.74,-,-,-,3.04,2.92,31.85,-,-,67.22,-
177,臺北市,2015/07/06,中山,1.9,0.39,-,18.4,28,8,19.15,6.42,12.74,1.898,0.122,1.776,3.03,2.64,32.55,-,-,61.95,-
178,臺北市,2015/07/06,大同,2.9,1.43,-,-,36,10,57.79,36.16,21.64,2.27,0.435,1.835,-,-,-,-,-,-,-
179,臺北市,2015/07/06,萬華,0.9,0.36,-,20.0,21,7,16.17,4.53,11.65,-,-,-,2.43,1.92,32.23,-,-,62.17,-
180,臺北市,2015/07/06,陽明,0.7,0.1,399.94,23.0,7,4,2.25,1.06,1.22,-,-,-,-,-,24.91,0.0,0.0,87.96,0.0
181,臺北市,2015/07/06,士林,1.9,0.21,-,26.1,22,9,10.56,1.27,9.31,-,-,-,3.08,2.74,31.85,-,-,63.82,-
182,臺北市,2015/07/05,松山,2.4,0.23,406.95,13.4,15,7,11.85,3.88,7.97,-,-,-,2.09,-,31.05,-,-,67.24,-
183,臺北市,2015/07/05,古亭,1.7,0.2,-,13.9,27,3,10.88,3.28,7.6,-,-,-,3.42,-,31.16,-,-,71.96,-
184,臺北市,2015/07/05,中山,3.4,0.28,-,11.5,23,6,16.55,6.08,10.47,-,-,-,3.18,-,31.87,-,-,66.78,-
185,臺北市,2015/07/05,大同,3.1,0.8,-,-,30,7,42.93,28.52,14.41,-,-,-,-,-,-,-,-,-,-
186,臺北市,2015/07/05,萬華,-,0.23,-,11.7,18,6,16.38,6.32,10.06,-,-,-,3.04,-,31.48,-,-,66.62,-
187,臺北市,2015/07/05,陽明,2.6,0.05,399.8,17.2,5,3,3.07,0.99,2.08,-,-,-,-,-,24.09,-,-,94.19,-
188,臺北市,2015/07/05,士林,2.2,0.11,-,18.3,14,5,4.15,0.24,3.99,-,-,-,3.33,-,31.34,-,-,66.21,-
189,臺北市,2015/07/04,松山,2.2,0.4,424.23,26.3,34,18,18.99,3.57,15.41,-,-,-,1.63,-,29.58,-,-,75.13,-
190,臺北市,2015/07/04,古亭,1.8,0.41,-,24.8,46,16,17.34,3.39,13.95,-,-,-,2.01,-,29.55,-,-,81.16,-
191,臺北市,2015/07/04,中山,2.6,0.54,-,21.9,40,18,25.24,5.53,19.72,-,-,-,2.17,-,30.65,-,-,73.49,-
192,臺北市,2015/07/04,大同,3.4,1.09,-,-,50,12,43.9,21.55,22.35,-,-,-,-,-,-,-,-,-,-
193,臺北市,2015/07/04,萬華,0.5,0.45,-,24.0,34,18,19.08,3.27,15.81,-,-,-,1.94,-,30.2,-,-,73.46,-
194,臺北市,2015/07/04,陽明,1.7,0.14,401.19,33.7,17,13,3.48,1.47,2.01,-,-,-,-,-,23.33,-,-,96.49,-
195,臺北市,2015/07/04,士林,2.9,0.28,-,29.2,39,17,12.71,1.54,11.16,-,-,-,2.41,-,30.21,-,-,73.14,-
196,臺北市,2015/07/03,松山,3.0,0.49,424.45,22.9,39,17,24.8,4.53,20.27,-,-,-,1.65,-,30.52,-,-,70.17,-
197,臺北市,2015/07/03,古亭,2.6,0.56,-,22.7,40,17,25.29,4.81,20.48,-,-,-,1.68,-,30.64,-,-,75.34,-
198,臺北市,2015/07/03,中山,3.4,0.74,-,16.6,48,15,37.04,9.66,27.38,-,-,-,1.67,-,31.73,-,-,68.77,-
199,臺北市,2015/07/03,大同,4.6,1.75,-,-,60,19,69.61,34.57,35.04,-,-,-,-,-,-,-,-,-,-
200,臺北市,2015/07/03,萬華,3.0,0.62,-,20.9,38,18,27.45,4.17,23.28,-,-,-,1.54,-,31.41,-,-,68.18,-
201,臺北市,2015/07/03,陽明,3.1,0.17,403.8,32.7,25,17,6.56,1.56,5.0,-,-,-,-,-,24.39,-,-,89.02,-
202,臺北市,2015/07/03,士林,3.3,0.34,-,26.3,39,17,18.29,1.91,16.36,-,-,-,2.18,-,30.75,-,-,69.81,-
203,臺北市,2015/07/02,松山,2.9,0.43,421.6,29.5,31,19,23.3,5.77,17.53,-,-,-,1.84,-,31.79,-,-,64.82,-
204,臺北市,2015/07/02,古亭,2.4,0.46,-,25.9,42,15,20.81,4.48,16.33,-,-,-,1.9,-,31.36,-,-,72.1,-
205,臺北市,2015/07/02,中山,3.8,0.61,-,26.5,43,19,29.49,8.06,21.43,-,-,-,1.84,-,33.21,-,-,59.77,-
206,臺北市,2015/07/02,大同,4.4,2.0,-,-,49,19,64.65,35.65,28.99,-,-,-,-,-,-,-,-,-,-
207,臺北市,2015/07/02,萬華,2.7,0.49,-,29.0,37,17,19.94,2.48,17.46,-,-,-,1.48,-,32.79,-,-,61.1,-
208,臺北市,2015/07/02,陽明,1.1,0.19,402.75,34.7,23,14,7.17,1.31,5.85,-,-,-,-,-,25.19,-,-,85.57,-
209,臺北市,2015/07/02,士林,3.0,0.3,-,33.0,40,18,16.78,1.93,14.84,-,-,-,2.32,-,32.64,-,-,60.49,-
210,臺北市,2015/07/01,松山,2.8,0.52,419.65,25.0,38,20,28.62,8.58,20.04,-,-,-,2.58,-,32.58,-,-,57.61,-
211,臺北市,2015/07/01,古亭,2.1,0.42,-,24.1,50,15,19.07,3.98,15.1,-,-,-,2.53,-,31.6,-,-,69.3,-
212,臺北市,2015/07/01,中山,4.0,0.8,-,20.2,42,19,38.49,14.04,24.45,-,-,-,2.26,-,33.17,-,-,58.35,-
213,臺北市,2015/07/01,大同,4.2,2.03,-,-,52,18,56.08,30.53,25.54,-,-,-,-,-,-,-,-,-,-
214,臺北市,2015/07/01,萬華,2.7,0.47,-,25.9,38,16,19.28,3.0,16.28,-,-,-,2.13,-,32.55,-,-,60.2,-
215,臺北市,2015/07/01,陽明,2.6,0.15,398.44,31.0,20,12,5.52,1.18,4.34,-,-,-,-,-,25.05,-,-,84.89,-
216,臺北市,2015/07/01,士林,2.9,0.28,-,29.6,45,18,15.69,2.97,12.72,-,-,-,2.51,-,32.41,-,-,60.98,-
217,新北市,2015/07/31,板橋,5.7,0.59,-,20.0,41,17,36.56,11.8,24.76,2.252,0.326,1.926,1.67,1.06,29.43,0.0,0.0,64.67,0.0
218,新北市,2015/07/31,三重,4.0,1.37,-,-,47,13,94.11,62.46,31.65,2.581,0.559,2.022,-,-,29.91,-,-,62.37,-
219,新北市,2015/07/31,菜寮,4.2,0.55,-,17.1,31,12,28.31,7.28,21.05,-,-,-,1.7,1.18,29.38,-,-,64.29,-
220,新北市,2015/07/31,永和,4.2,0.97,-,22.1,32,17,41.22,16.71,24.51,2.13,0.334,1.796,1.5,1.12,29.41,-,-,62.43,-
221,新北市,2015/07/31,新莊,5.1,0.63,-,16.4,30,17,35.0,15.03,19.97,-,-,-,1.84,1.09,29.44,-,-,71.73,-
222,新北市,2015/07/31,新店,7.8,0.36,-,29.9,36,17,20.14,3.34,16.81,-,-,-,3.87,2.69,28.58,-,-,68.25,-
223,新北市,2015/07/31,淡水,2.7,0.45,-,14.0,33,11,21.79,6.35,15.44,-,-,-,-,-,-,-,-,-,-
224,新北市,2015/07/31,汐止,5.8,0.42,-,29.1,35,20,24.82,5.37,19.45,-,-,-,1.6,1.27,29.53,-,-,70.79,-
225,新北市,2015/07/31,土城,6.8,-,-,18.9,43,23,39.11,14.83,24.29,2.292,0.373,1.919,1.35,0.82,27.88,-,-,69.48,-
226,新北市,2015/07/31,林口,5.0,0.31,-,15.5,34,17,26.67,6.47,20.2,-,-,-,1.93,1.32,27.98,-,-,74.48,-
227,新北市,2015/07/31,萬里,5.0,0.22,-,37.9,32,15,10.98,2.97,8.01,-,-,-,2.98,2.72,27.58,0.0,0.0,76.39,0.0
228,新北市,2015/07/30,板橋,4.9,0.76,-,20.8,45,21,43.6,12.13,31.47,2.47,0.461,2.009,1.34,1.01,28.16,0.0,0.0,76.08,0.0
229,新北市,2015/07/30,三重,3.6,1.63,-,-,52,17,96.46,58.2,38.26,2.667,0.644,2.023,-,-,29.09,-,-,70.15,-
230,新北市,2015/07/30,菜寮,2.2,0.75,-,9.7,32,14,31.32,5.18,26.14,-,-,-,1.66,1.26,27.33,-,-,76.5,-
231,新北市,2015/07/30,永和,3.0,0.93,-,22.0,33,19,36.14,12.25,23.9,2.143,0.343,1.8,1.51,1.13,28.26,-,-,70.94,-
232,新北市,2015/07/30,新莊,4.9,0.79,-,22.4,36,22,32.93,7.64,25.3,-,-,-,1.48,0.95,28.39,-,-,82.0,-
233,新北市,2015/07/30,新店,2.4,0.38,-,30.2,34,18,16.08,2.65,13.43,-,-,-,3.87,3.06,27.56,-,-,74.72,-
234,新北市,2015/07/30,淡水,3.4,0.52,-,18.9,39,14,26.2,5.14,21.06,-,-,-,-,-,-,-,-,-,-
235,新北市,2015/07/30,汐止,6.6,0.53,-,20.8,40,25,35.14,10.47,24.67,-,-,-,1.45,1.07,29.23,-,-,76.33,-
236,新北市,2015/07/30,土城,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
237,新北市,2015/07/30,林口,5.2,0.35,-,26.1,40,20,27.13,4.9,22.23,-,-,-,2.55,2.05,27.65,-,-,78.13,-
238,新北市,2015/07/30,萬里,3.1,0.23,-,34.8,33,-,11.59,2.22,9.37,-,-,-,2.82,2.57,27.73,0.0,0.0,76.9,0.0
239,新北市,2015/07/29,板橋,5.5,0.6,-,24.6,38,14,38.93,13.63,25.3,2.378,0.375,2.003,1.58,1.16,28.79,12.75,2.45,68.7,7.8
240,新北市,2015/07/29,三重,3.8,1.52,-,-,48,10,100.43,63.82,36.61,2.72,0.688,2.032,-,-,29.67,-,-,65.51,-
241,新北市,2015/07/29,菜寮,3.5,0.62,-,19.5,32,10,32.42,10.65,21.76,-,-,-,1.66,1.08,29.03,-,-,67.44,-
242,新北市,2015/07/29,永和,2.8,1.0,-,20.6,27,13,41.7,17.14,24.56,2.195,0.395,1.799,1.52,1.08,29.01,-,-,64.66,-
243,新北市,2015/07/29,新莊,5.0,0.57,-,20.9,33,18,33.06,10.59,22.48,-,-,-,1.66,1.27,28.61,-,-,78.95,-
244,新北市,2015/07/29,新店,2.4,0.32,-,26.5,28,13,16.04,3.08,12.96,-,-,-,3.48,2.29,28.64,-,-,66.57,-
245,新北市,2015/07/29,淡水,3.7,0.49,-,16.2,36,9,25.76,7.65,18.11,-,-,-,-,-,-,-,-,-,-
246,新北市,2015/07/29,汐止,4.4,0.42,-,26.5,28,16,26.01,6.89,19.11,-,-,-,1.63,1.28,29.88,-,-,68.39,-
247,新北市,2015/07/29,土城,4.0,0.47,-,25.5,35,15,32.06,12.11,19.95,2.018,0.252,1.766,1.44,1.06,28.08,-,-,70.21,-
248,新北市,2015/07/29,林口,3.7,0.22,-,27.4,32,13,19.41,3.97,15.43,-,-,-,2.23,1.95,28.07,-,-,72.51,-
249,新北市,2015/07/29,萬里,2.6,0.21,-,27.7,24,8,12.44,2.6,9.85,-,-,-,2.54,2.21,28.32,0.0,0.0,73.98,0.0
250,新北市,2015/07/28,板橋,6.1,0.52,-,18.7,33,12,40.83,12.79,28.04,2.277,0.338,1.939,1.75,1.01,28.64,12.83,3.57,67.49,10.03
251,新北市,2015/07/28,三重,2.0,1.39,-,-,45,10,91.04,56.08,34.96,2.548,0.569,1.979,-,-,29.52,-,-,64.97,-
252,新北市,2015/07/28,菜寮,2.9,0.58,-,20.6,29,6,27.59,6.52,21.07,-,-,-,1.68,1.18,29.14,-,-,66.19,-
253,新北市,2015/07/28,永和,1.8,1.03,-,17.5,27,11,43.33,20.93,22.41,2.162,0.366,1.796,1.63,0.95,28.33,-,-,67.61,-
254,新北市,2015/07/28,新莊,7.0,0.46,-,20.7,30,14,29.8,10.47,19.32,-,-,-,1.79,1.07,29.47,-,-,69.47,-
255,新北市,2015/07/28,新店,1.4,0.28,-,19.8,26,12,13.13,3.35,9.78,-,-,-,3.83,3.05,27.93,-,-,69.93,-
256,新北市,2015/07/28,淡水,2.6,0.33,-,21.9,32,8,17.37,3.29,14.08,-,-,-,-,-,-,-,-,-,-
257,新北市,2015/07/28,汐止,3.5,0.46,-,21.7,27,14,26.91,5.99,20.92,-,-,-,1.58,1.22,30.02,-,-,66.79,-
258,新北市,2015/07/28,土城,3.8,0.46,-,14.6,32,15,31.09,12.18,18.91,2.022,0.261,1.761,1.45,1.03,27.26,-,-,74.43,-
259,新北市,2015/07/28,林口,3.2,0.27,-,26.7,28,11,24.7,5.35,19.35,-,-,-,2.17,2.12,28.01,-,-,71.46,-
260,新北市,2015/07/28,萬里,2.2,0.24,-,31.3,26,9,11.51,2.21,9.3,-,-,-,2.9,2.59,28.93,0.0,0.0,69.92,0.0
261,新北市,2015/07/27,板橋,3.8,0.55,-,9.0,37,14,32.12,8.56,23.56,2.247,0.303,1.944,1.65,1.34,30.04,1.0,6.26,65.72,55.88
262,新北市,2015/07/27,三重,2.4,1.42,-,-,43,11,83.97,51.36,32.6,2.499,0.551,1.949,-,-,30.48,-,-,63.12,-
263,新北市,2015/07/27,菜寮,2.4,0.54,-,17.8,30,7,22.79,4.52,18.27,-,-,-,2.03,1.64,30.16,-,-,63.88,-
264,新北市,2015/07/27,永和,1.8,0.75,-,20.1,28,12,28.27,11.93,16.34,2.026,0.252,1.774,1.73,1.48,28.82,-,-,67.5,-
265,新北市,2015/07/27,新莊,6.2,0.45,-,19.7,32,15,24.74,6.23,18.5,-,-,-,1.75,1.58,30.21,-,-,68.86,-
266,新北市,2015/07/27,新店,1.8,0.27,-,25.2,28,14,11.11,2.54,8.56,-,-,-,4.59,3.76,28.17,-,-,71.85,-
267,新北市,2015/07/27,淡水,2.7,0.37,-,15.0,40,11,19.37,2.87,16.51,-,-,-,-,-,-,-,-,-,-
268,新北市,2015/07/27,汐止,4.6,0.37,-,22.7,32,17,23.57,4.79,18.77,-,-,-,1.6,1.14,30.13,-,-,71.18,-
269,新北市,2015/07/27,土城,2.6,0.4,-,19.4,35,16,24.6,7.98,16.62,1.9,0.162,1.738,1.56,1.28,28.48,-,-,74.91,-
270,新北市,2015/07/27,林口,3.9,0.29,-,21.5,38,16,22.02,4.65,17.38,-,-,-,2.81,2.68,28.35,-,-,76.83,-
271,新北市,2015/07/27,萬里,3.6,0.24,-,29.9,29,14,11.8,2.01,9.79,-,-,-,2.8,2.44,29.13,0.0,0.0,71.19,0.0
272,新北市,2015/07/26,板橋,3.9,0.34,-,19.4,36,15,17.91,2.62,15.28,2.023,0.127,1.896,2.33,1.93,31.13,0.0,0.0,61.49,0.0
273,新北市,2015/07/26,三重,2.7,1.29,-,-,44,11,81.89,54.66,27.22,2.409,0.488,1.921,-,-,31.99,-,-,58.01,-
274,新北市,2015/07/26,菜寮,2.7,0.38,-,17.3,29,7,18.16,5.64,12.52,-,-,-,2.34,1.87,31.39,-,-,59.68,-
275,新北市,2015/07/26,永和,2.1,0.55,-,18.7,26,14,24.16,9.96,14.21,1.958,0.186,1.771,1.92,1.89,30.14,-,-,61.91,-
276,新北市,2015/07/26,新莊,5.0,0.3,-,19.9,29,14,15.38,2.78,12.6,-,-,-,2.14,1.99,31.26,-,-,64.82,-
277,新北市,2015/07/26,新店,1.3,0.24,-,24.2,27,11,8.44,2.35,6.09,-,-,-,5.14,4.44,29.08,-,-,68.01,-
278,新北市,2015/07/26,淡水,2.3,0.22,-,18.5,37,9,13.33,2.76,10.58,-,-,-,-,-,-,-,-,-,-
279,新北市,2015/07/26,汐止,2.8,0.37,-,21.8,33,18,20.03,5.86,14.16,-,-,-,1.61,1.08,30.87,-,-,69.56,-
280,新北市,2015/07/26,土城,2.1,0.3,-,20.8,33,17,16.06,3.69,12.37,1.804,0.08,1.724,1.64,1.25,30.06,-,-,68.01,-
281,新北市,2015/07/26,林口,3.0,0.19,-,22.2,33,12,12.46,2.38,10.08,-,-,-,3.36,3.22,28.85,-,-,74.14,-
282,新北市,2015/07/26,萬里,2.6,0.24,-,30.4,40,17,10.47,2.47,8.0,-,-,-,2.63,2.43,28.96,0.0,0.0,74.71,0.0
283,新北市,2015/07/25,板橋,4.7,0.42,-,27.1,43,21,23.71,3.9,19.81,2.105,0.195,1.91,1.89,1.57,30.57,0.0,0.0,65.53,0.0
284,新北市,2015/07/25,三重,6.3,1.51,-,-,56,19,96.03,61.2,34.83,2.555,0.583,1.972,-,-,31.25,-,-,64.13,-
285,新北市,2015/07/25,菜寮,4.6,0.49,-,23.1,41,16,27.25,8.05,19.19,-,-,-,2.24,1.52,30.66,-,-,65.96,-
286,新北市,2015/07/25,永和,3.0,0.78,-,26.1,35,21,30.04,9.22,20.82,2.067,0.263,1.804,1.49,1.5,30.01,-,-,65.03,-
287,新北市,2015/07/25,新莊,6.5,0.37,-,27.3,39,22,19.52,3.32,16.2,-,-,-,1.83,1.51,30.64,-,-,71.57,-
288,新北市,2015/07/25,新店,1.6,0.34,-,28.4,33,15,12.99,2.69,10.3,-,-,-,3.83,2.86,28.72,-,-,72.03,-
289,新北市,2015/07/25,淡水,2.8,0.25,-,18.5,43,10,13.34,3.61,9.73,-,-,-,-,-,-,-,-,-,-
290,新北市,2015/07/25,汐止,8.4,0.46,-,28.3,44,26,27.68,4.56,23.12,-,-,-,1.39,1.09,29.85,-,-,73.93,-
291,新北市,2015/07/25,土城,2.5,0.39,-,27.7,41,20,20.46,5.2,15.26,1.898,0.145,1.753,1.54,0.98,29.6,-,-,71.2,-
292,新北市,2015/07/25,林口,1.8,0.21,-,25.1,41,16,14.85,3.45,11.4,-,-,-,2.82,2.64,28.21,-,-,78.76,-
293,新北市,2015/07/25,萬里,3.3,0.29,-,34.5,51,24,12.71,2.47,10.24,-,-,-,2.94,2.76,27.89,0.0,0.0,79.64,0.0
294,新北市,2015/07/24,板橋,4.7,0.67,-,28.7,47,21,35.91,8.47,27.44,2.353,0.341,2.012,1.68,1.03,29.27,0.5,4.83,70.99,6.28
295,新北市,2015/07/24,三重,3.5,1.22,-,-,49,14,78.95,44.11,34.84,2.486,0.461,2.025,-,-,29.5,-,-,70.31,-
296,新北市,2015/07/24,菜寮,3.0,0.61,-,24.0,36,14,26.23,4.76,21.47,-,-,-,1.85,1.02,29.19,-,-,71.55,-
297,新北市,2015/07/24,永和,2.8,0.97,-,25.2,37,21,37.6,12.18,25.42,2.148,0.35,1.798,1.45,1.43,28.92,-,-,70.46,-
298,新北市,2015/07/24,新莊,4.7,0.66,-,29.0,38,24,32.7,7.92,24.77,-,-,-,1.6,0.97,29.37,-,-,78.66,-
299,新北市,2015/07/24,新店,2.3,0.38,-,31.5,37,17,14.89,3.3,11.6,-,-,-,3.73,2.66,28.04,-,-,75.86,-
300,新北市,2015/07/24,淡水,2.6,0.45,-,21.8,40,10,20.23,4.86,15.37,-,-,-,-,-,-,-,-,-,-
301,新北市,2015/07/24,汐止,8.0,0.47,-,19.2,37,20,34.0,11.33,22.67,-,-,-,1.4,0.89,29.65,-,-,74.99,-
302,新北市,2015/07/24,土城,3.1,0.54,-,29.4,41,21,29.99,8.2,21.79,2.01,0.243,1.767,1.39,0.95,27.87,-,-,78.25,-
303,新北市,2015/07/24,林口,4.4,0.42,-,19.6,46,19,-,-,-,-,-,-,2.09,1.7,27.68,-,-,81.95,-
304,新北市,2015/07/24,萬里,5.6,0.22,-,33.0,47,16,11.96,2.44,9.52,-,-,-,2.74,2.56,27.88,0.0,0.0,76.89,0.0
305,新北市,2015/07/23,板橋,3.3,0.63,-,24.9,36,16,29.97,6.2,23.77,2.273,0.341,1.932,1.35,0.97,29.03,18.0,4.54,72.89,14.28
306,新北市,2015/07/23,三重,3.8,1.4,-,-,48,12,96.02,58.32,37.7,2.673,0.533,2.14,-,-,29.06,-,-,72.99,-
307,新北市,2015/07/23,菜寮,3.1,0.65,-,18.5,27,11,30.21,5.72,24.49,-,-,-,1.7,1.03,28.79,-,-,74.45,-
308,新北市,2015/07/23,永和,2.0,0.97,-,20.4,29,17,38.26,13.09,25.17,2.113,0.299,1.814,1.46,1.3,28.63,-,-,73.51,-
309,新北市,2015/07/23,新莊,5.0,0.69,-,24.4,32,19,33.67,8.06,25.6,-,-,-,1.37,0.93,29.14,-,-,79.23,-
310,新北市,2015/07/23,新店,1.5,0.39,-,26.6,32,13,16.18,3.3,12.88,-,-,-,3.34,2.42,28.14,-,-,77.11,-
311,新北市,2015/07/23,淡水,2.0,0.4,-,19.3,35,9,20.28,4.72,15.56,-,-,-,-,-,-,-,-,-,-
312,新北市,2015/07/23,汐止,6.4,0.41,-,15.5,30,15,29.04,8.85,20.19,-,-,-,1.32,0.86,28.81,-,-,79.75,-
313,新北市,2015/07/23,土城,2.8,0.47,-,25.7,37,21,25.42,5.84,19.57,2.007,0.25,1.757,1.32,0.78,28.05,-,-,78.71,-
314,新北市,2015/07/23,林口,4.0,0.57,-,14.7,39,16,-,-,-,-,-,-,2.23,1.78,27.58,-,-,81.81,-
315,新北市,2015/07/23,萬里,4.6,0.18,-,26.2,32,8,8.95,2.19,6.76,-,-,-,2.98,2.81,27.71,0.0,0.0,79.18,0.0
316,新北市,2015/07/22,板橋,4.8,0.55,-,31.5,43,19,26.17,4.3,21.88,2.252,0.311,1.941,1.79,1.15,30.94,0.0,0.0,62.71,0.0
317,新北市,2015/07/22,三重,5.9,1.42,-,-,53,17,81.56,42.16,39.4,2.541,0.551,1.99,-,-,31.25,-,-,61.87,-
318,新北市,2015/07/22,菜寮,5.1,0.54,-,29.3,36,10,23.53,4.08,19.45,-,-,-,1.89,1.51,30.86,-,-,62.5,-
319,新北市,2015/07/22,永和,4.2,0.92,-,30.7,35,20,35.89,11.34,24.55,2.094,0.305,1.788,1.46,1.28,30.19,-,-,64.44,-
320,新北市,2015/07/22,新莊,4.8,0.51,-,30.8,37,19,24.12,4.88,19.24,-,-,-,2.0,1.54,31.02,-,-,65.12,-
321,新北市,2015/07/22,新店,5.9,0.4,-,29.9,37,16,19.51,2.9,16.6,-,-,-,3.37,2.49,29.39,-,-,70.7,-
322,新北市,2015/07/22,淡水,3.9,0.4,-,19.1,50,11,19.45,2.46,16.98,-,-,-,-,-,-,-,-,-,-
323,新北市,2015/07/22,汐止,8.0,0.37,-,24.3,40,17,25.59,7.75,17.84,-,-,-,1.55,1.13,30.04,-,-,73.74,-
324,新北市,2015/07/22,土城,3.9,0.49,-,29.5,42,21,27.39,5.81,21.58,2.007,0.227,1.78,1.52,1.17,29.77,-,-,70.73,-
325,新北市,2015/07/22,林口,2.7,0.27,-,27.6,36,13,19.95,3.43,16.52,-,-,-,2.7,2.2,28.74,-,-,69.83,-
326,新北市,2015/07/22,萬里,3.0,0.17,-,33.1,42,11,7.48,1.8,5.68,-,-,-,2.71,2.58,28.25,0.0,0.0,77.45,0.0
327,新北市,2015/07/21,板橋,6.0,-,-,27.4,29,10,25.06,5.26,19.81,2.12,0.245,1.875,1.67,1.13,31.34,0.0,0.0,60.56,0.0
328,新北市,2015/07/21,三重,4.8,1.36,-,-,43,13,86.19,48.86,37.33,2.631,0.535,2.096,-,-,31.52,-,-,61.68,-
329,新北市,2015/07/21,菜寮,3.8,0.56,-,25.0,27,6,23.56,4.97,18.6,-,-,-,1.92,1.24,31.03,-,-,63.2,-
330,新北市,2015/07/21,永和,4.7,0.85,-,21.2,25,12,36.73,14.59,22.14,2.089,0.308,1.781,1.55,1.44,30.72,-,-,63.21,-
331,新北市,2015/07/21,新莊,5.1,0.55,-,28.2,30,12,26.11,6.63,19.48,-,-,-,1.85,1.36,31.42,-,-,65.38,-
332,新北市,2015/07/21,新店,6.0,0.33,-,25.2,27,8,17.04,4.23,12.81,-,-,-,3.48,2.33,30.18,-,-,67.67,-
333,新北市,2015/07/21,淡水,4.1,0.44,-,25.4,34,7,20.34,4.14,16.2,-,-,-,-,-,-,-,-,-,-
334,新北市,2015/07/21,汐止,11.5,0.38,-,15.5,28,12,34.18,14.64,19.54,-,-,-,1.4,1.03,30.2,-,-,73.89,-
335,新北市,2015/07/21,土城,4.2,0.39,-,28.2,29,13,24.75,8.84,15.9,1.937,0.188,1.748,1.39,0.81,30.45,-,-,68.2,-
336,新北市,2015/07/21,林口,3.2,0.41,-,29.6,34,11,24.77,5.23,19.55,-,-,-,1.9,1.51,29.26,-,-,72.98,-
337,新北市,2015/07/21,萬里,3.5,0.17,-,29.0,32,7,7.06,1.44,5.62,-,-,-,2.75,2.45,28.3,0.0,0.0,77.24,0.0
338,新北市,2015/07/20,板橋,5.9,0.32,-,11.1,23,7,29.15,8.53,20.62,2.149,0.243,1.906,1.65,1.1,29.26,2.5,4.26,73.82,18.94
339,新北市,2015/07/20,三重,8.9,1.37,-,-,34,7,77.48,51.1,26.38,2.592,0.556,2.036,-,-,29.78,-,-,69.41,-
340,新北市,2015/07/20,菜寮,8.4,0.47,-,11.1,15,3,26.59,7.4,19.2,-,-,-,1.94,1.62,29.34,-,-,71.13,-
341,新北市,2015/07/20,永和,4.2,0.72,-,9.1,17,8,33.22,14.6,18.61,2.05,0.245,1.805,1.53,1.37,28.78,-,-,74.56,-
342,新北市,2015/07/20,新莊,5.2,0.55,-,12.8,18,7,27.31,8.0,19.3,-,-,-,1.66,1.27,29.35,-,-,79.04,-
343,新北市,2015/07/20,新店,3.3,0.34,-,14.4,17,5,18.15,4.59,13.56,-,-,-,2.93,2.09,28.42,-,-,79.2,-
344,新北市,2015/07/20,淡水,3.5,0.32,-,17.4,23,4,17.89,5.16,12.73,-,-,-,-,-,-,-,-,-,-
345,新北市,2015/07/20,汐止,11.5,0.32,-,7.1,18,7,27.84,10.97,16.87,-,-,-,1.48,1.21,28.77,-,-,81.77,-
346,新北市,2015/07/20,土城,2.2,0.46,-,9.4,21,9,27.86,9.86,18.0,1.952,0.19,1.762,1.12,0.79,28.67,-,-,79.7,-
347,新北市,2015/07/20,林口,6.6,0.42,-,18.2,27,8,29.26,7.84,21.42,-,-,-,2.08,1.72,27.36,-,-,84.76,-
348,新北市,2015/07/20,萬里,2.3,0.16,-,19.5,26,4,7.75,2.45,5.31,-,-,-,2.14,1.77,27.33,0.0,0.0,83.06,0.0
349,新北市,2015/07/19,板橋,3.9,0.18,-,27.6,37,16,18.45,2.46,16.0,2.05,0.132,1.919,1.97,1.6,29.91,2.75,4.39,70.58,10.38
350,新北市,2015/07/19,三重,3.5,1.18,-,-,45,18,78.39,48.81,29.57,2.376,0.424,1.952,-,-,30.28,-,-,69.58,-
