序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1878,南投縣,1999/03/05,埔里,-,0.93,37.3,-,101,-,19.34,3.43,15.91,2.464,0.22,2.25,22.93,-,-,79.0,-
1879,南投縣,1999/03/05,竹山,4.9,0.57,29.6,-,106,-,47.76,11.36,36.4,-,-,-,24.4,-,-,111.0,-
1880,南投縣,1999/03/04,南投,4.8,0.83,27.7,-,103,-,41.22,8.16,33.06,2.788,0.46,2.33,22.48,-,-,81.0,-
1881,南投縣,1999/03/04,埔里,-,0.89,46.1,-,147,-,18.59,2.56,16.03,2.416,0.19,2.22,21.48,-,-,99.0,-
1882,南投縣,1999/03/04,竹山,2.6,0.6,31.7,-,123,-,41.49,10.84,30.66,-,-,-,22.97,-,-,107.0,-
1883,南投縣,1999/03/03,南投,2.8,0.73,25.4,-,102,-,35.76,6.63,29.14,2.72,0.39,2.33,20.96,-,-,76.0,-
1884,南投縣,1999/03/03,埔里,-,0.89,44.1,-,-,-,17.21,2.76,14.45,2.51,0.2,2.31,20.85,-,-,114.0,-
1885,南投縣,1999/03/03,竹山,2.0,0.59,33.0,-,97,-,35.82,6.83,28.99,-,-,-,21.61,-,-,80.0,-
1886,南投縣,1999/03/02,南投,3.9,0.85,24.4,-,86,-,44.5,13.43,31.07,2.787,0.47,2.31,21.0,-,-,68.0,-
1887,南投縣,1999/03/02,埔里,-,-,-,-,-,-,-,-,-,2.298,0.16,2.14,-,-,-,48.0,-
1888,南投縣,1999/03/02,竹山,1.9,0.73,30.5,-,130,-,44.03,12.15,31.88,-,-,-,21.67,-,-,126.0,-
1889,南投縣,1999/03/01,南投,3.7,0.79,26.0,-,115,-,40.35,8.83,31.52,2.756,0.4,2.36,18.57,-,-,82.0,-
1890,南投縣,1999/03/01,埔里,-,-,-,-,-,-,-,-,-,2.09,0.11,1.98,-,-,-,-,-
1891,南投縣,1999/03/01,竹山,3.1,0.67,29.7,-,137,-,42.72,11.53,31.19,-,-,-,18.99,-,-,93.0,-
1892,雲林縣,1999/03/31,斗六,7.6,0.68,17.9,-,94,-,33.16,6.24,26.92,-,-,-,21.3,-,-,72.0,-
1893,雲林縣,1999/03/31,崙背,6.0,0.42,35.9,-,65,-,20.3,2.33,17.97,2.565,0.16,2.4,20.08,-,-,65.0,-
1894,雲林縣,1999/03/31,臺西,5.2,0.41,45.5,-,58,-,13.89,1.31,12.58,-,-,-,19.52,-,-,61.0,-
1895,雲林縣,1999/03/30,斗六,4.3,0.53,18.4,-,63,-,25.74,3.36,22.38,-,-,-,19.46,-,-,56.0,-
1896,雲林縣,1999/03/30,崙背,6.2,0.3,31.8,-,61,-,17.62,1.3,16.32,2.342,0.16,2.18,18.31,-,-,55.0,-
1897,雲林縣,1999/03/30,臺西,3.0,0.27,47.0,-,52,-,13.03,1.46,11.57,-,-,-,18.12,-,-,57.0,-
1898,雲林縣,1999/03/29,斗六,2.5,0.41,20.3,-,65,-,19.06,2.45,16.62,-,-,-,20.15,-,-,57.0,-
1899,雲林縣,1999/03/29,崙背,5.0,0.3,32.9,-,69,-,16.12,1.84,14.28,2.163,0.07,2.09,19.13,-,-,60.0,-
1900,雲林縣,1999/03/29,臺西,1.2,0.28,49.6,-,44,-,8.25,0.65,7.6,-,-,-,19.05,-,-,51.0,-
1901,雲林縣,1999/03/28,斗六,3.5,0.62,23.2,-,89,-,16.38,1.7,14.68,-,-,-,21.95,-,-,70.0,-
1902,雲林縣,1999/03/28,崙背,3.2,0.42,39.3,-,78,-,11.68,0.53,11.15,2.319,0.12,2.2,20.93,-,-,64.0,-
1903,雲林縣,1999/03/28,臺西,4.2,0.38,48.0,-,76,-,13.86,1.64,12.29,-,-,-,20.46,-,-,63.0,-
1904,雲林縣,1999/03/27,斗六,5.6,0.6,15.0,-,75,-,22.5,5.72,16.78,-,-,-,25.12,-,-,62.0,-
1905,雲林縣,1999/03/27,崙背,5.7,0.45,19.4,-,82,-,31.0,12.24,18.77,2.517,0.12,2.4,23.55,-,-,66.0,-
1906,雲林縣,1999/03/27,臺西,1.1,0.41,36.5,-,77,-,12.18,2.85,9.33,-,-,-,22.9,-,-,64.0,-
1907,雲林縣,1999/03/26,斗六,3.8,0.54,10.9,-,44,-,17.82,5.02,12.8,-,-,-,27.1,-,-,44.0,-
1908,雲林縣,1999/03/26,崙背,1.6,0.4,13.2,-,62,-,19.41,7.04,12.37,2.285,0.08,2.21,26.42,-,-,56.0,-
1909,雲林縣,1999/03/26,臺西,1.4,0.28,21.4,-,49,-,12.44,4.24,8.2,-,-,-,25.18,-,-,49.0,-
1910,雲林縣,1999/03/25,斗六,7.2,0.81,18.9,-,98,-,26.89,6.83,20.05,-,-,-,26.14,-,-,74.0,-
1911,雲林縣,1999/03/25,崙背,3.3,0.58,30.3,-,126,-,27.6,5.92,21.69,2.651,0.22,2.43,25.5,-,-,88.0,-
1912,雲林縣,1999/03/25,臺西,3.5,0.44,38.3,-,97,-,17.42,3.44,13.98,-,-,-,24.86,-,-,103.0,-
1913,雲林縣,1999/03/24,斗六,6.5,0.74,19.0,-,130,-,29.66,4.02,25.64,-,-,-,22.22,-,-,90.0,-
1914,雲林縣,1999/03/24,崙背,2.0,0.45,32.8,-,82,-,18.52,0.98,17.53,2.271,0.15,2.12,21.11,-,-,67.0,-
1915,雲林縣,1999/03/24,臺西,3.7,0.32,45.0,-,91,-,15.46,0.97,14.49,-,-,-,20.23,-,-,77.0,-
1916,雲林縣,1999/03/23,斗六,6.3,0.56,10.1,-,74,-,33.59,9.46,24.13,-,-,-,19.11,-,-,62.0,-
1917,雲林縣,1999/03/23,崙背,6.9,0.36,24.2,-,62,-,23.89,3.55,20.34,2.191,0.15,2.04,18.39,-,-,56.0,-
1918,雲林縣,1999/03/23,臺西,4.6,0.35,36.7,-,53,-,14.63,0.95,13.68,-,-,-,18.07,-,-,51.0,-
1919,雲林縣,1999/03/22,斗六,2.9,0.67,11.1,-,35,-,26.43,5.41,21.03,-,-,-,15.12,-,-,35.0,-
1920,雲林縣,1999/03/22,崙背,2.5,0.42,26.5,-,31,-,18.67,1.35,17.32,2.207,0.17,2.04,14.69,-,-,34.0,-
1921,雲林縣,1999/03/22,臺西,7.2,0.38,27.4,-,43,-,26.63,3.74,22.71,-,-,-,15.13,-,-,43.0,-
1922,雲林縣,1999/03/21,斗六,4.5,0.69,7.7,-,69,-,31.24,8.18,23.06,-,-,-,19.86,-,-,60.0,-
1923,雲林縣,1999/03/21,崙背,10.4,0.45,15.0,-,43,-,33.46,8.85,24.61,2.13,0.09,2.04,18.88,-,-,43.0,-
1924,雲林縣,1999/03/21,臺西,1.9,0.39,34.4,-,45,-,12.87,2.14,10.74,-,-,-,18.92,-,-,45.0,-
1925,雲林縣,1999/03/20,斗六,12.2,0.67,7.0,-,98,-,41.76,13.53,28.22,-,-,-,23.84,-,-,74.0,-
1926,雲林縣,1999/03/20,崙背,6.2,0.47,20.6,-,84,-,28.21,6.76,21.45,2.112,0.07,2.05,22.34,-,-,67.0,-
1927,雲林縣,1999/03/20,臺西,3.0,0.46,37.4,-,67,-,11.84,1.05,10.78,-,-,-,21.83,-,-,59.0,-
1928,雲林縣,1999/03/19,斗六,3.8,0.54,10.6,-,34,-,19.03,5.13,13.9,-,-,-,28.27,-,-,34.0,-
1929,雲林縣,1999/03/19,崙背,1.0,0.31,15.4,-,38,-,16.91,4.35,12.56,2.02,0.09,1.93,27.61,-,-,38.0,-
1930,雲林縣,1999/03/19,臺西,1.3,0.31,24.9,-,39,-,8.65,1.42,7.23,-,-,-,26.86,-,-,39.0,-
1931,雲林縣,1999/03/18,斗六,6.3,0.75,14.3,-,93,-,26.47,5.9,20.57,-,-,-,26.9,-,-,71.0,-
1932,雲林縣,1999/03/18,崙背,2.5,0.54,-,-,101,-,29.11,5.78,23.33,2.331,0.21,2.12,26.0,-,-,75.0,-
1933,雲林縣,1999/03/18,臺西,2.4,0.32,25.4,-,88,-,13.47,1.22,12.25,-,-,-,25.4,-,-,69.0,-
1934,雲林縣,1999/03/17,斗六,5.4,1.03,17.9,-,100,-,35.4,8.35,27.06,-,-,-,22.29,-,-,75.0,-
1935,雲林縣,1999/03/17,崙背,1.8,0.49,-,-,78,-,23.13,3.88,19.25,2.397,0.21,2.19,21.11,-,-,64.0,-
1936,雲林縣,1999/03/17,臺西,1.3,0.47,47.2,-,59,-,19.32,3.6,15.72,-,-,-,20.37,-,-,63.0,-
1937,雲林縣,1999/03/16,斗六,6.8,0.95,7.5,-,84,-,41.98,10.46,31.52,-,-,-,18.17,-,-,67.0,-
1938,雲林縣,1999/03/16,崙背,6.5,0.6,27.3,-,76,-,33.52,5.4,28.13,2.293,0.28,2.02,18.15,-,-,63.0,-
1939,雲林縣,1999/03/16,臺西,8.5,0.54,35.8,-,61,-,24.55,3.32,21.23,-,-,-,17.91,-,-,57.0,-
1940,雲林縣,1999/03/15,斗六,4.4,0.79,6.6,-,69,-,29.62,7.51,22.1,-,-,-,19.69,-,-,59.0,-
1941,雲林縣,1999/03/15,崙背,5.4,0.51,18.0,-,68,-,22.19,3.33,18.86,2.075,0.09,1.98,19.09,-,-,59.0,-
1942,雲林縣,1999/03/15,臺西,2.9,0.51,29.0,-,58,-,12.48,1.17,11.31,-,-,-,18.96,-,-,54.0,-
1943,雲林縣,1999/03/14,斗六,8.4,1.26,12.0,-,140,-,61.86,29.01,32.85,-,-,-,22.62,-,-,95.0,-
1944,雲林縣,1999/03/14,崙背,5.4,0.75,19.5,-,145,-,50.07,18.84,31.22,2.542,0.31,2.24,21.61,-,-,98.0,-
1945,雲林縣,1999/03/14,臺西,2.8,0.61,29.0,-,91,-,32.68,10.08,22.6,-,-,-,20.88,-,-,70.0,-
1946,雲林縣,1999/03/13,斗六,7.2,1.04,5.8,-,84,-,54.67,22.24,32.43,-,-,-,19.81,-,-,67.0,-
1947,雲林縣,1999/03/13,崙背,6.0,0.46,17.2,-,72,-,34.62,6.33,28.29,2.199,0.16,2.04,19.2,-,-,61.0,-
1948,雲林縣,1999/03/13,臺西,4.8,0.37,25.8,-,49,-,23.64,2.28,21.36,-,-,-,19.18,-,-,49.0,-
1949,雲林縣,1999/03/12,斗六,7.0,0.82,4.2,-,82,-,44.44,13.93,30.51,-,-,-,18.72,-,-,66.0,-
1950,雲林縣,1999/03/12,崙背,4.4,0.45,19.4,-,69,-,26.24,2.09,24.15,2.129,0.13,2.0,18.05,-,-,60.0,-
1951,雲林縣,1999/03/12,臺西,4.7,0.34,28.2,-,46,-,20.56,1.23,19.33,-,-,-,17.96,-,-,46.0,-
1952,雲林縣,1999/03/11,斗六,3.4,0.66,17.5,-,46,-,24.86,3.31,21.54,-,-,-,18.98,-,-,46.0,-
1953,雲林縣,1999/03/11,崙背,4.8,0.36,29.3,-,53,-,22.41,1.5,20.91,1.94,0.1,1.84,18.33,-,-,51.0,-
1954,雲林縣,1999/03/11,臺西,5.7,0.31,35.2,-,74,-,17.37,1.29,16.07,-,-,-,18.14,-,-,62.0,-
1955,雲林縣,1999/03/10,斗六,9.1,0.81,13.3,-,104,-,35.87,8.28,27.6,-,-,-,22.14,-,-,77.0,-
1956,雲林縣,1999/03/10,崙背,6.8,0.44,28.0,-,81,-,23.5,2.96,20.55,1.997,0.13,1.86,20.91,-,-,65.0,-
1957,雲林縣,1999/03/10,臺西,1.6,0.34,44.2,-,63,-,8.25,0.65,7.6,-,-,-,20.29,-,-,57.0,-
1958,雲林縣,1999/03/09,斗六,10.2,0.94,12.3,-,130,-,47.66,15.84,31.82,-,-,-,21.36,-,-,90.0,-
1959,雲林縣,1999/03/09,崙背,10.0,0.59,22.0,-,117,-,42.96,12.26,30.7,2.328,0.27,2.05,20.97,-,-,83.0,-
1960,雲林縣,1999/03/09,臺西,3.5,0.43,31.8,-,102,-,21.14,2.44,18.7,-,-,-,20.38,-,-,76.0,-
1961,雲林縣,1999/03/08,斗六,5.9,0.82,13.2,-,74,-,-,-,-,-,-,-,19.26,-,-,62.0,-
1962,雲林縣,1999/03/08,崙背,8.1,0.44,30.2,-,83,-,24.62,3.31,21.31,2.149,0.16,1.99,19.19,-,-,67.0,-
1963,雲林縣,1999/03/08,臺西,7.1,0.41,39.1,-,74,-,21.6,2.14,19.46,-,-,-,18.66,-,-,62.0,-
1964,雲林縣,1999/03/07,斗六,4.9,0.64,14.1,-,123,-,-,-,-,-,-,-,22.29,-,-,87.0,-
1965,雲林縣,1999/03/07,崙背,1.7,0.43,34.6,-,110,-,14.52,0.83,13.69,2.288,0.11,2.18,21.02,-,-,80.0,-
1966,雲林縣,1999/03/07,臺西,2.9,0.46,43.1,-,81,-,12.97,0.96,12.01,-,-,-,20.47,-,-,65.0,-
1967,雲林縣,1999/03/06,斗六,9.7,0.83,21.6,-,151,-,-,-,-,-,-,-,24.82,-,-,100.0,-
1968,雲林縣,1999/03/06,崙背,3.7,0.45,38.6,-,158,-,22.72,3.43,19.29,2.155,0.12,2.04,23.23,-,-,104.0,-
1969,雲林縣,1999/03/06,臺西,2.3,0.42,49.7,-,82,-,12.72,1.71,11.01,-,-,-,22.74,-,-,66.0,-
1970,雲林縣,1999/03/05,斗六,11.5,0.81,17.5,-,126,-,-,-,-,-,-,-,25.07,-,-,88.0,-
1971,雲林縣,1999/03/05,崙背,5.0,0.45,38.1,-,148,-,25.62,3.25,22.37,2.462,0.14,2.33,23.98,-,-,99.0,-
1972,雲林縣,1999/03/05,臺西,3.2,0.5,60.6,-,97,-,15.38,0.81,14.57,-,-,-,23.2,-,-,95.0,-
1973,雲林縣,1999/03/04,斗六,7.3,0.8,17.0,-,111,-,33.43,8.0,25.08,-,-,-,23.77,-,-,80.0,-
1974,雲林縣,1999/03/04,崙背,5.6,0.4,30.6,-,106,-,26.59,3.46,23.13,2.265,0.18,2.09,22.86,-,-,78.0,-
1975,雲林縣,1999/03/04,臺西,3.2,0.57,40.0,-,79,-,16.34,0.88,15.45,-,-,-,21.97,-,-,75.0,-
1976,雲林縣,1999/03/03,斗六,7.3,0.76,17.0,-,111,-,48.2,16.21,31.99,-,-,-,22.18,-,-,80.0,-
1977,雲林縣,1999/03/03,崙背,5.6,0.5,29.7,-,116,-,25.51,2.17,23.34,2.177,0.11,2.07,21.12,-,-,83.0,-
1978,雲林縣,1999/03/03,臺西,1.5,0.43,47.4,-,-,-,9.99,0.75,9.25,-,-,-,20.68,-,-,67.0,-
1979,雲林縣,1999/03/02,斗六,9.9,0.88,16.4,-,116,-,51.1,17.05,34.05,-,-,-,21.83,-,-,83.0,-
1980,雲林縣,1999/03/02,崙背,7.4,0.51,25.7,-,114,-,35.54,7.81,27.73,2.45,0.2,2.25,20.44,-,-,82.0,-
1981,雲林縣,1999/03/02,臺西,2.7,0.43,39.1,-,95,-,18.29,1.75,16.55,-,-,-,19.8,-,-,73.0,-
1982,雲林縣,1999/03/01,斗六,7.8,0.78,14.1,-,98,-,41.3,11.22,30.07,-,-,-,19.37,-,-,74.0,-
1983,雲林縣,1999/03/01,崙背,5.8,0.39,25.0,-,91,-,28.88,5.86,23.01,2.172,0.19,1.98,18.61,-,-,71.0,-
1984,雲林縣,1999/03/01,臺西,1.3,0.4,35.7,-,57,-,15.16,2.07,13.09,-,-,-,18.24,-,-,53.0,-
1985,嘉義縣,1999/03/31,朴子,4.5,0.44,35.4,-,86,-,36.59,2.98,33.62,-,-,-,20.53,-,-,68.0,-
1986,嘉義縣,1999/03/31,新港,4.7,0.48,36.1,-,78,-,20.69,2.8,18.49,-,-,-,20.31,-,-,67.0,-
1987,嘉義縣,1999/03/30,朴子,5.3,0.31,31.8,-,73,-,41.12,1.08,40.05,-,-,-,19.01,-,-,62.0,-
1988,嘉義縣,1999/03/30,新港,4.3,0.37,33.8,-,61,-,18.07,1.13,16.94,-,-,-,18.55,-,-,56.0,-
1989,嘉義縣,1999/03/29,朴子,7.5,0.32,29.0,-,67,-,59.2,27.61,31.59,-,-,-,19.91,-,-,59.0,-
1990,嘉義縣,1999/03/29,新港,2.8,0.33,36.0,-,54,-,14.92,1.64,13.28,-,-,-,19.25,-,-,52.0,-
1991,嘉義縣,1999/03/28,朴子,5.2,0.48,38.0,-,99,-,47.59,33.47,14.12,-,-,-,21.59,-,-,74.0,-
1992,嘉義縣,1999/03/28,新港,2.4,0.49,42.5,-,85,-,12.93,0.99,11.94,-,-,-,21.03,-,-,72.0,-
1993,嘉義縣,1999/03/27,朴子,2.4,0.47,24.4,-,88,-,43.45,30.96,12.49,-,-,-,24.43,-,-,69.0,-
1994,嘉義縣,1999/03/27,新港,4.9,0.54,22.8,-,72,-,29.17,12.48,16.69,-,-,-,23.81,-,-,61.0,-
1995,嘉義縣,1999/03/26,朴子,2.5,0.53,13.2,-,65,-,23.07,10.95,12.12,-,-,-,26.28,-,-,58.0,-
1996,嘉義縣,1999/03/26,新港,2.0,0.48,15.8,-,54,-,21.72,8.33,13.39,-,-,-,26.04,-,-,52.0,-
1997,嘉義縣,1999/03/25,朴子,4.3,0.59,22.9,-,98,-,29.33,9.11,20.22,-,-,-,25.87,-,-,92.0,-
1998,嘉義縣,1999/03/25,新港,4.3,0.94,23.7,-,87,-,32.67,8.32,24.36,-,-,-,25.28,-,-,68.0,-
1999,嘉義縣,1999/03/24,朴子,2.9,0.47,40.5,-,133,-,18.26,1.59,16.68,-,-,-,21.62,-,-,95.0,-
2000,嘉義縣,1999/03/24,新港,2.4,0.54,39.3,-,111,-,20.11,1.12,18.99,-,-,-,21.22,-,-,84.0,-
2001,嘉義縣,1999/03/23,朴子,4.6,0.39,27.0,-,80,-,20.82,2.89,17.93,-,-,-,18.84,-,-,65.0,-
2002,嘉義縣,1999/03/23,新港,4.5,0.44,24.7,-,85,-,22.99,2.47,20.52,-,-,-,18.37,-,-,67.0,-
2003,嘉義縣,1999/03/22,朴子,2.0,0.41,24.2,-,35,-,19.24,1.36,17.88,-,-,-,15.14,-,-,35.0,-
2004,嘉義縣,1999/03/22,新港,1.8,0.22,27.2,-,66,-,18.72,1.18,17.54,-,-,-,14.76,-,-,58.0,-
2005,嘉義縣,1999/03/21,朴子,6.9,0.43,15.6,-,61,-,27.5,5.71,21.79,-,-,-,19.73,-,-,55.0,-
2006,嘉義縣,1999/03/21,新港,6.1,-,16.7,-,91,-,30.18,7.14,23.04,-,-,-,19.26,-,-,70.0,-
2007,嘉義縣,1999/03/20,朴子,3.2,0.46,27.5,-,83,-,19.34,4.41,14.93,-,-,-,23.87,-,-,66.0,-
2008,嘉義縣,1999/03/20,新港,3.8,-,23.6,-,118,-,22.67,4.81,17.87,-,-,-,23.06,-,-,84.0,-
2009,嘉義縣,1999/03/19,朴子,2.2,0.45,16.9,-,46,-,17.5,5.32,12.17,-,-,-,27.92,-,-,46.0,-
2010,嘉義縣,1999/03/19,新港,1.2,-,16.9,-,58,-,18.2,5.69,12.51,-,-,-,27.33,-,-,54.0,-
2011,嘉義縣,1999/03/18,朴子,5.3,0.5,19.5,-,81,-,22.0,4.1,17.9,-,-,-,26.84,-,-,65.0,-
2012,嘉義縣,1999/03/18,新港,4.0,-,24.1,-,106,-,19.52,2.41,17.11,-,-,-,26.42,-,-,78.0,-
2013,嘉義縣,1999/03/17,朴子,1.9,0.61,37.2,-,93,-,28.56,6.06,22.49,-,-,-,22.2,-,-,71.0,-
2014,嘉義縣,1999/03/17,新港,1.8,-,37.0,-,111,-,28.19,5.97,22.22,-,-,-,21.46,-,-,81.0,-
2015,嘉義縣,1999/03/16,朴子,5.8,0.55,26.0,-,71,-,26.62,2.77,23.84,-,-,-,18.25,-,-,60.0,-
2016,嘉義縣,1999/03/16,新港,3.6,0.11,27.8,-,113,-,28.71,3.43,25.28,-,-,-,17.86,-,-,82.0,-
2017,嘉義縣,1999/03/15,朴子,7.1,0.56,16.0,-,77,-,22.46,3.84,18.62,-,-,-,20.05,-,-,64.0,-
2018,嘉義縣,1999/03/15,新港,3.8,0.03,18.4,-,107,-,20.71,3.73,16.99,-,-,-,19.48,-,-,79.0,-
2019,嘉義縣,1999/03/14,朴子,5.2,0.77,24.3,-,132,-,41.04,13.1,27.95,-,-,-,22.18,-,-,91.0,-
2020,嘉義縣,1999/03/14,新港,5.0,0.37,23.0,-,172,-,50.79,19.66,31.13,-,-,-,21.94,-,-,111.0,-
2021,嘉義縣,1999/03/13,朴子,5.3,0.51,18.2,-,80,-,30.71,5.13,25.59,-,-,-,19.56,-,-,65.0,-
2022,嘉義縣,1999/03/13,新港,5.3,0.19,16.3,-,134,-,36.41,6.42,29.99,-,-,-,19.18,-,-,92.0,-
2023,嘉義縣,1999/03/12,朴子,5.0,0.51,16.7,-,80,-,28.32,4.11,24.21,-,-,-,18.54,-,-,65.0,-
2024,嘉義縣,1999/03/12,新港,3.5,0.18,17.2,-,154,-,28.84,3.72,25.12,-,-,-,18.15,-,-,102.0,-
2025,嘉義縣,1999/03/11,朴子,5.6,0.36,28.2,-,57,-,23.78,2.28,21.5,-,-,-,18.97,-,-,54.0,-
2026,嘉義縣,1999/03/11,新港,3.1,0.16,31.3,-,116,-,19.98,0.93,19.06,-,-,-,18.52,-,-,83.0,-
2027,嘉義縣,1999/03/10,朴子,5.2,0.46,28.6,-,94,-,19.8,2.28,17.53,-,-,-,21.54,-,-,72.0,-
2028,嘉義縣,1999/03/10,新港,6.0,0.03,27.1,-,137,-,24.41,3.25,21.16,-,-,-,21.1,-,-,94.0,-
2029,嘉義縣,1999/03/09,朴子,8.0,0.64,24.5,-,129,-,37.48,9.86,27.62,-,-,-,21.35,-,-,90.0,-
2030,嘉義縣,1999/03/09,新港,6.2,0.24,20.2,-,161,-,36.51,8.73,27.78,-,-,-,20.86,-,-,105.0,-
2031,嘉義縣,1999/03/08,朴子,7.2,0.47,28.4,-,79,-,23.58,2.86,20.72,-,-,-,19.55,-,-,64.0,-
2032,嘉義縣,1999/03/08,新港,3.4,0.15,33.9,-,107,-,18.09,0.85,18.29,-,-,-,19.2,-,-,79.0,-
2033,嘉義縣,1999/03/07,朴子,1.8,0.51,33.8,-,117,-,13.72,0.88,12.84,-,-,-,21.73,-,-,84.0,-
2034,嘉義縣,1999/03/07,新港,1.6,0.08,33.7,-,158,-,12.38,0.68,11.71,-,-,-,21.19,-,-,104.0,-
2035,嘉義縣,1999/03/06,朴子,2.7,0.51,42.0,-,131,-,17.25,2.27,14.99,-,-,-,24.0,-,-,91.0,-
2036,嘉義縣,1999/03/06,新港,2.9,0.21,44.4,-,164,-,16.75,1.77,15.3,-,-,-,23.54,-,-,107.0,-
2037,嘉義縣,1999/03/05,朴子,3.4,0.56,42.0,-,120,-,20.3,1.58,18.71,-,-,-,24.7,-,-,85.0,-
2038,嘉義縣,1999/03/05,新港,5.5,0.06,35.9,-,161,-,24.27,3.52,20.75,-,-,-,24.21,-,-,106.0,-
2039,嘉義縣,1999/03/04,朴子,3.1,0.46,29.4,-,101,-,23.4,2.99,20.41,-,-,-,23.31,-,-,76.0,-
2040,嘉義縣,1999/03/04,新港,3.8,0.15,29.2,-,149,-,23.41,2.58,20.83,-,-,-,22.83,-,-,100.0,-
2041,嘉義縣,1999/03/03,朴子,2.8,0.46,33.9,-,112,-,19.3,2.78,16.53,-,-,-,21.58,-,-,81.0,-
2042,嘉義縣,1999/03/03,新港,4.8,0.08,29.3,-,134,-,26.59,4.13,22.46,-,-,-,21.05,-,-,92.0,-
2043,嘉義縣,1999/03/02,朴子,5.1,0.61,33.3,-,124,-,27.05,4.67,22.38,-,-,-,21.03,-,-,87.0,-
2044,嘉義縣,1999/03/02,新港,8.4,0.14,28.3,-,150,-,36.65,11.4,25.25,-,-,-,20.57,-,-,100.0,-
2045,嘉義縣,1999/03/01,朴子,3.9,0.45,28.6,-,99,-,25.84,5.2,20.64,-,-,-,19.21,-,-,74.0,-
2046,嘉義縣,1999/03/01,新港,4.6,0.16,29.0,-,117,-,27.72,5.88,21.84,-,-,-,18.75,-,-,84.0,-
2047,屏東縣,1999/03/31,屏東,8.5,0.66,47.4,-,114,-,26.07,1.4,24.67,2.357,0.29,2.07,24.37,-,-,102.0,-
2048,屏東縣,1999/03/31,潮州,6.0,0.65,49.3,-,142,-,23.57,1.22,22.36,-,-,-,23.43,-,-,109.0,-
2049,屏東縣,1999/03/31,恆春,0.0,0.26,53.2,-,16,-,0.56,0.01,0.54,-,-,-,23.29,-,-,47.0,-
2050,屏東縣,1999/03/30,屏東,7.4,0.62,44.4,-,98,-,24.63,1.96,22.67,2.402,0.19,2.22,23.04,-,-,90.0,-
2051,屏東縣,1999/03/30,潮州,5.8,0.51,47.1,-,109,-,22.14,2.29,19.85,-,-,-,22.69,-,-,96.0,-
2052,屏東縣,1999/03/30,恆春,0.0,0.2,50.1,-,14,-,1.11,0.02,1.09,-,-,-,21.84,-,-,48.0,-
2053,屏東縣,1999/03/29,屏東,2.1,0.54,36.1,-,104,-,16.4,1.07,15.32,2.239,0.14,2.1,23.49,-,-,77.0,-
2054,屏東縣,1999/03/29,潮州,2.7,0.54,37.0,-,145,-,18.43,1.1,17.34,-,-,-,23.48,-,-,98.0,-
2055,屏東縣,1999/03/29,恆春,0.0,0.26,48.1,-,13,-,1.0,0.0,1.0,-,-,-,23.98,-,-,46.0,-
2056,屏東縣,1999/03/28,屏東,3.6,0.62,39.4,-,128,-,19.65,1.85,17.8,2.253,0.12,2.14,24.96,-,-,89.0,-
2057,屏東縣,1999/03/28,潮州,6.1,0.67,48.0,-,166,-,23.54,2.19,21.35,-,-,-,24.78,-,-,111.0,-
2058,屏東縣,1999/03/28,恆春,0.0,0.33,52.2,-,14,-,1.03,0.01,1.03,-,-,-,24.14,-,-,47.0,-
2059,屏東縣,1999/03/27,屏東,2.0,0.48,26.7,-,64,-,16.22,3.12,13.11,2.203,0.12,2.08,27.49,-,-,57.0,-
2060,屏東縣,1999/03/27,潮州,3.0,0.47,26.6,-,68,-,21.11,3.86,17.26,-,-,-,27.05,-,-,66.0,-
2061,屏東縣,1999/03/27,恆春,5.1,0.32,41.1,-,29,-,8.75,1.53,7.22,-,-,-,25.92,-,-,73.0,-
2062,屏東縣,1999/03/26,屏東,4.0,0.54,21.3,-,40,-,20.95,4.88,16.07,2.19,0.16,2.03,28.23,-,-,54.0,-
2063,屏東縣,1999/03/26,潮州,1.4,0.41,13.0,-,38,-,17.86,6.57,11.81,-,-,-,26.82,-,-,38.0,-
2064,屏東縣,1999/03/26,恆春,0.0,0.15,15.3,-,17,-,0.8,0.12,0.68,-,-,-,26.95,-,-,17.0,-
2065,屏東縣,1999/03/25,屏東,2.5,0.8,22.3,-,121,-,20.7,4.25,16.45,2.473,0.37,2.1,27.29,-,-,86.0,-
2066,屏東縣,1999/03/25,潮州,0.4,0.43,19.0,-,120,-,10.8,0.98,9.82,-,-,-,26.42,-,-,85.0,-
2067,屏東縣,1999/03/25,恆春,0.0,0.17,21.3,-,25,-,0.21,0.01,0.21,-,-,-,26.26,-,-,26.0,-
2068,屏東縣,1999/03/24,屏東,9.4,0.94,54.8,-,161,-,28.91,1.79,27.12,2.611,0.33,2.28,25.49,-,-,146.0,-
2069,屏東縣,1999/03/24,潮州,3.3,0.6,47.6,-,159,-,18.54,0.99,17.56,-,-,-,24.74,-,-,105.0,-
