序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
171,臺北市,2015/11/06,大同,2.9,1.07,-,-,31,5,63.9,44.28,19.62,2.265,0.345,1.92,-,-,-,-,-,-,-
172,臺北市,2015/11/06,萬華,1.3,0.4,-,13.1,-,-,25.7,9.99,15.71,-,-,-,2.51,2.33,29.07,-,-,68.93,-
173,臺北市,2015/11/06,陽明,1.7,0.12,400.35,24.1,6,3,2.52,1.06,1.43,-,-,-,-,-,21.81,0.5,4.27,95.9,14.85
174,臺北市,2015/11/06,士林,1.7,0.21,-,21.6,15,6,8.58,2.48,6.1,-,-,-,3.01,2.83,28.26,-,-,67.83,-
175,臺北市,2015/11/05,松山,2.6,0.41,412.62,12.5,17,6,25.04,10.24,14.8,1.896,0.131,1.765,1.41,1.16,26.51,-,-,72.64,-
176,臺北市,2015/11/05,古亭,2.4,0.56,-,10.4,29,4,32.87,14.19,18.68,2.162,0.199,1.963,1.79,1.5,26.75,-,-,77.49,-
177,臺北市,2015/11/05,中山,2.9,0.65,-,9.0,17,7,37.14,17.15,19.99,2.282,0.283,1.999,1.68,1.32,27.66,-,-,72.24,-
178,臺北市,2015/11/05,大同,4.2,1.57,-,-,35,9,77.83,53.49,24.34,2.771,0.61,2.161,-,-,-,-,-,-,-
179,臺北市,2015/11/05,萬華,2.4,0.56,-,11.8,-,-,34.88,15.15,19.73,-,-,-,1.94,1.56,27.99,-,-,71.18,-
180,臺北市,2015/11/05,陽明,2.2,0.13,398.59,23.7,7,5,3.49,0.85,2.6,-,-,-,-,-,21.42,0.63,4.91,94.41,6.28
181,臺北市,2015/11/05,士林,3.3,0.4,-,18.5,22,10,24.4,11.67,12.73,-,-,-,2.09,1.78,27.11,-,-,70.77,-
182,臺北市,2015/11/04,松山,2.1,0.44,408.21,16.0,14,6,25.63,9.55,16.08,1.912,0.14,1.772,1.73,1.28,24.77,-,-,80.29,-
183,臺北市,2015/11/04,古亭,1.6,0.41,-,16.9,20,4,21.6,7.2,14.4,2.0,0.094,1.906,2.63,2.45,25.36,-,-,82.04,-
184,臺北市,2015/11/04,中山,1.7,0.59,-,14.9,17,7,33.68,15.31,18.37,2.044,0.176,1.867,2.47,2.31,25.81,-,-,80.47,-
185,臺北市,2015/11/04,大同,2.4,1.04,-,-,31,7,59.68,38.71,20.98,2.292,0.343,1.949,-,-,-,-,-,-,-
186,臺北市,2015/11/04,萬華,2.1,0.42,-,16.1,-,-,27.63,10.34,17.34,-,-,-,2.82,2.69,26.44,-,-,77.2,-
187,臺北市,2015/11/04,陽明,2.2,0.12,401.91,30.4,5,2,2.87,1.25,1.62,-,-,-,-,-,19.8,1.28,4.39,98.08,25.04
188,臺北市,2015/11/04,士林,1.1,0.21,-,27.6,14,7,7.81,2.51,5.3,-,-,-,3.53,3.2,25.92,-,-,73.4,-
189,臺北市,2015/11/03,松山,3.1,0.44,415.8,27.3,39,18,28.46,5.88,22.59,1.925,0.132,1.794,1.68,1.26,21.57,-,-,88.22,-
190,臺北市,2015/11/03,古亭,2.7,0.49,-,26.2,44,17,26.66,4.91,21.75,2.055,0.113,1.943,2.5,2.27,21.76,-,-,94.21,-
191,臺北市,2015/11/03,中山,3.6,0.58,-,28.3,37,18,29.86,7.79,22.09,2.05,0.148,1.902,2.52,2.24,22.81,-,-,85.47,-
192,臺北市,2015/11/03,大同,3.0,1.1,-,-,56,16,57.49,29.63,27.87,2.321,0.336,1.986,-,-,-,-,-,-,-
193,臺北市,2015/11/03,萬華,2.7,0.47,-,31.1,-,-,24.73,2.9,21.85,-,-,-,3.04,2.75,23.12,-,-,84.2,-
194,臺北市,2015/11/03,陽明,1.5,0.2,402.71,50.8,5,3,3.0,0.62,2.37,-,-,-,-,-,16.87,1.76,4.14,100.0,69.07
195,臺北市,2015/11/03,士林,1.4,0.26,-,46.5,27,12,7.27,0.97,6.3,-,-,-,2.91,2.57,23.34,-,-,74.97,-
196,臺北市,2015/11/02,松山,2.8,0.47,417.89,23.6,37,21,25.87,5.24,20.63,1.94,0.132,1.808,1.64,1.21,20.14,-,-,86.4,-
197,臺北市,2015/11/02,古亭,2.6,0.48,-,25.1,42,16,20.64,3.93,16.72,2.063,0.107,1.956,2.67,2.42,20.29,-,-,93.42,-
198,臺北市,2015/11/02,中山,2.7,0.64,-,21.9,31,17,30.02,7.65,22.37,2.117,0.174,1.943,2.33,2.12,21.56,-,-,82.88,-
199,臺北市,2015/11/02,大同,2.3,1.37,-,-,51,18,73.8,42.76,31.05,2.457,0.431,2.026,-,-,-,-,-,-,-
200,臺北市,2015/11/02,萬華,2.8,0.52,-,24.3,33,20,27.81,5.88,21.92,-,-,-,3.01,2.82,21.76,-,-,81.77,-
201,臺北市,2015/11/02,陽明,1.6,0.29,415.95,43.7,7,4,3.35,0.43,2.84,-,-,-,-,-,14.39,0.8,4.15,100.0,60.81
202,臺北市,2015/11/02,士林,1.7,0.35,-,37.9,25,15,9.22,1.2,8.02,-,-,-,2.35,1.95,21.86,-,-,72.57,-
203,臺北市,2015/11/01,松山,2.2,0.3,406.6,30.0,25,8,14.96,3.01,11.95,1.83,0.068,1.763,1.77,1.35,22.21,-,-,78.24,-
204,臺北市,2015/11/01,古亭,2.1,0.27,-,28.1,33,6,14.23,2.35,11.88,1.962,0.05,1.911,2.81,2.58,22.36,-,-,84.7,-
205,臺北市,2015/11/01,中山,2.1,0.37,-,26.4,29,8,20.65,4.48,16.16,1.998,0.1,1.897,2.47,2.25,23.16,-,-,78.45,-
206,臺北市,2015/11/01,大同,2.5,0.81,-,-,44,6,52.04,27.75,24.29,2.211,0.24,1.971,-,-,-,-,-,-,-
207,臺北市,2015/11/01,萬華,2.2,0.31,-,28.5,26,10,21.29,4.9,16.39,-,-,-,2.97,2.69,23.55,-,-,76.05,-
208,臺北市,2015/11/01,陽明,1.1,0.14,404.18,43.0,5,2,2.62,0.86,1.74,-,-,-,-,-,16.24,0.58,4.14,100.0,88.89
209,臺北市,2015/11/01,士林,2.6,0.19,-,38.4,24,8,7.17,2.03,5.14,-,-,-,2.85,2.73,23.08,-,-,72.59,-
210,新北市,2015/11/30,板橋,3.5,0.48,-,22.2,23,10,26.66,5.31,21.34,2.081,0.193,1.888,1.85,1.58,21.3,0.5,4.77,79.05,40.43
211,新北市,2015/11/30,三重,2.2,1.54,-,-,35,5,88.4,53.67,34.73,2.64,0.592,2.049,-,-,23.98,-,-,69.77,-
212,新北市,2015/11/30,菜寮,1.7,0.48,-,20.6,18,4,20.1,3.63,16.47,-,-,-,2.14,1.94,21.9,-,-,79.62,-
213,新北市,2015/11/30,永和,2.3,0.66,-,25.3,17,5,31.22,12.57,18.65,2.073,0.228,1.845,1.5,1.43,20.74,-,-,79.95,-
214,新北市,2015/11/30,新莊,3.1,0.54,-,23.8,22,9,22.58,3.28,19.3,-,-,-,2.41,2.21,21.44,-,-,78.92,-
215,新北市,2015/11/30,新店,1.9,0.42,-,22.1,15,9,19.46,4.02,15.44,-,-,-,2.78,1.89,20.6,-,-,82.74,-
216,新北市,2015/11/30,淡水,1.7,0.43,-,23.9,17,7,18.03,4.08,13.95,-,-,-,-,-,-,-,-,-,-
217,新北市,2015/11/30,汐止,2.2,0.33,-,23.9,16,7,22.53,4.31,18.22,-,-,-,1.48,1.29,20.62,-,-,91.11,-
218,新北市,2015/11/30,土城,1.9,0.37,-,26.9,15,9,18.48,3.01,15.47,1.949,0.122,1.827,1.39,0.57,21.17,-,-,82.04,-
219,新北市,2015/11/30,林口,2.3,0.3,-,29.7,22,10,21.42,6.85,14.57,-,-,-,2.77,2.44,19.46,-,-,89.7,-
220,新北市,2015/11/30,萬里,1.9,0.15,-,44.6,39,6,3.77,1.18,2.58,-,-,-,5.49,4.73,21.23,0.93,4.15,83.6,60.13
221,新北市,2015/11/29,板橋,3.4,0.52,-,23.3,37,18,26.27,5.38,20.88,2.199,0.221,1.978,1.71,1.25,22.34,0.0,0.0,67.72,0.0
222,新北市,2015/11/29,三重,2.3,1.32,-,-,44,12,92.79,57.89,34.9,2.532,0.465,2.067,-,-,25.32,-,-,60.94,-
223,新北市,2015/11/29,菜寮,2.1,0.51,-,19.5,29,10,25.53,5.65,19.88,-,-,-,1.66,0.91,22.45,-,-,70.86,-
224,新北市,2015/11/29,永和,2.5,0.9,-,20.1,25,13,40.68,14.57,26.11,2.211,0.293,1.917,1.01,0.62,22.21,-,-,65.86,-
225,新北市,2015/11/29,新莊,3.8,0.59,-,23.1,32,19,25.88,7.12,18.76,-,-,-,1.84,1.1,22.17,-,-,71.33,-
226,新北市,2015/11/29,新店,1.4,0.38,-,24.2,29,16,16.75,2.89,13.86,-,-,-,3.58,3.0,21.91,-,-,69.23,-
227,新北市,2015/11/29,淡水,2.5,0.36,-,28.2,26,11,17.55,3.25,14.3,-,-,-,-,-,-,-,-,-,-
228,新北市,2015/11/29,汐止,2.6,0.45,-,24.6,27,15,26.01,7.71,18.3,-,-,-,1.26,1.05,22.53,-,-,76.13,-
229,新北市,2015/11/29,土城,2.7,0.45,-,22.3,29,19,25.12,7.22,17.9,2.062,0.17,1.892,1.46,0.96,21.94,-,-,72.55,-
230,新北市,2015/11/29,林口,2.9,0.27,-,36.4,33,18,12.6,2.58,10.02,-,-,-,2.15,1.74,20.45,-,-,80.41,-
231,新北市,2015/11/29,萬里,2.3,0.22,-,33.9,27,10,8.58,1.68,6.9,-,-,-,3.44,2.38,21.48,1.75,4.0,81.36,247.36
232,新北市,2015/11/28,板橋,2.1,0.5,-,23.7,36,16,24.71,4.99,19.72,2.099,0.18,1.919,2.66,2.29,20.7,0.0,0.0,65.51,0.0
233,新北市,2015/11/28,三重,4.4,1.4,-,-,48,13,92.15,59.03,33.12,2.609,0.517,2.092,-,-,23.81,-,-,58.07,-
234,新北市,2015/11/28,菜寮,4.1,0.39,-,23.6,32,7,16.94,4.36,12.58,-,-,-,3.13,2.85,21.0,-,-,66.01,-
235,新北市,2015/11/28,永和,2.1,0.55,-,25.9,28,11,26.81,9.52,17.29,2.047,0.191,1.857,2.41,2.37,20.17,-,-,67.5,-
236,新北市,2015/11/28,新莊,3.2,0.43,-,26.4,34,13,19.96,4.49,15.46,-,-,-,3.86,3.68,20.97,-,-,66.84,-
237,新北市,2015/11/28,新店,1.8,0.4,-,22.8,29,17,17.47,3.28,14.2,-,-,-,3.86,3.2,19.82,-,-,70.38,-
238,新北市,2015/11/28,淡水,2.9,0.25,-,36.3,26,10,7.74,1.91,5.84,-,-,-,-,-,-,-,-,-,-
239,新北市,2015/11/28,汐止,2.5,0.37,-,20.0,33,15,25.54,6.9,18.65,-,-,-,2.14,1.89,19.77,-,-,77.28,-
240,新北市,2015/11/28,土城,2.0,0.42,-,26.3,31,17,18.17,2.7,15.47,2.062,0.17,1.893,1.67,0.36,20.57,-,-,68.52,-
241,新北市,2015/11/28,林口,3.6,0.27,-,33.1,32,15,13.64,2.98,10.66,-,-,-,3.57,3.2,19.06,-,-,75.09,-
242,新北市,2015/11/28,萬里,1.9,0.21,-,32.3,34,11,6.78,1.41,5.36,-,-,-,3.64,3.52,19.32,0.0,0.0,79.87,0.0
243,新北市,2015/11/27,板橋,2.3,0.4,-,28.9,41,19,20.2,4.02,16.16,2.029,0.124,1.905,2.75,2.44,16.39,0.0,0.0,53.07,0.0
244,新北市,2015/11/27,三重,3.3,1.32,-,-,57,17,102.75,66.81,35.95,2.463,0.461,2.002,-,-,19.28,-,-,47.98,-
245,新北市,2015/11/27,菜寮,2.1,0.36,-,28.2,40,11,16.25,2.91,13.35,-,-,-,3.67,3.44,16.27,-,-,54.47,-
246,新北市,2015/11/27,永和,2.0,0.43,-,32.2,33,15,16.87,5.01,11.85,1.972,0.13,1.842,2.87,2.72,15.85,-,-,57.27,-
247,新北市,2015/11/27,新莊,2.3,0.37,-,29.7,53,18,15.57,2.09,13.47,-,-,-,5.14,5.05,16.49,-,-,56.62,-
248,新北市,2015/11/27,新店,2.2,0.33,-,29.6,36,19,13.36,2.93,10.43,-,-,-,6.34,5.53,15.77,-,-,60.56,-
249,新北市,2015/11/27,淡水,2.7,0.24,-,37.3,33,14,6.66,1.27,5.39,-,-,-,-,-,-,-,-,-,-
250,新北市,2015/11/27,汐止,3.7,0.36,-,26.5,40,19,24.22,6.81,17.41,-,-,-,2.12,1.84,16.28,-,-,59.72,-
251,新北市,2015/11/27,土城,1.9,0.37,-,30.8,37,18,13.64,2.52,11.12,1.994,0.127,1.867,1.97,0.7,16.56,-,-,56.87,-
252,新北市,2015/11/27,林口,3.0,0.27,-,33.8,-,-,14.04,3.24,10.81,-,-,-,4.55,4.1,14.07,-,-,64.85,-
253,新北市,2015/11/27,萬里,2.4,0.2,-,42.2,59,18,4.8,1.3,3.5,-,-,-,5.4,5.31,16.44,0.0,0.0,61.13,0.0
254,新北市,2015/11/26,板橋,2.4,0.42,-,30.1,32,15,18.14,2.25,15.89,2.043,0.122,1.921,1.94,1.73,16.38,2.0,4.09,54.0,94.31
255,新北市,2015/11/26,三重,4.0,1.3,-,-,55,12,103.79,67.88,35.91,2.442,0.443,1.999,-,-,19.72,-,-,46.61,-
256,新北市,2015/11/26,菜寮,1.7,0.35,-,31.7,35,6,13.47,1.79,11.68,-,-,-,2.86,2.16,16.43,-,-,53.15,-
257,新北市,2015/11/26,永和,2.8,0.56,-,29.8,28,11,25.59,8.83,16.76,2.046,0.175,1.87,2.04,1.93,15.92,-,-,57.32,-
258,新北市,2015/11/26,新莊,2.3,0.36,-,32.2,30,12,15.03,2.22,12.8,-,-,-,4.64,4.3,16.43,-,-,55.44,-
259,新北市,2015/11/26,新店,2.2,0.36,-,31.8,29,15,13.31,3.25,10.06,-,-,-,4.6,2.95,15.89,-,-,60.9,-
260,新北市,2015/11/26,淡水,1.2,0.33,-,35.7,34,12,8.67,1.2,7.46,-,-,-,-,-,-,-,-,-,-
261,新北市,2015/11/26,汐止,3.2,0.29,-,35.4,28,13,12.66,2.21,10.45,-,-,-,2.17,1.69,16.23,-,-,60.08,-
262,新北市,2015/11/26,土城,2.3,0.36,-,34.3,29,15,12.23,2.24,9.99,1.98,0.12,1.86,1.65,0.58,16.44,-,-,58.62,-
263,新北市,2015/11/26,林口,1.9,0.26,-,36.7,-,-,11.71,3.11,8.6,-,-,-,4.35,4.05,14.17,-,-,64.5,-
264,新北市,2015/11/26,萬里,2.3,0.23,-,42.4,72,15,3.95,1.01,2.93,-,-,-,8.51,7.94,16.28,9.0,4.67,60.94,6.48
265,新北市,2015/11/25,板橋,2.0,0.48,-,26.6,32,14,21.13,3.26,17.86,2.113,0.183,1.931,2.02,1.42,21.84,1.2,4.59,71.96,78.86
266,新北市,2015/11/25,三重,1.9,1.52,-,-,45,8,97.91,62.3,35.61,2.605,0.546,2.058,-,-,24.6,-,-,62.55,-
267,新北市,2015/11/25,菜寮,1.3,0.44,-,22.4,31,4,18.73,2.71,16.02,-,-,-,1.83,1.36,21.92,-,-,70.66,-
268,新北市,2015/11/25,永和,1.1,0.68,-,26.4,23,8,26.93,9.39,17.54,2.078,0.2,1.878,1.78,1.63,21.31,-,-,73.0,-
269,新北市,2015/11/25,新莊,2.1,0.52,-,25.4,29,11,19.68,3.5,16.18,-,-,-,3.64,2.99,21.57,-,-,73.03,-
270,新北市,2015/11/25,新店,2.3,0.4,-,24.9,26,14,15.6,2.61,12.99,-,-,-,3.36,2.12,21.04,-,-,77.3,-
271,新北市,2015/11/25,淡水,0.8,0.29,-,36.4,26,8,6.16,0.63,5.55,-,-,-,-,-,-,-,-,-,-
272,新北市,2015/11/25,汐止,1.2,0.31,-,34.9,24,8,10.58,2.02,8.56,-,-,-,2.43,2.08,21.29,-,-,81.47,-
273,新北市,2015/11/25,土城,2.2,0.41,-,30.7,26,12,15.79,2.91,12.87,2.001,0.13,1.871,1.37,0.64,21.71,-,-,76.47,-
274,新北市,2015/11/25,林口,1.5,0.28,-,35.0,-,-,11.01,2.84,8.18,-,-,-,3.79,3.59,19.01,-,-,87.58,-
275,新北市,2015/11/25,萬里,1.7,0.24,-,42.5,68,11,4.23,1.21,3.02,-,-,-,8.2,7.45,21.34,0.83,4.24,79.09,274.58
276,新北市,2015/11/24,板橋,2.1,0.52,-,27.7,34,14,23.39,2.99,20.4,2.046,0.158,1.888,2.22,1.95,23.18,0.0,0.0,70.05,0.0
277,新北市,2015/11/24,三重,2.9,1.67,-,-,45,6,88.79,53.94,34.85,2.708,0.6,2.108,-,-,25.71,-,-,61.7,-
278,新北市,2015/11/24,菜寮,1.4,0.44,-,27.5,33,5,15.47,2.12,13.35,-,-,-,2.45,2.24,23.3,-,-,68.42,-
279,新北市,2015/11/24,永和,3.7,0.61,-,30.0,29,8,23.48,6.29,17.19,2.009,0.167,1.842,2.19,2.05,22.54,-,-,71.76,-
280,新北市,2015/11/24,新莊,2.2,0.69,-,29.5,30,12,18.65,2.22,16.43,-,-,-,2.89,2.77,23.23,-,-,69.44,-
281,新北市,2015/11/24,新店,2.8,0.44,-,24.7,27,15,17.48,2.27,15.2,-,-,-,3.37,2.88,21.88,-,-,79.11,-
282,新北市,2015/11/24,淡水,1.7,0.27,-,39.6,26,7,6.16,1.32,4.85,-,-,-,-,-,-,-,-,-,-
283,新北市,2015/11/24,汐止,3.3,0.32,-,35.6,29,10,12.11,1.22,10.88,-,-,-,2.34,2.0,22.55,-,-,80.76,-
284,新北市,2015/11/24,土城,3.7,0.4,-,30.3,33,13,16.86,2.45,14.41,1.957,0.116,1.841,1.47,0.93,22.85,-,-,75.94,-
285,新北市,2015/11/24,林口,1.0,0.26,-,36.5,28,-,10.92,2.38,8.54,-,-,-,2.98,2.99,20.51,-,-,84.93,-
286,新北市,2015/11/24,萬里,1.6,0.22,-,46.8,70,9,4.02,1.58,2.45,-,-,-,6.04,5.52,22.66,0.0,0.0,79.31,0.0
287,新北市,2015/11/23,板橋,2.9,0.43,-,29.6,29,12,20.2,3.66,16.54,2.025,0.124,1.901,2.86,2.48,24.7,0.0,0.0,75.56,0.0
288,新北市,2015/11/23,三重,1.8,1.43,-,-,41,9,86.41,55.12,31.29,2.543,0.514,2.029,-,-,26.16,-,-,71.25,-
289,新北市,2015/11/23,菜寮,1.9,0.4,-,25.8,30,6,12.57,1.64,10.92,-,-,-,2.89,2.77,25.13,-,-,75.45,-
290,新北市,2015/11/23,永和,3.4,0.58,-,29.5,22,10,21.81,7.3,14.51,1.995,0.177,1.818,2.63,2.41,24.04,-,-,76.17,-
291,新北市,2015/11/23,新莊,2.4,0.39,-,32.3,24,11,13.64,2.11,11.53,-,-,-,4.15,3.97,25.06,-,-,73.34,-
292,新北市,2015/11/23,新店,3.6,0.37,-,23.9,22,12,15.72,3.0,12.73,-,-,-,3.93,2.31,23.86,-,-,79.42,-
293,新北市,2015/11/23,淡水,1.7,0.27,-,36.6,23,9,5.84,1.72,4.12,-,-,-,-,-,-,-,-,-,-
294,新北市,2015/11/23,汐止,4.4,0.27,-,34.4,21,9,12.87,2.68,10.19,-,-,-,2.63,2.39,23.79,-,-,87.31,-
295,新北市,2015/11/23,土城,3.3,0.37,-,31.7,21,10,14.02,1.96,12.06,1.972,0.121,1.851,1.72,0.42,24.86,-,-,77.79,-
296,新北市,2015/11/23,林口,1.6,0.25,-,34.9,28,13,11.84,2.84,9.0,-,-,-,3.4,3.35,22.2,-,-,89.74,-
297,新北市,2015/11/23,萬里,1.5,0.23,-,43.7,50,12,5.19,1.26,3.93,-,-,-,5.68,5.25,23.31,0.0,0.0,88.34,0.0
298,新北市,2015/11/22,板橋,2.6,0.41,-,28.7,27,11,21.46,4.19,17.27,1.993,0.113,1.881,2.73,2.53,25.84,0.0,0.0,67.7,0.0
299,新北市,2015/11/22,三重,4.6,1.34,-,-,42,7,81.66,51.19,30.47,2.505,0.476,2.029,-,-,26.31,-,-,69.19,-
300,新北市,2015/11/22,菜寮,4.5,0.34,-,24.7,28,3,14.44,2.49,11.95,-,-,-,3.23,3.03,25.87,-,-,70.51,-
301,新北市,2015/11/22,永和,2.0,0.44,-,31.5,19,6,18.21,6.02,12.19,1.922,0.112,1.811,2.9,2.71,25.24,-,-,67.53,-
302,新北市,2015/11/22,新莊,4.3,0.36,-,30.1,25,11,14.49,1.82,12.67,-,-,-,4.14,4.03,25.83,-,-,68.68,-
303,新北市,2015/11/22,新店,1.8,0.33,-,26.8,19,13,12.07,2.04,10.04,-,-,-,4.25,3.29,25.4,-,-,69.35,-
304,新北市,2015/11/22,淡水,2.1,0.25,-,37.2,18,7,6.1,1.6,4.49,-,-,-,-,-,-,-,-,-,-
305,新北市,2015/11/22,汐止,2.2,0.3,-,29.6,20,7,13.96,2.94,11.02,-,-,-,2.19,1.87,24.75,-,-,80.19,-
306,新北市,2015/11/22,土城,2.3,0.33,-,33.9,18,10,10.98,1.84,9.14,1.956,0.107,1.848,1.7,0.33,25.98,-,-,69.06,-
307,新北市,2015/11/22,林口,3.0,0.23,-,36.6,27,11,9.65,1.72,7.93,-,-,-,3.85,3.57,23.78,-,-,78.87,-
308,新北市,2015/11/22,萬里,1.9,0.21,-,34.3,36,7,7.37,1.45,5.93,-,-,-,2.65,2.22,23.65,0.5,4.32,84.93,126.45
309,新北市,2015/11/21,板橋,2.1,0.48,-,23.7,18,8,24.25,4.33,19.92,2.053,0.167,1.887,2.19,1.75,24.46,1.0,5.14,71.16,9.58
310,新北市,2015/11/21,三重,1.2,1.25,-,-,36,6,80.49,49.28,31.22,2.478,0.459,2.019,-,-,24.55,-,-,75.05,-
311,新北市,2015/11/21,菜寮,2.3,0.43,-,21.0,20,3,18.78,3.54,15.24,-,-,-,3.18,2.97,24.95,-,-,74.23,-
312,新北市,2015/11/21,永和,1.4,0.5,-,28.1,12,6,20.06,7.0,13.06,1.945,0.139,1.806,2.11,2.08,23.7,-,-,71.56,-
313,新北市,2015/11/21,新莊,2.5,0.52,-,23.0,17,6,20.92,3.0,17.92,-,-,-,3.15,3.03,24.38,-,-,72.81,-
314,新北市,2015/11/21,新店,1.3,0.32,-,24.4,11,10,12.58,2.27,10.31,-,-,-,4.03,3.34,23.92,-,-,72.99,-
315,新北市,2015/11/21,淡水,2.7,0.21,-,32.2,12,5,8.34,0.93,7.42,-,-,-,-,-,-,-,-,-,-
316,新北市,2015/11/21,汐止,2.5,0.35,-,23.6,11,6,19.17,3.54,15.63,-,-,-,1.57,1.29,23.65,-,-,84.29,-
317,新北市,2015/11/21,土城,1.5,0.34,-,29.7,12,8,13.99,2.38,11.61,1.969,0.126,1.843,1.39,0.4,24.39,-,-,73.77,-
318,新北市,2015/11/21,林口,1.8,0.26,-,30.8,21,9,14.57,2.58,11.99,-,-,-,3.49,3.09,22.31,-,-,83.69,-
319,新北市,2015/11/21,萬里,4.7,0.21,-,28.1,17,5,11.93,1.77,10.16,-,-,-,0.92,0.8,23.06,1.25,5.59,86.15,24.21
320,新北市,2015/11/20,板橋,2.0,0.52,-,27.7,26,9,23.27,3.57,19.69,2.06,0.154,1.906,3.06,2.8,24.96,1.0,4.97,75.65,11.1
321,新北市,2015/11/20,三重,5.4,1.46,-,-,38,8,85.4,52.84,32.57,2.53,0.494,2.035,-,-,26.83,-,-,70.04,-
322,新北市,2015/11/20,菜寮,4.6,0.42,-,24.0,27,4,18.3,3.16,15.14,-,-,-,3.64,3.38,25.22,-,-,75.73,-
323,新北市,2015/11/20,永和,1.5,0.62,-,27.7,21,7,22.94,6.32,16.62,2.041,0.191,1.85,2.91,2.94,24.24,-,-,75.89,-
324,新北市,2015/11/20,新莊,3.5,0.41,-,31.1,25,10,16.03,2.1,13.94,-,-,-,4.58,4.54,25.22,-,-,74.45,-
325,新北市,2015/11/20,新店,2.0,0.44,-,22.0,22,13,15.74,2.57,13.17,-,-,-,4.34,3.43,24.76,-,-,75.62,-
326,新北市,2015/11/20,淡水,2.5,0.38,-,29.8,18,10,13.37,2.24,11.14,-,-,-,-,-,-,-,-,-,-
327,新北市,2015/11/20,汐止,2.1,0.32,-,29.9,18,8,14.89,1.67,13.22,-,-,-,2.39,2.13,23.99,-,-,86.04,-
328,新北市,2015/11/20,土城,2.0,0.45,-,31.0,21,10,15.97,2.56,13.41,2.064,0.177,1.887,2.06,0.35,25.3,-,-,76.74,-
329,新北市,2015/11/20,林口,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.54,-,-,85.1,-
330,新北市,2015/11/20,萬里,3.3,0.27,-,39.9,30,9,8.15,1.52,6.63,-,-,-,0.95,0.97,23.56,7.17,4.54,87.46,64.93
331,新北市,2015/11/19,板橋,3.0,0.55,-,30.3,36,15,22.23,2.86,19.36,2.05,0.139,1.911,2.78,2.53,25.02,0.0,0.0,74.22,0.0
332,新北市,2015/11/19,三重,7.7,1.52,-,-,44,10,79.96,46.98,32.98,2.578,0.519,2.059,-,-,28.06,-,-,64.89,-
333,新北市,2015/11/19,菜寮,6.2,0.49,-,25.2,39,9,18.62,2.7,15.93,-,-,-,3.63,3.31,25.03,-,-,74.17,-
334,新北市,2015/11/19,永和,2.9,0.68,-,31.1,30,12,22.61,6.1,16.51,2.016,0.153,1.863,2.84,2.67,24.34,-,-,74.13,-
335,新北市,2015/11/19,新莊,6.5,0.49,-,30.3,34,15,18.89,2.22,16.66,-,-,-,4.08,3.85,25.14,-,-,73.47,-
336,新北市,2015/11/19,新店,1.6,0.47,-,24.7,33,16,13.8,2.39,11.4,-,-,-,3.92,2.78,24.58,-,-,74.8,-
337,新北市,2015/11/19,淡水,2.2,0.55,-,25.5,27,12,17.65,3.59,14.06,-,-,-,-,-,-,-,-,-,-
338,新北市,2015/11/19,汐止,2.7,0.39,-,34.8,28,10,15.96,4.27,11.69,-,-,-,2.55,2.29,24.54,-,-,81.98,-
339,新北市,2015/11/19,土城,2.6,0.48,-,34.0,29,15,13.86,1.7,12.16,2.035,0.149,1.886,1.75,0.31,25.34,-,-,75.59,-
340,新北市,2015/11/19,林口,6.8,0.41,-,30.3,41,18,21.72,5.03,16.69,-,-,-,2.98,2.49,23.31,-,-,84.22,-
341,新北市,2015/11/19,萬里,2.0,0.33,-,46.0,45,9,5.76,1.32,4.45,-,-,-,1.8,1.78,24.13,0.5,3.89,83.35,286.24
342,新北市,2015/11/18,板橋,6.3,0.72,-,16.9,59,30,39.0,7.91,31.09,2.394,0.395,1.999,1.76,1.23,27.31,0.0,0.0,70.9,0.0
343,新北市,2015/11/18,三重,3.3,1.5,-,-,60,19,94.09,56.04,38.05,2.654,0.587,2.067,-,-,29.84,-,-,63.49,-
344,新北市,2015/11/18,菜寮,4.4,0.72,-,15.6,52,19,31.86,7.84,24.02,-,-,-,1.79,1.12,26.83,-,-,72.91,-
345,新北市,2015/11/18,永和,3.7,1.04,-,17.2,37,19,44.69,17.86,26.83,2.25,0.363,1.887,1.48,1.19,26.37,-,-,69.76,-
346,新北市,2015/11/18,新莊,6.6,1.02,-,10.2,57,39,45.33,14.47,30.87,-,-,-,1.7,1.13,26.42,-,-,74.93,-
347,新北市,2015/11/18,新店,2.9,0.47,-,17.7,37,23,20.77,3.4,17.37,-,-,-,3.26,2.46,26.33,-,-,72.59,-
